au.net.causal.shoelaces	shoelaces-jersey-client-integration-tests-container	2.0		e20ece2b79b69691463608cad682da248d5034c8
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	1.2.0		c865527bf056c8a2e38a492ca983fbfd46b25c72
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	1.3.0		a8bc3c1f6d9c889a50f09936259447c4e9fe9a19
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	1.4.0		9f9382213401cdc771e21cd53a7f63307213c966
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	1.5.0		5cb648d00bb216136f8aca96f78d418fc5ade933
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	1.6.0		6f9e6ee5f5971d5958a51f49afe76858aa4e0468
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	1.7.0		1eeb6424e1e57d7ab0998892f7414ba34268f375
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	1.8.0		a59f308dc659d0f1c54684860434890941e73337
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	1.8.1		5d0abf64c428bfe43b5e1d22a4d11494756a3558
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	2.0.0		2b7ba3f8e96c70953e2164a33d9341fe5f872e75
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	2.0.0-M1		3bda7f60fec91c0a53430eac1ec4b2905a945f69
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	2.0.0-M2		452cbab4b0faa8cb1d94f0795c251a57083a453a
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	2.1.0		25a3d8884bc03d77abe349a631c25a712ef5a8cf
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	2.2.0		34b729364ee7d666473f50be694bb306df97604b
org.apache.camel.quarkus	camel-quarkus-printer-integration-test	2.2.1		4ba25220b22bf8581b1663792a65b17911ed9f95
org.apache.seatunnel	connector-cdc-oracle	2.3.10		c94ffc732e93dadffe4d88811c1b48e0b0dcb932
org.apache.seatunnel	connector-cdc-oracle	2.3.4		e4246698110f8fc790efd7121b6080d25584bf68
org.apache.seatunnel	connector-cdc-oracle	2.3.5		2b8572e46263606411f1320b6b9bbc084272a59d
org.apache.seatunnel	connector-cdc-oracle	2.3.6		26a002740dc65f65a610984dc6d0abfba2fb9d63
org.apache.seatunnel	connector-cdc-oracle	2.3.7		20ac7aad68c536a8f8dae61855ae1f8d7d46c764
org.apache.seatunnel	connector-cdc-oracle	2.3.8		f6c015ed39691d3b649708d8437b02ad0e7eaa29
org.apache.seatunnel	connector-cdc-oracle	2.3.9		14e51341c090238855050f4c90470f0bdf917f4a
org.apache.tajo	tajo-core-tests	0.11.0		fd79f9dedc3159d26465b025fd793a731828bcea
org.apache.tajo	tajo-core-tests	0.11.1		6148a9d3996fa160fb089d77a873c10b1aa978b4
org.apache.tajo	tajo-core-tests	0.11.2		ed37eed47e96468abb1fb83b31edf7a679070f2e
org.apache.tajo	tajo-core-tests	0.11.3		b15221d2ece57269568fc39ddae31ee730d87f69
org.bychan	bychan-core	0.1.0		1da1dba537194306067809c1db85f8926d40dfec
org.bychan	bychan-core	0.1.1		9b99448203317d823337a229f400da968b73e010
org.bychan	bychan-core	1.0.0		8e5aa0d2f83ce773a6aef98d4b9eff266b639bf7
org.bychan	bychan-core	2.0.0		923f941da2faf88df53c2c08f0088282dd098e7b
org.dbtools	android-commons-ui	1.0.0		N/A
org.dbtools	android-commons-ui	1.0.1		N/A
org.dbtools	android-commons-ui	1.0.2		N/A
org.dbtools	android-commons-ui	1.0.3		N/A
org.dbtools	android-commons-ui	1.0.4		N/A
org.dbtools	android-commons-ui	1.1.0		N/A
org.dbtools	android-commons-ui	1.1.1		N/A
org.dbtools	android-commons-ui	1.10.0		N/A
org.dbtools	android-commons-ui	1.10.1		N/A
org.dbtools	android-commons-ui	1.11.0		N/A
org.dbtools	android-commons-ui	1.12.0		N/A
org.dbtools	android-commons-ui	1.2.0		N/A
org.dbtools	android-commons-ui	1.2.1		N/A
org.dbtools	android-commons-ui	1.2.2		N/A
org.dbtools	android-commons-ui	1.2.3		N/A
org.dbtools	android-commons-ui	1.2.4		N/A
org.dbtools	android-commons-ui	1.2.5		N/A
org.dbtools	android-commons-ui	1.3.0		N/A
org.dbtools	android-commons-ui	1.3.1		N/A
org.dbtools	android-commons-ui	1.4.0		N/A
org.dbtools	android-commons-ui	1.5.0		N/A
org.dbtools	android-commons-ui	1.6.0		N/A
org.dbtools	android-commons-ui	1.7.0		N/A
org.dbtools	android-commons-ui	1.7.1		N/A
org.dbtools	android-commons-ui	1.7.2		N/A
org.dbtools	android-commons-ui	1.7.3		N/A
org.dbtools	android-commons-ui	1.7.4		N/A
org.dbtools	android-commons-ui	1.7.5		N/A
org.dbtools	android-commons-ui	1.8.0		N/A
org.dbtools	android-commons-ui	1.8.1		N/A
org.dbtools	android-commons-ui	1.8.2		N/A
org.dbtools	android-commons-ui	1.9.0		N/A
org.dbtools	android-commons-ui	1.9.0-alpha01		N/A
org.dbtools	android-commons-ui	1.9.0-alpha02		N/A
org.dbtools	android-commons-ui	1.9.0-alpha03		N/A
org.dbtools	android-commons-ui	1.9.0-alpha04		N/A
org.dbtools	android-commons-ui	1.9.0-alpha05		N/A
org.dbtools	android-commons-ui	1.9.0-alpha06		N/A
org.dbtools	android-commons-ui	1.9.0-alpha07		N/A
org.dbtools	android-commons-ui	1.9.0-alpha08		N/A
org.dbtools	android-commons-ui	1.9.0-alpha09		N/A
org.dbtools	android-commons-ui	1.9.0-alpha10		N/A
org.dbtools	android-commons-ui	1.9.0-alpha11		N/A
org.dbtools	android-commons-ui	1.9.0-alpha12		N/A
org.dbtools	android-commons-ui	1.9.0-alpha13		N/A
org.dbtools	android-commons-ui	1.9.0-beta01		N/A
org.dbtools	android-commons-ui	1.9.0-beta02		N/A
org.dbtools	android-commons-ui	1.9.0-rc01		N/A
org.dbtools	android-commons-ui	2.0.0		N/A
org.dbtools	android-commons-ui	2.0.0-beta01		N/A
org.dbtools	android-commons-ui	2.0.0-beta02		N/A
org.dbtools	android-commons-ui	2.0.0-beta03		N/A
org.dbtools	android-commons-ui	2.1.0		N/A
org.dbtools	android-commons-ui	2.2.0		N/A
org.dbtools	android-commons-ui	2.2.1		N/A
org.dbtools	android-commons-ui	2.2.2		N/A
org.dbtools	android-commons-ui	2.3.0		N/A
org.eclipse.neoscada.core	org.eclipse.scada.da.client.sfp	0.2.0		d2adc0caae19bef29ef0c077778647f7c694c474
org.isomorf	effect-api-monadic_sjs0.6_2.12	0.1.0		d634ca2a0482d47293ca9b5aa4c7992a65f9bb88
org.isomorf	effect-api-monadic_sjs0.6_2.12	0.2.0		ab8130a9dbc62493dbfdfe97f99e8907e51676e6
org.isomorf	effect-api-monadic_sjs0.6_2.12	0.3.0		d58d1c1d85e48f50247f49daf8ee0e3ff2dbbf7c
org.neo4j	neo4j-jdbc-translator-spi	6.0.0		94fa52123e0329d39ddf257944c8917479217009
org.neo4j	neo4j-jdbc-translator-spi	6.0.0-M01		6c7c009dc4bec260b22dcff7e25bbd6d75633168
org.neo4j	neo4j-jdbc-translator-spi	6.0.0-M02		e55c59a90e9ba930b9bf4c79b6a176252971d9d3
org.neo4j	neo4j-jdbc-translator-spi	6.0.0-M03		3ca7e4a297cf783d0a008b9c078f060f6a26ad69
org.neo4j	neo4j-jdbc-translator-spi	6.0.0-M04		88604e45d940eefaf8550070836d9bbf182c5429
org.neo4j	neo4j-jdbc-translator-spi	6.0.0-M05		633e0bcba7dcd6ccf6861029ed938b6e6c96fe65
org.neo4j	neo4j-jdbc-translator-spi	6.0.0-RC1		7fe24bdbc56b1aac74775756cbf3bd587a0faa2d
org.neo4j	neo4j-jdbc-translator-spi	6.0.1		46d8a440d45d19fb8ee06e7f2582cebfc07f542d
org.neo4j	neo4j-jdbc-translator-spi	6.1.0		1113f0410b439375bb9ec670a9250861f7223cf9
org.neo4j	neo4j-jdbc-translator-spi	6.1.1		660e1e13540d4c48ee64ef794abd143f7262e303
org.neo4j	neo4j-jdbc-translator-spi	6.1.2		a9dfe50690b3e07cd294e4055d2a90894e273c41
org.neo4j	neo4j-jdbc-translator-spi	6.1.3		e087aab9df2ed35a0cee792fddfd42ff8b6bed08
org.neo4j	neo4j-jdbc-translator-spi	6.1.4		fb8bb9ca86fc1f419498b04edc840dd46456ea3a
org.neo4j	neo4j-jdbc-translator-spi	6.1.5		1d934fb8bb959c6f5dd3bdb51ebd18e8af90ffa7
org.neo4j	neo4j-jdbc-translator-spi	6.2.0		6a8bdf458f4ecd0ace571aa38084d2c91bc70cea
org.neo4j	neo4j-jdbc-translator-spi	6.2.1		a7df6aceba134128ac7d86788cd6c46a6a255877
org.neo4j	neo4j-jdbc-translator-spi	6.3.0		c88b570bd2f4dcbd3009388e3e53cfdd67051227
org.neo4j	neo4j-jdbc-translator-spi	6.3.1		dce276bbf9ce24eba87f482d01d3c615293c5e3e
org.nutz	nutz-plugins-iocloader	1.r.57		aa66c1c60ce7d3c6b0d7ccc05111a2c6325b6681
org.nutz	nutz-plugins-iocloader	1.r.58		520ada3cf12992b90cb9263ea7f2f8b23031c4ff
org.nutz	nutz-plugins-iocloader	1.r.59		29242ce8ff438b2fe606a943980466060c4db678
org.nutz	nutz-plugins-iocloader	1.r.60		4f05aa70e723e86ac6d3357433f121c6da859d2a
org.nutz	nutz-plugins-iocloader	1.r.60.r2		9ff8a64d51aff73bd5f7bd7794251971ebff484a
org.nutz	nutz-plugins-iocloader	1.r.60.r3		8259694845ea5ffe520bc68a31d44067bf170e90
org.nutz	nutz-plugins-iocloader	1.r.60.r4		a5a4c64db6a3540da100c824ed5eb78f27137e13
org.nutz	nutz-plugins-iocloader	1.r.61.r2		7b3e6b38b264f82443401dc86aebe9c238cc0dcc
org.nutz	nutz-plugins-iocloader	1.r.66		2adaca7fe8e4122490d63e134ca8e628aed5f10b
org.nutz	nutz-plugins-iocloader	1.r.67		689a8f1fbb0973dc6966bc7a69be30b6322b9056
org.nutz	nutz-plugins-iocloader	1.r.68.v20190220		b407cd1ab6dd3b5143ddfc2d038fedb313a1ebdc
org.nutz	nutz-plugins-iocloader	1.r.68.v20190318		06b01e1f2b2ef9e086d3fdf548ebd107f6b56ba1
org.nutz	nutz-plugins-iocloader	1.r.68.v20190329		7c3baec0bd57e6b6041aa126f4b999529a8b0938
org.nutz	nutz-plugins-iocloader	1.r.68.v20190516		5491fc77374cd8f48310eef94aa04d91f984343c
org.nutz	nutz-plugins-iocloader	1.r.68.v20190621		c138cae915c45e9dd2a220d9d4462e8465d2583a
org.nutz	nutz-plugins-iocloader	1.r.68.v20190731		51a33daf91349370be25cebf6fa64fd6aceeaa70
org.nutz	nutz-plugins-iocloader	1.r.68.v20191031		a3f2d52dfa4950c9fff2b99e4d65a0458d27ec88
org.nutz	nutz-plugins-iocloader	1.r.68.v20200309		14f5950fb8c7baa175375458f1428d6ddf3e0061
org.nutz	nutz-plugins-iocloader	1.r.68.v20200427		7892de62fed86d37ffa8518f8e25ffbe6bf83136
org.nutz	nutz-plugins-iocloader	1.r.68.v20201011		2f02f2b755ab0209f1e0c4a85a5048d0a05c23c1
org.nutz	nutz-plugins-iocloader	1.r.68.v20201205		66f7bfc4c92dfcd5516a99a018ce3e63765d09fc
org.nutz	nutz-plugins-iocloader	1.r.69.v20220215		1f991c5fb11540437f91e6ecd400e174697a626c
org.openidentityplatform.openam	openam-auth-anonymous	14.5.2		b9e941a5adc58c5a2907694d865aa249a934df21
org.openidentityplatform.openam	openam-auth-anonymous	14.5.3		54cb22f8dbbcd10f02b3eacd63447cf8d656bf27
org.openidentityplatform.openam	openam-auth-anonymous	14.5.4		e5e08513f4aea24e842aaeff79bf22e0fbe0fadb
org.openidentityplatform.openam	openam-auth-anonymous	14.6.1		e129ae65cf88f37bc1a194dde0442d09449139a3
org.openidentityplatform.openam	openam-auth-anonymous	14.6.2		a8be2ca5b48145d273c1555223ea09d36784415a
org.openidentityplatform.openam	openam-auth-anonymous	14.6.3		2c1368c6f51552b8d815b200eb547829ab990c7c
org.openidentityplatform.openam	openam-auth-anonymous	14.6.4		579a85e8f9937559bbd94e9d9e1df608848fef7a
org.openidentityplatform.openam	openam-auth-anonymous	14.6.5		adbbe2da43d64e1bc344084cdd3b71f4a6f64b54
org.openidentityplatform.openam	openam-auth-anonymous	14.6.6		6463c872f4274eb3442e32690009049a56875a8d
org.openidentityplatform.openam	openam-auth-anonymous	14.7.0		62ee7c7534b28fffd95ee857eb219f6c208a0608
org.openidentityplatform.openam	openam-auth-anonymous	14.7.1		c02ba8a97114e9f736ebfa1728c3ccef9c3f02d3
org.openidentityplatform.openam	openam-auth-anonymous	14.7.2		e7b4f4db84fc6203870d1012e697991e4f15e6df
org.openidentityplatform.openam	openam-auth-anonymous	14.7.3		87c0c0fb0070933ccaa91bf03e406d0135056a1c
org.openidentityplatform.openam	openam-auth-anonymous	14.7.4		f4de31fa84f0bab38df6c61e870ae2168c5b193e
org.openidentityplatform.openam	openam-auth-anonymous	14.8.1		f6c44dc41322e3bb6e23f336bd07d6d8a393ca7f
org.openidentityplatform.openam	openam-auth-anonymous	14.8.2		e38df0eb80868bf3b577ad9370abc8af3028e40a
org.openidentityplatform.openam	openam-auth-anonymous	14.8.3		7590f49dcb329eb9f8a1f3cfdeb6666a843f1623
org.openidentityplatform.openam	openam-auth-anonymous	14.8.4		136c709e32faf86acc666b3740e103714286f91e
org.openidentityplatform.openam	openam-auth-anonymous	15.0.0		ff84e0e55a0239b78d852464257c4ae7ed26022c
org.openidentityplatform.openam	openam-auth-anonymous	15.0.1		85057368858a439b5ff17efda9b55a86d354ec06
org.openidentityplatform.openam	openam-auth-anonymous	15.0.2		07bb0218974bd1b75dc573d794146de8654e3af3
org.openidentityplatform.openam	openam-auth-anonymous	15.0.3		40ab2713f14d29067dd717c98eb88a8d0d98da47
org.openidentityplatform.openam	openam-auth-anonymous	15.0.4		21bfe68c90e87f6c6fd129a1b4ba48cd1262fc7e
org.openidentityplatform.openam	openam-auth-anonymous	15.1.0		0da5584a4f92ae810ca56540891c5fe97152c067
org.openidentityplatform.openam	openam-auth-anonymous	15.1.1		781d111a24ec4fe70202fa20c7403cd7d05809e0
org.openidentityplatform.openam	openam-auth-anonymous	15.1.2		87c5b9b3bfae1d958f1daa5eb6ec9862d0b5fff6
org.openidentityplatform.openam	openam-auth-anonymous	15.1.3		9c4df74ae2bf7f3f616085541c2937b7cf1eec87
org.openidentityplatform.openam	openam-auth-anonymous	15.1.4		f43c2324331c83e5a3c8f69b0efb78999da9a76a
org.openidentityplatform.openam	openam-auth-anonymous	15.1.5		2e23d16db2dabc0f2b216bb70ab34a080b31c739
org.openidentityplatform.openam	openam-auth-anonymous	15.1.6		fc819befce3f5b65d97c52e38290c1949a9dd808
org.openidentityplatform.openam.auth.modules	adaptive	14.5.2.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.5.2.1	classes	b305c6fe2ccc41bcb63ad78aed21da18210c8c1f
org.openidentityplatform.openam.auth.modules	adaptive	14.5.2.1	jar-with-dependencies	51a6cce9a7337dedb65734bf65a57520751f3e7b
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.1	classes	bc7ea782211f90516c01820c0c3b28a1d0b02d6e
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.1	jar-with-dependencies	703053ab77e3894c56536e59554064924919e87c
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.2		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.2	classes	24127f66878f060d86f721695bbdc26fb2f1e16e
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.2	jar-with-dependencies	9b4c30ccb9d3aeaee9a6f746108459ed1be8d757
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.3		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.3	classes	5c5ba1af5f124bb83582e221ad8962516a5de0b8
org.openidentityplatform.openam.auth.modules	adaptive	14.5.3.3	jar-with-dependencies	37761971e93e91a8e2b89a6a57d296cf56753900
org.openidentityplatform.openam.auth.modules	adaptive	14.5.4.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.5.4.1	classes	c92f46e0b50462880d6fdc2162e746d6a2e675ec
org.openidentityplatform.openam.auth.modules	adaptive	14.5.4.1	jar-with-dependencies	0fcc0988e940769202229d4cfb93c7ad9e650632
org.openidentityplatform.openam.auth.modules	adaptive	14.6.1.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.6.1.1	classes	138cf2ee96c3396a7f8614bc8d37ec4b25861696
org.openidentityplatform.openam.auth.modules	adaptive	14.6.1.1	jar-with-dependencies	ebd7f72ddf822dda351c2285fe87151246fa2b99
org.openidentityplatform.openam.auth.modules	adaptive	14.6.1.2		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.6.1.2	classes	d4b3eecda31d48081df0aff9cdc6fff99bd32341
org.openidentityplatform.openam.auth.modules	adaptive	14.6.1.2	jar-with-dependencies	e0f70feaee5390412fc6999be9b7436361890997
org.openidentityplatform.openam.auth.modules	adaptive	14.6.2.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.6.2.1	classes	dc02d92fa11cfdf88faf6224dc93d979ced5f0cc
org.openidentityplatform.openam.auth.modules	adaptive	14.6.2.1	jar-with-dependencies	8ce6056b389141e969885c3479f15f2f316c570c
org.openidentityplatform.openam.auth.modules	adaptive	14.6.3.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.6.3.1	classes	5cc9d3a13eb4eda1dcedd3113e027be66ab5cef0
org.openidentityplatform.openam.auth.modules	adaptive	14.6.3.1	jar-with-dependencies	3361a05ebcec2f9267a74c6f6b03300f586d4edb
org.openidentityplatform.openam.auth.modules	adaptive	14.6.4.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.6.4.1	classes	06440ac3969b7980e7c865a070e2c818bdf05810
org.openidentityplatform.openam.auth.modules	adaptive	14.6.4.1	jar-with-dependencies	ee3910d33cd370268a7197a195dfe20bc11beda1
org.openidentityplatform.openam.auth.modules	adaptive	14.6.5.3		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.6.5.3	classes	09814bdfaa441e0ae98371916d379c0c629b6bf0
org.openidentityplatform.openam.auth.modules	adaptive	14.6.6.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.6.6.1	classes	0fc6e9fca582c3fafcf436c68f9a9d98133c164a
org.openidentityplatform.openam.auth.modules	adaptive	14.7.0.0		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.7.0.0	classes	82b019c5c399ef4a1dc2a972a039ee13a0e6948b
org.openidentityplatform.openam.auth.modules	adaptive	14.7.2.3		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.7.2.3	classes	b23872cdded1372c7bfedb472b07f1c553f8e2df
org.openidentityplatform.openam.auth.modules	adaptive	14.7.3.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.7.3.1	classes	d9db37e4627eb94121ea6e4a8b1ba57f4d1c85ad
org.openidentityplatform.openam.auth.modules	adaptive	14.7.4.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.7.4.1	classes	d61a73345bafd7bd0a1a8189d319f6b47179edd6
org.openidentityplatform.openam.auth.modules	adaptive	14.8.1.0		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.8.1.0	classes	bbec90d8eaf248b3af0740b16f337c1687f8d6ab
org.openidentityplatform.openam.auth.modules	adaptive	14.8.2.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.8.2.1	classes	83646638ad51756cd27eb8849b376795ed7e306e
org.openidentityplatform.openam.auth.modules	adaptive	14.8.2.2		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.8.2.2	classes	6195dc69da8162657f24efafe4df278229ae9003
org.openidentityplatform.openam.auth.modules	adaptive	14.8.2.3		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.8.2.3	classes	2f653e2cbba18e94b73727a9b694b0d10986c99c
org.openidentityplatform.openam.auth.modules	adaptive	14.8.3.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.8.3.1	classes	1b3850415e10cb24e383cd685e0930cbfa2500af
org.openidentityplatform.openam.auth.modules	adaptive	14.8.4.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	14.8.4.1	classes	070a900766cbfd1ba234118f4ae567e3ba4ec6a8
org.openidentityplatform.openam.auth.modules	adaptive	15.0.0.0		N/A
org.openidentityplatform.openam.auth.modules	adaptive	15.0.0.0	classes	9598911ff0faf335f0400c089441f93d3f17575a
org.openidentityplatform.openam.auth.modules	adaptive	15.0.0.1		N/A
org.openidentityplatform.openam.auth.modules	adaptive	15.0.0.1	classes	a539e4011f7b19d30912e06d8a4b48c4113381d0
org.openidentityplatform.openicf.framework	testbundlev1	1.6.0		98137d5370c617647136a71efa4f3d010db501db
org.openidentityplatform.openicf.framework	testbundlev1	1.6.1		b91494d9716623c11c741e28e4105a512471c8d4
org.openidentityplatform.openicf.framework	testbundlev1	1.6.2		326ed0c2eae69dbaaf8271b157e1baa7bddf2f40
org.openidentityplatform.openicf.framework	testbundlev1	1.7.0		64ba665bb6d0d167c60c7d81996e35cce8275b53
org.openidentityplatform.openicf.framework	testbundlev1	1.7.1		32195a12c1def85b82b4b1de141015ee616cc10a
org.openidentityplatform.openicf.framework	testbundlev1	1.7.2		e0a23641263c3bc91ddc6ae4f48bb0c9f636e8b2
org.openidentityplatform.openicf.framework	testbundlev1	1.7.3		7d192248ae37c723aac7bf2d554b3cf7b75292fb
org.osgi	org.osgi.test.cases.framework.launch	8.0.0		a8924e27ac03108ffb1684c3c25cdc7d69ee2e55
org.pacesys	it-resteasy	3.0.0		294a18eca4d41fe92b65f6cf7d204caa82b9d8dd
org.pacesys	it-resteasy	3.0.1		852652e407539e13c95b898d4b27d38e23d8446b
org.pacesys	it-resteasy	3.0.2		7ff8447529c13607a28f0eee492332f277630abc
org.pacesys	it-resteasy	3.0.3		aef4cf3f83b24d1d64fa493428b8c384df208ab1
org.pacesys	it-resteasy	3.0.4		13f6c98cdcfa883a8287e7f253e016750391ef7b
org.pacesys	it-resteasy	3.1.0		b1fa414f7342edbea4cfea6b511fa815cb5e4cc4
org.pacesys	it-resteasy	3.2.0		f1507016fee630ca6afa66fecc7a95c848fac1ae
org.qbicc	qbicc-plugin-lowering	0.1.0		ac61389bbdb5e6c9da56d35f911b5f57342fc904
org.qbicc	qbicc-plugin-lowering	0.10.0		90755309cda5fd4e689f3486199e632fecc88a64
org.qbicc	qbicc-plugin-lowering	0.11.0		b203faa8c2fff788c1d8f282634385eadb334180
org.qbicc	qbicc-plugin-lowering	0.12.0		1354df8b1b9411ff03bb9429c96877bb0c20901f
org.qbicc	qbicc-plugin-lowering	0.13.0		d829fc872bf3f6437f5a76c21ddd94719fb767a2
org.qbicc	qbicc-plugin-lowering	0.14.0		76d581362087e56f37976992b48e58eb7a5ef6df
org.qbicc	qbicc-plugin-lowering	0.15.0		920e73a8cf14c08111ed7734ffb451988560ead2
org.qbicc	qbicc-plugin-lowering	0.16.0		febb338d1d974833f1bd0d49ac2db3f552db90d4
org.qbicc	qbicc-plugin-lowering	0.17.0		7d0df76d71358a9a57a530a05c35ca8db7d41d9f
org.qbicc	qbicc-plugin-lowering	0.18.0		42675ad8d0455c93d80ff477bc39f9414271ecf4
org.qbicc	qbicc-plugin-lowering	0.19.0		9c8fef611fcae9a5ecdb08dd033cbcbc11473ada
org.qbicc	qbicc-plugin-lowering	0.2.0		fac38c388cd0c74f851f5f4b9f93044b58e0c8f4
org.qbicc	qbicc-plugin-lowering	0.20.0		48ede340b6182f4a288a24372671a50898e14f31
org.qbicc	qbicc-plugin-lowering	0.21.0		fb6918c7b69c237450b7bccdccc85d7f7d853f65
org.qbicc	qbicc-plugin-lowering	0.22.0		de4d83ba6b00f924437aefd55d3cccfb70393ca2
org.qbicc	qbicc-plugin-lowering	0.23.0		ee04966d208e8648ba3958d09ba2ea95c814cf9b
org.qbicc	qbicc-plugin-lowering	0.24.0		f32910be6f7b628bf5bc00024f3044c23de01088
org.qbicc	qbicc-plugin-lowering	0.25.0		20601e7a18232a9ed7a35e7ce2a7f29b35f25ad8
org.qbicc	qbicc-plugin-lowering	0.26.0		6c76816a6c6568f966f46e1f40c692d8b07b667d
org.qbicc	qbicc-plugin-lowering	0.27.0		dd53d9421addc4a310cb74b187b20b3729a63a78
org.qbicc	qbicc-plugin-lowering	0.28.0		936109b44445575ef7cf8a0a8878efa2b2dc6817
org.qbicc	qbicc-plugin-lowering	0.29.0		0508d7db17b882a80152e911a21b7ba9161e3b3c
org.qbicc	qbicc-plugin-lowering	0.3.0		afba714b451e6a55443a8c419291fb6f239f5969
org.qbicc	qbicc-plugin-lowering	0.30.0		86d53da2d4f65ec62c7d92af8589f6c5d8843704
org.qbicc	qbicc-plugin-lowering	0.31.0		f95e3d775f3643c5006d147ab48c873efff37b8c
org.qbicc	qbicc-plugin-lowering	0.32.0		a96e1fcf739d0f3f819034912bf4dd4dcc5d5f25
org.qbicc	qbicc-plugin-lowering	0.33.0		d47fedc3579f3754eb40e24cddc080d9a239f25d
org.qbicc	qbicc-plugin-lowering	0.34.0		c60aa4e35207c48988850aef2ee4fe5b628a2710
org.qbicc	qbicc-plugin-lowering	0.35.0		071fd3f98ee866d5e055184a385bcd9d73529572
org.qbicc	qbicc-plugin-lowering	0.36.0		dffa50a743c046cce571fb5cf3fd71fb3b97b8b5
org.qbicc	qbicc-plugin-lowering	0.37.0		53ea8f46dcbe74329be1b39caaf86de267046a80
org.qbicc	qbicc-plugin-lowering	0.38.0		e6c0e90a2a4df4cb2267535c03fe33b82efa98e6
org.qbicc	qbicc-plugin-lowering	0.39.0		c5bf5f8ea7f45d6cb44c165e80ca9cc2c9b8c428
org.qbicc	qbicc-plugin-lowering	0.4.0		f60adf7ca30293df6c36ae104306158e51ed1d46
org.qbicc	qbicc-plugin-lowering	0.40.0		786bef218e9cada4ab4e865d17970280840c9553
org.qbicc	qbicc-plugin-lowering	0.41.0		021ce9b2d7108c08c72f54c66c73e176677a8f85
org.qbicc	qbicc-plugin-lowering	0.42.0		ef81a765f26728c4a720c580153fce037a0140e7
org.qbicc	qbicc-plugin-lowering	0.43.0		fc4837f3334024e7c485d63ba820dfdf6e9c2f4a
org.qbicc	qbicc-plugin-lowering	0.44.0		db5a94cef9f53a61337252897a429e15e39d8fbb
org.qbicc	qbicc-plugin-lowering	0.45.0		9c7215c94811b3d306e6ddbb12c32323eeb3c4fb
org.qbicc	qbicc-plugin-lowering	0.46.0		9fb48217ef82a88570c35d6bddbe9108fc86eba1
org.qbicc	qbicc-plugin-lowering	0.47.0		3cb756e18fb65d1fb707e12d759643f0abb10daa
org.qbicc	qbicc-plugin-lowering	0.48.0		6c21a1f4f43f0bcdc18f090afc129296aef359ae
org.qbicc	qbicc-plugin-lowering	0.49.0		bef1965c1720721da7867818d6f762838373324b
org.qbicc	qbicc-plugin-lowering	0.5.0		7d7859f4789cd1b7a854af5d837711a4d2ddfd37
org.qbicc	qbicc-plugin-lowering	0.50.0		17d4db7ba8e4110d823f0bd73a8d2f75da0dfd8a
org.qbicc	qbicc-plugin-lowering	0.51.0		59fa5c791aedeb4dcdebec96e44f570202e06f2d
org.qbicc	qbicc-plugin-lowering	0.52.0		a9b1611940270771bb8b511a64049dfc144ab734
org.qbicc	qbicc-plugin-lowering	0.53.0		a50348e87cfd60a238ba2274509e0ea57d27acdd
org.qbicc	qbicc-plugin-lowering	0.54.0		a3b56c3f0d453d22e9755e51a73fc071ae7a8a00
