ch.unibas.cs.gravis	scalismo-hdf5-json_3	0.1-RC1		af8c87c15c27135a247bfad49b7bea35baadcb6f
systems.manifold	manifold-util	0.34-alpha		fb6f2997577cb7ff51c1038b0f2ad7b5a18357d6
systems.manifold	manifold-util	0.36-alpha		687515db3517529fc993f12294d361adb4054921
systems.manifold	manifold-util	0.37-alpha		ed4ae92a179e419472ed4d74e58c2a853fead1ad
systems.manifold	manifold-util	0.38-alpha		bd475a27b8b59857c0ee6f4a28171f4f9e3472a2
systems.manifold	manifold-util	0.39-alpha		076487aaad8355d0c2e982bf6c83e2a29743d5f5
systems.manifold	manifold-util	0.40-alpha		8fd1e80291808dedcb1c247e5b11129356c591d1
systems.manifold	manifold-util	0.41-alpha		7be684fe276c8cf1de25e8821dfc6b4d5b35e0d5
systems.manifold	manifold-util	0.42-alpha		0a06bbe8f468620e3da2bd5fea59558722b47ad3
systems.manifold	manifold-util	0.43-alpha		b7612067af175258b5e1934965555fb66144a749
systems.manifold	manifold-util	0.44-alpha		7eed6b67fe96564a9b96f08c6df82b7a15269091
systems.manifold	manifold-util	0.45-alpha		5330a774d60cec49b1f04d3b11fe3b955472f8ed
systems.manifold	manifold-util	0.46.alpha		2280e92427143693c67e216760bdb2a5d53cb898
systems.manifold	manifold-util	0.47-alpha		ca031676eb87fe522b281ab4de2fc0ce73b5a7d5
systems.manifold	manifold-util	0.48-alpha		5b721dbe28eb03cbd9bc4486bcaa890454852eea
systems.manifold	manifold-util	0.49-alpha		a21400073f04c5c6758a6dbcda842e95d2932b14
systems.manifold	manifold-util	0.50-alpha		69b5c5beeec006247e25b9094c4e840c9fb2a157
systems.manifold	manifold-util	0.51-alpha		c26b805fc95c63bf4bd0e6a6afede751d9ece6c7
systems.manifold	manifold-util	0.52-alpha		bc5a653c743af724793d833aaaeddc4c2db40a0d
systems.manifold	manifold-util	0.53-alpha		bb39e29d1d0ed987cdef86f4803e84d389b3f074
systems.manifold	manifold-util	0.54-alpha		f0c688faa1ac2ce2161453dab0b59efaebf8340e
systems.manifold	manifold-util	0.55-alpha		0366888ea3e33da96ec314f875b7b32b6227db88
systems.manifold	manifold-util	0.56-alpha		40c12831aac5480762ea01ee5fe03a9a9bac5fc5
systems.manifold	manifold-util	0.57-alpha		a5bdc33a3fe1f0f9c72d29a0d04c17eae37a23e3
systems.manifold	manifold-util	0.58-alpha		179062033b65430e47bb965eb7901421a5ec7853
systems.manifold	manifold-util	0.59-alpha		fd2d4fd1295fd73f1d977414dbc6770943ea315b
systems.manifold	manifold-util	0.60-alpha		fd4713776fd3758795729122e14336df5ffce91c
systems.manifold	manifold-util	0.61-alpha		142e2445637ffa589af86c01d06d9ed7cb4af500
systems.manifold	manifold-util	0.62-alpha		7d5c08bfbb706f47779c185f332fe9fd16005452
systems.manifold	manifold-util	0.63-alpha		eb47b9289ccbd98ee3cec5f017037bca5c0d310e
systems.manifold	manifold-util	0.64-alpha		102c902c0818fdcc8d0f1f8f513f528d1e9cfc89
systems.manifold	manifold-util	0.65-alpha		f41d035ec3f483468274cffd55f1136ebabb3567
systems.manifold	manifold-util	0.67-alpha		925d08d1dc0da149dd927becd5a4268fee1f7595
systems.manifold	manifold-util	0.68-alpha		9da988bbd5c6c66a76e032d5be1a890a3bf78e40
systems.manifold	manifold-util	0.69-alpha		f58ee613c25c9f5b69149c8eeaabe53adad5ece8
systems.manifold	manifold-util	0.70-alpha		9d8c0d7bdc3cab738fb372a290cde99deae376b4
systems.manifold	manifold-util	0.71-alpha		947c3f0011c4cab94205df42db6943d9a89e7ea2
systems.manifold	manifold-util	0.8-alpha		d4ace4639a91a837219b1988e28f2ddbf571fb35
systems.manifold	manifold-util	0.9-alpha		88ea58b1de99d26fbf28093b8756508223a7f6cd
systems.manifold	manifold-util	2019.1.0-ea		a2e100051bb3b5b8ec7cc195da5b250003c409c0
systems.manifold	manifold-util	2019.1.0-gw		f0c4c630190294e3f404ab65f886a2c94d411bbf
systems.manifold	manifold-util	2019.1.10		5a6812ff218799fc8517f19ad005fc1302dc3cba
systems.manifold	manifold-util	2019.1.11		e0effbdec7f9b6c23e233511b2b2063424afc337
systems.manifold	manifold-util	2019.1.12		287de88a559e0e2d48b0783f7e8be98bf4d2d735
systems.manifold	manifold-util	2019.1.13		1ffed6204c478e9ee6496340c2a0a1210b2d35de
systems.manifold	manifold-util	2019.1.14		9d4f919b62aef6fb69541396d392a8e94991d68a
systems.manifold	manifold-util	2019.1.2		d3f71971b41acc23bd9a0b36128905f0953e6602
systems.manifold	manifold-util	2019.1.20		f9cec0e8fd3d69681bfad30f6528db15024fb213
systems.manifold	manifold-util	2019.1.21		d90e02dbaaba2d1ab7dbfa8d486c24a69cbb408c
systems.manifold	manifold-util	2019.1.22		03d73bb58e756ab192f223788795bf0481c8bf45
systems.manifold	manifold-util	2019.1.23		30acb69dd3f1f6fc0f9eb7eda03a748b7c562163
systems.manifold	manifold-util	2019.1.25		642b0f9c3cf5482296214a932f925addf836e9b5
systems.manifold	manifold-util	2019.1.26		bff6344ece457a9b24036adb0e99cf94f258f65e
systems.manifold	manifold-util	2019.1.28		0c71edfd74abed124dd0c9b0e1fa9a4934919ad6
systems.manifold	manifold-util	2019.1.29		7e663b18e3f0853520396cff8523259ec3c7fbbc
systems.manifold	manifold-util	2019.1.3		28058e3fe7e7fa8885bc3e430773313b62a74728
systems.manifold	manifold-util	2019.1.30		49aeabdf88c6f70165000cbd80d098f43ff7d0cf
systems.manifold	manifold-util	2019.1.31		fe2ad5cf667f8c52f54c5c89c148a95ae58e5b1b
systems.manifold	manifold-util	2019.1.32		a26ea8bdc8174ce4daa95a2caf50d5b411aa08b3
systems.manifold	manifold-util	2019.1.4		bb9f7a1cef9489f9795bdd30379dba85eb3213be
systems.manifold	manifold-util	2019.1.5		dfea9e517b81c080add12a71d130d518a7f0b5a9
systems.manifold	manifold-util	2019.1.7		801683b9ec4a490f11c2c83099fffd110f9bc005
systems.manifold	manifold-util	2019.1.8		81c6fd5a37b72a4413edcf33f5a1b2708c33600e
systems.manifold	manifold-util	2019.1.9		1eca356bfacacb55c8411a72c691677b811fa8a7
systems.manifold	manifold-util	2020.1.1		11ed4ce1e29ec996e245b151d841798549cf39ad
systems.manifold	manifold-util	2020.1.10		cd77b4cd70c423cc6b17351849e05dff1691154d
systems.manifold	manifold-util	2020.1.11		8d02c9996e4157b97df8a551ae83561fd6d09825
systems.manifold	manifold-util	2020.1.12		045682f72fab5bf47399bae3c0424243f31a377e
systems.manifold	manifold-util	2020.1.13		73cdf2a1c1208e36d9bc5eba8f897b20dc3929e0
systems.manifold	manifold-util	2020.1.14		c55238014158c6cca3de0864fb2e90399b12527e
systems.manifold	manifold-util	2020.1.15		d4129e3bedb5f3237847bac38b97544c291d8f60
systems.manifold	manifold-util	2020.1.16		3752e286102b0fb71b2a3acf35e3043dfe8103f6
systems.manifold	manifold-util	2020.1.17		91eee12da2189d847dfad97e4a0994a03baa2243
systems.manifold	manifold-util	2020.1.18		cdbf430e34eb2b0dfe2f19fcc68768dc75d00644
systems.manifold	manifold-util	2020.1.19		5db8171baa010d12f85354264b78fa2ba4d94de5
systems.manifold	manifold-util	2020.1.2		274e878bfd89da801a66f2f867242e0f49dbb6f0
systems.manifold	manifold-util	2020.1.20		c7602086ce91c43c384550b575b568b7e9bc6a5c
systems.manifold	manifold-util	2020.1.21		47e746da5291d687bf25cdbb31e960bf9cf035df
systems.manifold	manifold-util	2020.1.22		31924ee55a224cc5a38f0b164a24b304d5daee8a
systems.manifold	manifold-util	2020.1.23		eed2eae8fd65aa3edc6344072901b63fde2ea5c3
systems.manifold	manifold-util	2020.1.24		a221282b9c345a53a97bc4deda82b2cf679dfafc
systems.manifold	manifold-util	2020.1.25		e0ee5ed76d3ef50655e812c6000deb121d701cdc
systems.manifold	manifold-util	2020.1.26		f31ca7ea303c4546b674270d90b2cd2a3ec223a1
systems.manifold	manifold-util	2020.1.27		800beaa6a734d35c4d9ed473f32fa01eda5a63f0
systems.manifold	manifold-util	2020.1.28		39e190afcd6cc61703a8202b242feb566a3b8c04
systems.manifold	manifold-util	2020.1.29		e493323c508b9c7d2fb8abb98953f049f7218084
systems.manifold	manifold-util	2020.1.3		45026aad64c18579cc3b9a7a95ccab43e60035f2
systems.manifold	manifold-util	2020.1.30		52eb52e46bf66c688ddd172d2e93ba2fad582fa6
systems.manifold	manifold-util	2020.1.31		435743f8a788839bef6dbc7576a6164393eb7a15
systems.manifold	manifold-util	2020.1.32		f961a26d1a2c5ef4fda44002e4eb82def08ede95
systems.manifold	manifold-util	2020.1.33		58ccc7dae1049d3bcdc8725ff9e9a78b27268b4c
systems.manifold	manifold-util	2020.1.34		81d4669120dafca7985a4306f03f45f4998a8230
systems.manifold	manifold-util	2020.1.35		b5252ff81acc2f79b7258acde54c75bb4f302607
systems.manifold	manifold-util	2020.1.36		9b03623a4a3e9ffac2a0770e977f22b677e0c185
systems.manifold	manifold-util	2020.1.37		ecb7ead238353bbdbb1eec7685d0a85d155bd1b7
systems.manifold	manifold-util	2020.1.38		84507cc5503d3d6677842735def0dabee4f29be6
systems.manifold	manifold-util	2020.1.39		3d5df5b35a1f9a6e1fa706ebee617d7578be850b
systems.manifold	manifold-util	2020.1.4		583e2f526ad820357574538d0f6fa00267a9f4c7
systems.manifold	manifold-util	2020.1.40		e6b68a28c354fcf82f18f51745c82dd0d81c8e7d
systems.manifold	manifold-util	2020.1.41		eb10477b4e91bc18a32056eb99d339ddb2ce607c
systems.manifold	manifold-util	2020.1.42		d748108e6102c3f30b3eb1e7289b3a0ae7bb8cb1
systems.manifold	manifold-util	2020.1.44		c73965a0ca53c1a59db2bf74618f428237c05c4b
systems.manifold	manifold-util	2020.1.45		8974d0a15003ca1057bb0720214325919fc534ae
systems.manifold	manifold-util	2020.1.46		a2f7de815dcebc3a8a873a42e813a5d96277b40d
systems.manifold	manifold-util	2020.1.47		9866ed8e57c6bf2e6bef7f7da87ae29939eb5c8f
systems.manifold	manifold-util	2020.1.51		0309823882e2361d6c6c47821a3238a44efd6478
systems.manifold	manifold-util	2020.1.6		d29d8e0ce889dc3eb927b9760004402597860953
systems.manifold	manifold-util	2020.1.7		b5447103145271a83cb60e7188923d6878c22988
systems.manifold	manifold-util	2020.1.8		fa22b07fa25781b46e8eba832c37d12d7486b63b
systems.manifold	manifold-util	2020.1.9		a875473d602984b9ed7029384e1b9d3c1ccde113
systems.manifold	manifold-util	2021.1.0		5e13b216a206e7f68e32526faff4d9f56149a97c
systems.manifold	manifold-util	2021.1.1		ca925bad12aa8adb9aead82b7dcc1ac3eb97c04c
systems.manifold	manifold-util	2021.1.10		3352a8c023b61af52707f93df1532251e1ecec7d
systems.manifold	manifold-util	2021.1.11		4f2c097b965af84f0607cb4e37020f2102a86bc0
systems.manifold	manifold-util	2021.1.12		06b9f480843e5c31ec012d7c67a0081c4f974e31
systems.manifold	manifold-util	2021.1.13		1d8e31e66ee74c9e3d158a5131c9af73cf7f0266
systems.manifold	manifold-util	2021.1.14		81899b3aac78ea469b0b72b2e0ebe613857b5cbe
systems.manifold	manifold-util	2021.1.15		77f7fb10080c97b0ade0bd039365f865b39934e8
systems.manifold	manifold-util	2021.1.16		5fa4ceef4ee54b48c2111b310aa98dc0f52bb80d
systems.manifold	manifold-util	2021.1.17		2edeacd7e95303f5b5c316ec49e34fd107bb2d1b
systems.manifold	manifold-util	2021.1.18		7bab1c683e0fea121f8e336ceb9b2933021019c4
systems.manifold	manifold-util	2021.1.19		3936afff21b41f7678149b53c6e20572895cc691
systems.manifold	manifold-util	2021.1.2		af5966d26960daf1179a75389af7e24d036e3782
systems.manifold	manifold-util	2021.1.20		577e4d2c2618fc26b0304ffe3dbcd7c2d4a4359a
systems.manifold	manifold-util	2021.1.23		0deae9af36a9faf75031ef9e0b226c22e01b4b2a
systems.manifold	manifold-util	2021.1.24		2adfc525269c6156dbe6dbeaaed61b363d83ea23
systems.manifold	manifold-util	2021.1.25		617f646d13b0a1b9320eb97c4f6ce6b8486fc133
systems.manifold	manifold-util	2021.1.26		9bbf507f95ea0a8db93b4df761d083d0e1d170ea
systems.manifold	manifold-util	2021.1.27		639b2de79a2b9a1e078bb4685900a741473a04b8
systems.manifold	manifold-util	2021.1.28		c620fb9825aca7e7a350a0367c2333e7ce7e8663
systems.manifold	manifold-util	2021.1.29		42df9717b26f9c2f1c1d2c2d3300de8fe14e9f66
systems.manifold	manifold-util	2021.1.3		cec86a7534c6a5709b9a119a232c43e8d4f1ae63
systems.manifold	manifold-util	2021.1.30		8c0bb34145ac2e1534fed4dcb1f8b080a962a650
systems.manifold	manifold-util	2021.1.31		2a7667ad0e89054208fc392ef7a59b90a754c510
systems.manifold	manifold-util	2021.1.32		6b045eb21a10f4bd8e51e69f37f0968c9f8902ed
systems.manifold	manifold-util	2021.1.33		61c2ae9df6c7f88fb17ba099bb134c2bd220ffc2
systems.manifold	manifold-util	2021.1.34		d27af8360fc4929a45a8eeb81c0ec6680e913909
systems.manifold	manifold-util	2021.1.35		b4c3ea7d26953cfc1777427054bf59218c984a4c
systems.manifold	manifold-util	2021.1.36		7429616f502614bda8f3b29324299673365af5c2
systems.manifold	manifold-util	2021.1.4		2a83ac20115524c4894716a7102620079b1d0929
systems.manifold	manifold-util	2021.1.5		44c4515cf0f629c26075ab581283046ddb8788ee
systems.manifold	manifold-util	2021.1.6		f28ecc89d4baa5e29b2d1ccd8c215aa6c48e756c
systems.manifold	manifold-util	2021.1.7		0f578f38aa4acf263be0799aa450e57a50866c12
systems.manifold	manifold-util	2021.1.8		97b5816ea4c739b415dd42ce6e04e87727aab365
systems.manifold	manifold-util	2021.1.9		5d5e16f71e900b69c2cd55a217d2ffb67e857c68
systems.manifold	manifold-util	2022.1.1		2bf50df9c8611d2866839f366c9ca37162c151e4
systems.manifold	manifold-util	2022.1.10		fc3f040f2e4d3adc786dad758cb5d06f7b208afc
systems.manifold	manifold-util	2022.1.11		1c16950a60c1b048b11cda674de4657331d51d17
systems.manifold	manifold-util	2022.1.12		d9b883ca33edc47358df3c95c5fd8c49891262ed
systems.manifold	manifold-util	2022.1.13		b51291e7b0f868066baf351d9049049fa8f5ca8c
systems.manifold	manifold-util	2022.1.14		d8dd94eccfde95a89c4315550b3532913301cf7f
systems.manifold	manifold-util	2022.1.15		201aad84d00c868713e647ade6e27d1888705103
systems.manifold	manifold-util	2022.1.16		a93ad3856fba075236192ce2251f3a15a407f010
systems.manifold	manifold-util	2022.1.17		9b993facea85c160c206b3a5ad0ee54afec16110
systems.manifold	manifold-util	2022.1.18		dc462fce7bf2c39a46d2b58701351ab4e555d7a2
systems.manifold	manifold-util	2022.1.19		05f977d94cf67904d42c9a281c021a4210e2b489
systems.manifold	manifold-util	2022.1.2		8a46774ff7cc6d241d228aad1b1d43329d341d5c
systems.manifold	manifold-util	2022.1.20		f9e2a824b6c3b3fa5106361998b0856c3437a9ea
systems.manifold	manifold-util	2022.1.21		10d4266dfaccf3791cbd2443ba78ded972f163f0
systems.manifold	manifold-util	2022.1.22		c2aef31392cd595f6ff5ab6aba782e40497105e7
systems.manifold	manifold-util	2022.1.23		080b929407f88533cd913a0722d80841de8e5331
systems.manifold	manifold-util	2022.1.24		7f84db638fb507964fe4dc4f0ce09a5f7ac712aa
systems.manifold	manifold-util	2022.1.25		a2a2a202773679bf63487d7ef44f050287d3f079
systems.manifold	manifold-util	2022.1.26		1517e3fd71f766de3554ab45a44be08129c48bc5
systems.manifold	manifold-util	2022.1.27		2f2d0d6d9dd21227e38c5c5181451c0a6e21c9f4
systems.manifold	manifold-util	2022.1.28		a9f4171ae5f3130138ddfd9f1726ca8472fc3e24
systems.manifold	manifold-util	2022.1.29		f5358586656fe90338761623e49fd2447aa60803
systems.manifold	manifold-util	2022.1.3		06ecb863a46b2ab889e9e0f6fdf2b7a9c3fe070c
systems.manifold	manifold-util	2022.1.30		2fcb701010f00c20d020bf1c401ce725d06c7d78
systems.manifold	manifold-util	2022.1.31		0323bb6f96c9dcd87af5cba6fe9fc3d5193c3105
systems.manifold	manifold-util	2022.1.32		c460ef918e5d39cefe3ddd50a6e8ae7af7205ce6
systems.manifold	manifold-util	2022.1.33		47028c0f58c50b0f3e4963d3b4e3ab591c4fbde9
systems.manifold	manifold-util	2022.1.34		05c7b3128728394b090bcb2a89db377dfe54592d
systems.manifold	manifold-util	2022.1.35		b660c5e74f193633851e386780c2f7a27dc041cc
systems.manifold	manifold-util	2022.1.36		f0a4c87a932dea1c7e091400472aa21a36a76c62
systems.manifold	manifold-util	2022.1.37		39edc70c5c8d85198bd20732db4aca4e9e8fd43a
systems.manifold	manifold-util	2022.1.38		1d7df6bdf30eb51a845a76e82b339f36f83881a9
systems.manifold	manifold-util	2022.1.4		5ebc78dc66c8fff9997812eb6ca9e03fb7d840e5
systems.manifold	manifold-util	2022.1.5		4a7300caf98c5489077abc28fb89656cbe7badf0
systems.manifold	manifold-util	2022.1.7		cd77ae9ec3b87e344eaac1c87319dbb819d7f92f
systems.manifold	manifold-util	2022.1.8		5a13446f1154e13d3f9082a4cc2729328e151dc6
systems.manifold	manifold-util	2022.1.9		3c73d4f69c31ea829bd8ee45aaefd97341e465f2
systems.manifold	manifold-util	2023.1.0		966fda0ce16627819b9cef144490a1b0595c6e14
systems.manifold	manifold-util	2023.1.1		f96ed86ccb302c4d686644873c507367434daf68
systems.manifold	manifold-util	2023.1.10		7bea2d644c89e3bb450abbafadbd68876ea90b41
systems.manifold	manifold-util	2023.1.11		6d06dd6c68754af4b2750e74f954cec62e9708d8
systems.manifold	manifold-util	2023.1.12		08f3cc80438e4a5772388f45d2412cf557141b1f
systems.manifold	manifold-util	2023.1.13		09b7cd99f4e6cff3dd435f1adefa8dfb0100a78f
systems.manifold	manifold-util	2023.1.14		722d44a4a854d90f3f03c7b658e34047e1cb5593
systems.manifold	manifold-util	2023.1.15		84c847c0852c96d292e3b56399261439aca4e6df
systems.manifold	manifold-util	2023.1.16		793524c1de8a4f06b352e9b2deae7990c3b6b5a4
systems.manifold	manifold-util	2023.1.17		df1f5ffa54cb8d37e04a996d8f0765fff109a76b
systems.manifold	manifold-util	2023.1.18		d39ed83bd3d2a9fa21600237fbced30a1b4938bd
systems.manifold	manifold-util	2023.1.19		ebee4b31e680ddd96087245e499eb7d3b51c4183
systems.manifold	manifold-util	2023.1.2		8b8795006d5a1622fe9e1c6fa893110577f00ce7
systems.manifold	manifold-util	2023.1.20		e52d38125c52e3c07371187b553a1ae03bbc17c2
systems.manifold	manifold-util	2023.1.21		ca32fa398a66051fb503be842ef0a6113be02bf2
systems.manifold	manifold-util	2023.1.22		b93c18665eff9e261b2b23b1c66903a6fd328607
systems.manifold	manifold-util	2023.1.24		242bf6797c89feb3bb83f6d3db6fb7ca45aae99b
systems.manifold	manifold-util	2023.1.25		39dd536464cfb7d152bbe036e8318298669c7e33
systems.manifold	manifold-util	2023.1.26		aa2f73d2c9130b8fd461de594d2f1a9ab5bfe585
systems.manifold	manifold-util	2023.1.27		8f02c2a6e0cf36afc4ff7045cbef8d14eacaa02a
systems.manifold	manifold-util	2023.1.28		79854b2110808dd4a81b770b9bd9dcb268999295
systems.manifold	manifold-util	2023.1.29		c7303545cb137f8f5e6f6c6cd637222f8dd36210
systems.manifold	manifold-util	2023.1.3		25c60eaca7c947229bcbce0fb4c79f6bf3f20e55
systems.manifold	manifold-util	2023.1.30		a563bb2c84931181a47b25315682dc6c1a6d32ce
systems.manifold	manifold-util	2023.1.31		a2ae7a74b3f5341c8ba21af693940d91cf026260
systems.manifold	manifold-util	2023.1.32		040b86a6fc363368bcb85a0ac9942ad9b84bfad7
systems.manifold	manifold-util	2023.1.33		a18244bc513c4bfabae2a7b17172b81b19837215
systems.manifold	manifold-util	2023.1.4		88afa28b9c65f2396aae7436e76f2168feda614f
systems.manifold	manifold-util	2023.1.5		a3d0edc02675e2895d7049a847329a5c92718bb2
systems.manifold	manifold-util	2023.1.6		b6103dcd61086f971888ffd0fb48d4212ced9da5
systems.manifold	manifold-util	2023.1.7		b7450c6c1956be68224776ce585821b8d3df5d72
systems.manifold	manifold-util	2023.1.8		ddf5c89c3c753bafeb9310f24f2f82810ee44d74
systems.manifold	manifold-util	2023.1.9		ebad45b80e799bca824cdaf49ac917f0bee024b5
systems.manifold	manifold-util	2024.1.0		420ce136bd347822660fb9b67c632070f0a4ec1f
systems.manifold	manifold-util	2024.1.1		73551aa62ad548a676997616db08084091fd27a0
systems.manifold	manifold-util	2024.1.10		a019c654b8ec126f73cc2f7927ba0c7def732022
systems.manifold	manifold-util	2024.1.11		16b9ec7dace2800184ef1a0fbba91f506be9ee0a
systems.manifold	manifold-util	2024.1.12		54b783dc1dee40797de26472364eb54a06c23f0e
systems.manifold	manifold-util	2024.1.13		723c04615bf21bb4228fef030c9f7821335be3d0
systems.manifold	manifold-util	2024.1.14		da02eb3413b961b202ba912bc5d2ef8e43b2424f
systems.manifold	manifold-util	2024.1.15		f39489ae9833ad5261aa6389c7a8ea6a350974cb
systems.manifold	manifold-util	2024.1.16		d6d98a4dc5e113b37cdd290f569d50a36bcf3379
systems.manifold	manifold-util	2024.1.17		5d09cf5de1c42206a8a9db53b30f0679931ed1b0
systems.manifold	manifold-util	2024.1.18		239a64e0e79352e2cf9def2adf090240afad365a
systems.manifold	manifold-util	2024.1.19		611f634be4176b4a6e22521877c0dd985003791b
systems.manifold	manifold-util	2024.1.2		4c4d1adb339a1e20c989e21d5d3d2faed6f8fcd9
systems.manifold	manifold-util	2024.1.20		fcd27e20902c09f08ebadb5c62b8ffa10299f78a
systems.manifold	manifold-util	2024.1.21		8bd1a361bfa959d1f701dd07c088767f43e3be28
systems.manifold	manifold-util	2024.1.22		c3c99657b14ae47a95e3caac58f781925ca1e8b7
systems.manifold	manifold-util	2024.1.23		3aa854715986b6c108c9d51553159828620f4360
systems.manifold	manifold-util	2024.1.24		d2c510595b3414937e7bf923e16f141a6c0cc0cb
systems.manifold	manifold-util	2024.1.25		c797be2027fff16b6d86a3a6237a014e7a0c7d49
systems.manifold	manifold-util	2024.1.26		cbd09261d067c746c42a8f79feba2bd4b3c3d198
systems.manifold	manifold-util	2024.1.27		0add8d49bc66d588dc487da16a3ff8d4f88dcf37
systems.manifold	manifold-util	2024.1.28		cdce0eb5e1d63edb538e766ba919197c14857a9b
systems.manifold	manifold-util	2024.1.29		72ba71e71d8b84e2f8eacfe76d6c1c2e804b29f2
systems.manifold	manifold-util	2024.1.3		8d4232fe24a9f958abc0554d3d4863a1b5906574
systems.manifold	manifold-util	2024.1.30		c94f9525eb6f1533cad302f9cf205aa79bc24c74
systems.manifold	manifold-util	2024.1.31		942e279b53a13e289e32f3659e7ae120aa6d47d3
systems.manifold	manifold-util	2024.1.32		6bb43295668cb04e63db809abb9ebb3026772d9b
systems.manifold	manifold-util	2024.1.33		27c4dac701bc1cb43a8695b8c01eeab309498846
systems.manifold	manifold-util	2024.1.34		1f46d23d6747360d2c56f990769807d3d5f075a7
systems.manifold	manifold-util	2024.1.35		ecaaac4113e2f250d0d4c16c5486ee38f6ce6c85
systems.manifold	manifold-util	2024.1.36		28fe743b6ec4172bf0e83096774ea476b2b57bcd
systems.manifold	manifold-util	2024.1.37		83c86cabd0b615ba80f7934f459b32e9c203078c
systems.manifold	manifold-util	2024.1.38		adc59e3aa1902cb9f33329a294c41d6d3902af0e
systems.manifold	manifold-util	2024.1.39		c6db26e932df36d7bf45ff406232a4155549f0f7
systems.manifold	manifold-util	2024.1.4		98127ca0c2b469f6499d8a4f96d2527757f4ba7f
systems.manifold	manifold-util	2024.1.40		cf254a842684f518fcf6e5598fca63270d14900f
systems.manifold	manifold-util	2024.1.41		0058cb27d46bdae81e1b85909a5ddfb7f3d8dd45
systems.manifold	manifold-util	2024.1.42		6e40526afd03f310b146cd2ab4338380a09ba0ac
systems.manifold	manifold-util	2024.1.43		8744ad115e6c3384fd0fb1a667052c1fc08099a7
systems.manifold	manifold-util	2024.1.44		f4b51aab271fdd8bd956f0ad0221617c363c5c64
systems.manifold	manifold-util	2024.1.45		9b383af2179e5e2dbbf23cf2c5ecc9c512c7f565
systems.manifold	manifold-util	2024.1.46		5259289e9ae9e030017236d1dd2ccfdb17b079cc
systems.manifold	manifold-util	2024.1.47		703ccd6e416806c050918b146e573308710955f7
systems.manifold	manifold-util	2024.1.48		90ad8c6a62d987e190b1e53fbca00b7398f3726e
systems.manifold	manifold-util	2024.1.49		c42fdf5fe52ade8fa4d6b0385fcaa6b4aebbbfb3
systems.manifold	manifold-util	2024.1.5		91a35f6a3439ab166dcd62bfa54fb9c8c8e5bde1
systems.manifold	manifold-util	2024.1.50		9377ee260bbd42767dbf4d3020492ff6b20647ce
systems.manifold	manifold-util	2024.1.51		056ff060d6b1c4973b650e6afb4cc45626a624d2
systems.manifold	manifold-util	2024.1.52		c9619064321339bd23f3984020e35b21616b867d
systems.manifold	manifold-util	2024.1.53		9709570b8729cab1a10b97be1eb65ecb947865ed
systems.manifold	manifold-util	2024.1.54		d0e9746a066712a84a0a9e0330152534303358fb
systems.manifold	manifold-util	2024.1.55		d918265d17e53067959dd7ad1c5e169ca68439b7
systems.manifold	manifold-util	2024.1.6		eb5e6aabaceae30fdf485dda1e03093d0f737c2f
systems.manifold	manifold-util	2024.1.7		85bac069f8656edc353f65c6b566dd41473d8301
systems.manifold	manifold-util	2024.1.8		ce8aa565cd0592d747f86f77b8c637fd62ba264c
systems.manifold	manifold-util	2024.1.9		f1d666bca9ce1e4d9840a698b701d6170ccddb5f
systems.manifold	manifold-util	2025.1.0		e3825b3ae6829428b21d84c0420cdfafa001d4c0
systems.manifold	manifold-util	2025.1.1		c625b75d67a4337cada6ae578bee48397b73adad
systems.manifold	manifold-util	2025.1.10		5d71cd0cb6eeea662f1212f86c280f1dac2bd20c
systems.manifold	manifold-util	2025.1.11		d240a1a8d9432dd92dce0bbbef75dcd256d73047
systems.manifold	manifold-util	2025.1.12		67d7b1d85261c14bdbe57f463eb1806224bc1ab4
systems.manifold	manifold-util	2025.1.13		c5f863071089954027f5c0a52d1263839df9d7ff
systems.manifold	manifold-util	2025.1.2		75c624cf093d1b4cab1177d72169964f53c9f8bd
systems.manifold	manifold-util	2025.1.3		ba338ddd2761c49cbfdbf637faa544e355e70243
systems.manifold	manifold-util	2025.1.4		2f9253cd35d0fcea05d4af00f810c8a13516f25b
systems.manifold	manifold-util	2025.1.5		efe5a37f680b5b54b37230611df407f49e56b1b2
systems.manifold	manifold-util	2025.1.6		1324c14fcffe2b6aaece1e5405d0c2ea558ff2d0
systems.manifold	manifold-util	2025.1.7		2f4dd7a55e0718f6d7cdc1374ed3b0099e6424d8
systems.manifold	manifold-util	2025.1.8		378142cff51a80aeae09980ce48d494d319f7c99
systems.manifold	manifold-util	2025.1.9		f854ee1d5764c211871c6e097895a770085fff6a
tech.iboot	iboot-commons-database	0.0.4		3ac9a8f2e1bc0483b1592ad8428b5b9bf20d3e92
tech.iboot	iboot-commons-database	0.0.5		964839abfc9980dbdb19aec095d865b9e88f26a0
tech.iboot	iboot-commons-database	0.0.6		b6bfb91cce4e60422c1b57e4ef90f100902b993e
tz.co.asoft	persist-local-js	0.0.1		N/A
tz.co.asoft	persist-local-js	0.1.0		N/A
tz.co.asoft	persist-local-js	0.1.10		N/A
uk.org.retep.xmpp.protocol	attention	10.1		6c6dcaca1a56b3128d1c898fca629a7d096ddd0d
uk.org.retep.xmpp.protocol	attention	10.6		6573b3f60afdf97b15c24538413e2a898a0f4857
uk.org.retep.xmpp.protocol	attention	9.11		c90e936e8cf5dad06fbb585e93297d52e744c856
uk.vitalcode	date-time-range-parser_2.10	0.0.3		1bf19b8b6508f72df294ecaf30edb72e0cbc7fde
