be.doeraene	urldsl_3.0.0-RC2	0.4.0		4307e50e6281f0a7e6ba70dcfca7eb185e05fd9c
com.liferay	com.liferay.social.bookmarks.analytics	4.0.1		78b4921eb89cd4238ac0660e6d7c54701d9cf748
com.liferay	com.liferay.social.bookmarks.analytics	4.0.1	jspc	2d35b26d35c4b12cbd36e80bc0de7cb05686fda0
com.liferay	com.liferay.social.bookmarks.analytics	4.0.2		a805df605a4021c2cf84a9310a3e258834532ead
com.liferay	com.liferay.social.bookmarks.analytics	4.0.2	jspc	3e7d5dcd8bd084f6a608cdab9995c476f8cda288
com.liferay	com.liferay.social.bookmarks.analytics	4.0.3		a095c9b8df5a0c254833b33b9f37894030a170bd
com.liferay	com.liferay.social.bookmarks.analytics	4.0.3	jspc	72f4985dd09e4d42e3fb139661ee429277a39a35
com.liferay	com.liferay.social.bookmarks.analytics	4.0.4		ffd3e57df81af8b4bd7757c7850733c5aaa3aa12
com.liferay	com.liferay.social.bookmarks.analytics	4.0.4	jspc	1dcf23f460eb0aae93ea410a0e1850441549a69e
com.liferay	com.liferay.social.bookmarks.analytics	4.0.5		c0ad8e5afc49a0a784139e1ac8ac53696bd28622
com.liferay	com.liferay.social.bookmarks.analytics	4.0.5	jspc	fd357b69a707db77d9fbe75b9a9e8ad8692ae5f1
com.liferay	com.liferay.social.bookmarks.analytics	4.0.6		afba3ae94e586a44576bbc0648c4f8fe8ec2db04
com.liferay	com.liferay.social.bookmarks.analytics	4.0.6	jspc	c61cbdc986fac76f124ac54142f63a358d1c244c
com.liferay	com.liferay.social.bookmarks.analytics	4.0.7		b9a4968ec8a3e576171ade77abc082364a1d6dd9
com.liferay	com.liferay.social.bookmarks.analytics	4.0.7	jspc	56642a2d7a40dd13a75f6c4188bee494880fd3b8
com.liferay	com.liferay.social.bookmarks.analytics	4.0.8		75738c2056e047a35efe207c9bcb0d6e217c5003
com.liferay	com.liferay.social.bookmarks.analytics	4.0.8	jspc	8c3f72d40b39daf23a89f7b3563233feeae1ab13
com.liferay	com.liferay.social.bookmarks.analytics	4.0.9		bd41d6ec2b5c1698b9478d863199fa14ea539d2f
com.liferay	com.liferay.social.bookmarks.analytics	4.0.9	jspc	8eb84dfff81c72acca078327b7ded2b6b7d7ba79
com.squareup.okhttp3.sample	guide	3.0.0		cdea21181a6cf48e10cd78953a05445db7272263
com.squareup.okhttp3.sample	guide	3.0.0-RC1		d145872bc9fe5bddfb3dc7aa5c9d3078a4e520a7
com.squareup.okhttp3.sample	guide	3.0.1		f49810ea6ca20770436361c6b2554be55aa5fb41
com.squareup.okhttp3.sample	guide	3.1.0		62fd3c850c54a93ae3cdc40df116838a3e031032
com.squareup.okhttp3.sample	guide	3.1.1		111c9081db72a2a1807d0fd6a5f20a35286dbc56
com.squareup.okhttp3.sample	guide	3.1.2		4b97bd4c0358ce6261b0c7f28657b445505a5f9a
com.squareup.okhttp3.sample	guide	3.10.0		118ca168354650aea5cfda73cf6b2742a15268ae
com.squareup.okhttp3.sample	guide	3.11.0		49004624145a1806afb66dcadfc1357d09d356f8
com.squareup.okhttp3.sample	guide	3.12.0		2373c18accd7f29adb2596483757ff93922e9f96
com.squareup.okhttp3.sample	guide	3.12.1		fcafdbd59c754bd9a1dc7a6f9dcf774830d19aa0
com.squareup.okhttp3.sample	guide	3.12.10		4227dda6b80a579c5e51760dac48a647dd953fc4
com.squareup.okhttp3.sample	guide	3.12.11		a4bd86d2db3fb53ee6716833b9a74134ad34e021
com.squareup.okhttp3.sample	guide	3.12.12		67ca491208d8aacff41afae2ffaf5ec4c7839508
com.squareup.okhttp3.sample	guide	3.12.13		1eb1e730a3e7c40bb2275bd728624dd970937404
com.squareup.okhttp3.sample	guide	3.12.2		4e3f8a1e8383014545d4af32a82a3030fbe2f34a
com.squareup.okhttp3.sample	guide	3.12.3		f6b9a40791a224f35bb598ad5186c86ad743b174
com.squareup.okhttp3.sample	guide	3.12.4		10ad45fd53d65e86ec6c16461a4566c89d684962
com.squareup.okhttp3.sample	guide	3.12.5		a5b8bd2fc9b8bcde56a3dda85186fcd63d7617d7
com.squareup.okhttp3.sample	guide	3.12.6		d4037062bf33059d82aac5afcd3415bfdb59fb70
com.squareup.okhttp3.sample	guide	3.12.7		1a03cec3c4fcdd67cbbd81e140d09359706b8d29
com.squareup.okhttp3.sample	guide	3.12.8		914651d9a1bf4958908c6e296f25bf699b8f93ed
com.squareup.okhttp3.sample	guide	3.12.9		8f38b61e5ec980e37d3205a7c89b492b50c247eb
com.squareup.okhttp3.sample	guide	3.13.0		0585d4241f0a486f942cf66a95823c6ee2861063
com.squareup.okhttp3.sample	guide	3.13.1		55e2ed85fc009e00e3540840b3de64c7a64a9bc8
com.squareup.okhttp3.sample	guide	3.14.0		3b02d6417d591070100b5aa1991ca42339713901
com.squareup.okhttp3.sample	guide	3.14.1		0fc6afb856fd07a7bbc64ac1a1749bbb40b848c3
com.squareup.okhttp3.sample	guide	3.14.2		90ba72fe580e5a9b337bd2022b2965b1b117e0ce
com.squareup.okhttp3.sample	guide	3.14.3		d5b5702e1f5e5195e14234cd03e89cc5c38c3e18
com.squareup.okhttp3.sample	guide	3.14.4		399092fa6d589d71cd37d05e1ba877109bf38b6e
com.squareup.okhttp3.sample	guide	3.14.5		9d082667a4d3955337cad6e0701615d6bf7d0d89
com.squareup.okhttp3.sample	guide	3.14.6		07f6638a6d9b354141dea054ff45488320d84986
com.squareup.okhttp3.sample	guide	3.14.7		1226edf9ed72d08beab53d4d4eb995939141e1c2
com.squareup.okhttp3.sample	guide	3.14.8		b3ac6ada6ac1712059c002f0bc6dfdf6bff6a669
com.squareup.okhttp3.sample	guide	3.14.9		ab08480de2f484eb1b5bda1a05664900baf9dc43
com.squareup.okhttp3.sample	guide	3.2.0		175f6c15abcdf2d3361afbce836bde3abdaa61c8
com.squareup.okhttp3.sample	guide	3.3.0		f7ff02e51c15bda5b940994e44f9478ddcea6a88
com.squareup.okhttp3.sample	guide	3.3.1		80c912c34e5f4a39af18ca74aa0720a71fb0ba6d
com.squareup.okhttp3.sample	guide	3.4.0		38f73913b9f0e31eb314b58ecfa8466b192e9bd8
com.squareup.okhttp3.sample	guide	3.4.0-RC1		5f26ecffce23226c201d3746722868a5547383eb
com.squareup.okhttp3.sample	guide	3.4.1		54096a3079776ef18d954bdf9b75fa55a4897bfa
com.squareup.okhttp3.sample	guide	3.4.2		6329f9c1e2ebf5a6f03c3ab5f690db5203ef706a
com.squareup.okhttp3.sample	guide	3.5.0		5c2e060e59cca1b0c7b689cb349ab8baaef1509f
com.squareup.okhttp3.sample	guide	3.6.0		37be78a731d71d15e44742365e3285840dee8f3c
com.squareup.okhttp3.sample	guide	3.7.0		590b38837c72d4edaf87ce9bcf7239f7cd84f403
com.squareup.okhttp3.sample	guide	3.8.0		a7cec336ebc2d3ab624aa250d03372790f3b15c9
com.squareup.okhttp3.sample	guide	3.8.1		f18d2a18edc1114334b340054ff53c58c4fe849f
com.squareup.okhttp3.sample	guide	3.9.0		af7cbd3df4d866d5e12729f04bcdfd45ecb8349e
com.squareup.okhttp3.sample	guide	3.9.1		72729bd6ce4466f9be4cfae4bbe20d07a4538d3b
com.sun.mojarra	mojarra-scales-master	1.1		N/A
com.sun.mojarra	mojarra-scales-master	1.2		N/A
com.sun.mojarra	mojarra-scales-master	1.3		N/A
com.sun.mojarra	mojarra-scales-master	1.3.1		N/A
com.sun.mojarra	mojarra-scales-master	1.3.2		N/A
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.0		399887ff63813e0004022968498678cbb08e737c
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.0-rc1		b82c1c0c835933f236d110857a9b0c8fd762e13a
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.0-rc2		4ba1d598c5620636db3c20e5f73b8023d2490077
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.0-rc3		d3e7d8558141a6d3d226014c0bbf49740d2cee93
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.0-rc4		072712f97dff7cb215491f6b1d4721864a1b51e2
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.0-rc5		20fe5ea9b802d73cf64c204f011fcdf4b2ce929e
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.0-rc6		b44fa6a93bf89010c1c76793e207b2bd8a9e3bf1
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.0-rc7		62fa87741949ec80bfa8e29beb54bc832f4254a6
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.1		85ea3694b55338ccfe27198a1981d6bd5fe469e1
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.2		6ec975fc9833c77a98b7c945f66af19aa2150fe6
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.3		5850caf44539b46dde406d822fe9db32554e7421
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.7.4		f3f86a2b5f26c4764ba71c2f67cd24d1fbbe88ea
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.8.0		33f2ffeb7037c674b7529992c237673e5fe4bf0f
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.8.0-RC1		5eb82d54b9b7e362e6cda552a62af8606d392e82
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.8.0-RC2		4ee2d5d46e617854cabc02705c9992454f37aa45
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.8.1		c065151d009c0a1d7b2595741a09a400177a25ab
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.8.2		34024d143869a0c095d22c251e342306c73c4a18
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.8.3		6a55ed7cae7007238798aa186cb280ea725e0100
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.8.4		50f6e47d55b44b944709e397798d3402310312c4
com.thesamet.scalapb	scalapb-runtime-grpc_2.10	0.9.0-RC1		b66ee3aa3a6db2b9beb586630db3197d3f0e18d8
com.thoughtworks.zerocost	parallel_2.12	1.0.0-M0		3825d69f7aceb5a3cb83507c117996cb819f7be2
com.typesafe.play	play-akka-http-server_2.13.0-M3	2.7.0-M1		f81bdba5b7ad2b72e7f18c2b25803ffd776c0336
com.typesafe.play	play-akka-http-server_2.13.0-M3	2.7.0-M2		f8aae56eceaee286b60b82ae27b32bb31cf668b8
com.typesafe.play	play-akka-http-server_2.13.0-M3	2.7.0-M3		968376b06a8a75b8e2303c5773b780152ca4c231
com.typesafe.play	play-akka-http-server_2.13.0-M3	2.7.0-M4		d65d0165a12236e399587bd27d9ed6b943584fdf
com.ziqni	ziqni-transformer-test	0.0.1-alpha		b6f27b64b2089f8221ed4bc901813ded96613d65
com.ziqni	ziqni-transformer-test	0.0.2-alpha		8b7cab3f225b38dd9b7eda895e15e3949883316c
com.ziqni	ziqni-transformer-test	0.0.3-alpha		c3c966576b54e7880035da686b03218f293a80ef
com.ziqni	ziqni-transformer-test	0.0.4-alpha		c520f024de9bd90c307165a5420790dcbdd2782f
com.ziqni	ziqni-transformer-test	2.0.11-RC6		c8ec57e228a5491b177ce9763446c8ae8f0ad78d
com.ziqni	ziqni-transformer-test	2.0.12-RC1		99ebf5ecd82cfaabaa55d5e826b669028049dd50
de.tototec	de.tototec.utils.jface.viewer	0.1.0		48c27750ca938469712150cc2370c26daaae6313
de.tototec	de.tototec.utils.jface.viewer	0.1.1		a098f7d827c636c1004af9b04d184be55c2f4d8d
hu.icellmobilsoft.dookug	dookug-common-rest	0.4.0		4be94c1c3a163d573588257a5cb250a93e18a2ac
hu.icellmobilsoft.dookug	dookug-common-rest	0.5.0		b5f0fe43481dcce4789a0257bdd545287c972005
hu.icellmobilsoft.dookug	dookug-common-rest	0.6.0		5cc752a59812c183653955ce0cf25b9b30854263
io.atlassian.aws-scala	aws-scala_2.12	8.0.1		1756186f195d2a14634da5bbe783f11c1b774d12
io.atlassian.aws-scala	aws-scala_2.12	8.0.3		c78990d1a4acd9b9f6fdc21df933843a6cab2c1c
io.bitbucket.spicemoney	spicemoney-searchsdk	1.1		N/A
io.bitbucket.spicemoney	spicemoney-searchsdk	1.2		N/A
io.bitbucket.spicemoney	spicemoney-searchsdk	1.3		N/A
io.chrisdavenport	clippette_3	0.1.0		02f70651a9ff9d09e76a1cfd6cd967973705fcf0
io.chrisdavenport	fiberlocal_sjs1_2.13	0.1.0		db32bd11e003aa0c80098870fc5a4a7e5fac8225
io.chrisdavenport	fiberlocal_sjs1_2.13	0.1.1		d209f12aa72ae66e977540aedea9c4ad8c678ecc
io.chrisdavenport	fiberlocal_sjs1_2.13	0.1.2		5157eb9d9cdfdbc2ca0534d4c43f98204f7a3a72
io.gitee.zangsheng	mqtt-spring-boot-starter	1.0.0		2dafd62eaf899c54181bb06a58ad20b742ce4a39
io.github.aalbul	zio-telegram-bot-api_2.13	0.2.0		c9f3ab7c50d0f4800037eb61702b5edcea1cae9d
io.github.aalbul	zio-telegram-bot-api_2.13	0.3.0		07832a88d0000c7c20cf5110158bad9494216241
io.github.aalbul	zio-telegram-bot-api_2.13	0.4.0		a0090419bc7d5da195c70d6af60f299134aeb490
io.github.cybercentrecanada	cart-java	2.0.0		7c025d7ae7ad56711fa9de959b5d82f14d330723
io.github.jxnflzc	jtools-pattern	1.3.4		be0ce3841342448e2cdd2f80847dd3ae107e674e
io.github.jxnflzc	jtools-pattern	2.0.0		e89ec9b139430db484b121204cdbeb933066386c
io.github.jxnflzc	jtools-pattern	2.0.1		1c08129158963ac19922d7978ccb1190b2a1b6c5
io.github.kroune	library-iossimulatorarm64	1.0.0		N/A
io.github.kroune	library-iossimulatorarm64	1.0.0	metadata	cb9a1a67e7923f6d8b7d7ba3d926516e28cac3b3
io.github.oyama-oyama	test-debug	1.0.2		N/A
io.github.shabinder	fuzzywuzzy-iosx64	1.1		N/A
io.github.shabinder	fuzzywuzzy-iosx64	1.1	metadata	e29a24f51a9fa79876771e5424514bd9ec4b237e
io.github.vichukano	kafka-junit-extension	1.0.0		283f519bd1bb7fc690b807f6f6d3875395feb148
io.github.vichukano	kafka-junit-extension	1.1.0		f1fa4def8cd628f59f5e35fa1010faf7337045bd
io.github.vichukano	kafka-junit-extension	1.2.0		2d3fa287caf46e9ff42fd74443bd86b58cefc628
io.github.vichukano	kafka-junit-extension	1.2.1		24c74b4755ba1acbd4b672464aa4b07c35a7492b
io.github.yunimimi	mimi-database	1.0.0		a67e890f3b3ed1045ca89c5d41354c0e30d5577d
io.github.yunimimi	mimi-database	1.0.1		8e9fc477c2b440c0f74ec77265779f9bae160577
io.github.yunimimi	mimi-database	1.0.2		13df56312a478c7e1fa8e452a2d43fd21e484f23
io.github.yunimimi	mimi-database	1.0.3		036d671824ab156df27b4adca89ac1a7b0682cf0
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.12.0+46-c91deec1		84cdabdf8cb81374b01107095252452956dbc363
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.13.0		d4ec2efee0a5c69ee7e887540dc7784d286053f7
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.13.1		fb057bfab7b674435e7dbf8fd5bc234ce798b329
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.13.1+15-1089463b		d705e626f117ffa01664e29603e681eaadc851ef
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.13.1+22-b0db5eef		308b570a3dc1db903cfe9a5559f75c7225cd8243
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.13.1+24-2320d0dd		05bee75b734f1c45f19939607a7206ba1de7aa3a
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.13.1+30-3dde130a		69f8fd1d5cd1de6f6cb734aa03fec04534538416
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.14.0		87a168d9bf1bd17294216c101d671c65abd8b071
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.14.0+16-90e0909a		4002d473ea4202e0be41c7425507af2ab5a579b8
io.janstenpickle	trace4cats-jaeger-thrift-common_2.12	0.14.0+48-e8347505		1125597d96fabbb064dc034e55a1eb0374bbef9f
io.micronaut	micronaut-runtime-osx	1.1.4		22e3f7ce826c32c6d2ceb77b3ae90f5ddf17a261
io.micronaut	micronaut-runtime-osx	1.2.0		95369e70751f225652365379e823a861b22699ec
io.micronaut	micronaut-runtime-osx	1.2.0.RC2		8b441120d428d6d19cba8def7a41ef76b735a19e
io.micronaut	micronaut-runtime-osx	1.2.1		29b9640b570e8d53701f641544a4375da906ba1d
io.micronaut	micronaut-runtime-osx	1.2.10		f2f574e725694ce590b4ebd74718b00bdd4f1f0b
io.micronaut	micronaut-runtime-osx	1.2.11		c4be9024f69994581bc119e7ab87ed53ca807b77
io.micronaut	micronaut-runtime-osx	1.2.2		32bad32e496b82a34562bb390e53672dd99566b2
io.micronaut	micronaut-runtime-osx	1.2.3		b544bdee76e20191f85c20079fc882b7e086bf37
io.micronaut	micronaut-runtime-osx	1.2.4		0aa8d5068a05d23d600146c4ef4690bf492ad6b7
io.micronaut	micronaut-runtime-osx	1.2.5		edf6ed517fdeef161a03272cfa3d8a4d0af34d0f
io.micronaut	micronaut-runtime-osx	1.2.6		0372fafbf5adb42dff7f503a94d491665953adfb
io.micronaut	micronaut-runtime-osx	1.2.7		8115dc0f123b02aa67e12db3b7099b1bbc775088
io.micronaut	micronaut-runtime-osx	1.2.8		8ef7542b65f1d3930d16589dd8850f4916e46b31
io.micronaut	micronaut-runtime-osx	1.2.9		25f8c0d78fac760ab08e060cbe01752f33068c68
io.micronaut	micronaut-runtime-osx	1.3.0		f5874ac1a69d1401b4a97f879f82df2a786fefb3
io.micronaut	micronaut-runtime-osx	1.3.0.M1		275a5d7767e8b22bc5757e9d6fddfc79170687f5
io.micronaut	micronaut-runtime-osx	1.3.0.M2		5e6b1d46f8080388a4d065b9c29b87b69e211430
io.micronaut	micronaut-runtime-osx	1.3.0.RC1		827ce418873874d2d27948a53752390a855796bf
io.micronaut	micronaut-runtime-osx	1.3.1		d130d68e380369399114b74e2823fd69dca25a06
io.micronaut	micronaut-runtime-osx	1.3.2		5577862599354f0d5bd7fce490cdb57d6fb6251c
io.micronaut	micronaut-runtime-osx	1.3.3		2f4bb5903364859b400f9c9dad3062d22443d735
io.micronaut	micronaut-runtime-osx	1.3.4		e1ee256e4223ee3fbacf386b7de6601b8f04f84d
io.micronaut	micronaut-runtime-osx	1.3.5		e690bdb852464f12c1c52e2d1ae60412016671e1
io.micronaut	micronaut-runtime-osx	1.3.6		c3c2b4737bc3f36703b63bf657fb2996f9ab1071
io.micronaut	micronaut-runtime-osx	1.3.7		251d1b5d8ac2c23b4e3db15d71c2485bf4f35324
io.micronaut	micronaut-runtime-osx	2.0.0		1a1f0bb2eab7b500610b6c145fcf316f3f801bff
io.micronaut	micronaut-runtime-osx	2.0.0.M1		6443385885b8721bac8c3228d141303b6df407c6
io.micronaut	micronaut-runtime-osx	2.0.0.M2		50e913e6977df6c86bb5049ec04340b29879218b
io.micronaut	micronaut-runtime-osx	2.0.0.M3		660bf62bb5e6494efbef7df36495f0f66b52f5cd
io.micronaut	micronaut-runtime-osx	2.0.0.RC1		96099c0b57e8f493a4125ffd67e2fd44a52e65c8
io.micronaut	micronaut-runtime-osx	2.0.0.RC2		fe7428de7aae131e030e9085da81b316a1933b49
io.micronaut	micronaut-runtime-osx	2.0.1		2641eca7c3fe736fcaa76e5e640eb02a5256edac
io.micronaut	micronaut-runtime-osx	2.0.1	all	874a1621783ed9f6bfa4b2ef7cbb1bfabf50c31c
io.micronaut	micronaut-runtime-osx	2.0.2		e4a5a20272638c427064e863df13de93077b4c90
io.micronaut	micronaut-runtime-osx	2.0.2	all	7a269a5bc9168654457a8991553ee2db48bc235d
io.micronaut	micronaut-runtime-osx	2.0.3		f1a2b37b42daa71460e45c862f82fa7bd701e83a
io.micronaut	micronaut-runtime-osx	2.0.3	all	276cd3254f2d0889dc1293ad2659232962dff2d4
io.micronaut	micronaut-runtime-osx	2.1.0		b25cee0c698f1338e65f335fa29c9451b7e653fc
io.micronaut	micronaut-runtime-osx	2.1.0	all	a84f5dbc2b012517317612b2ea95ac68111d5234
io.micronaut	micronaut-runtime-osx	2.1.1		ce52eb5e06327c5b9222d5767031bbbb73f8d9b0
io.micronaut	micronaut-runtime-osx	2.1.1	all	da19fdf74b0c99710e6baf3508d824bb0c2ed447
io.micronaut	micronaut-runtime-osx	2.1.2		a7eb6777777b87b21535584eafdb6d59bc348ace
io.micronaut	micronaut-runtime-osx	2.1.2	all	0390bed65bfa4d367b998b92a8442c75327fc851
io.micronaut	micronaut-runtime-osx	2.1.3		af1586408684ba283dd04a1f153dd6a651b97a8e
io.micronaut	micronaut-runtime-osx	2.1.3	all	03f9f03c7939a8f4a2e21364c366664010188b8c
io.micronaut	micronaut-runtime-osx	2.1.4		c14b99ba79551a383489da8ffd98346df062526b
io.micronaut	micronaut-runtime-osx	2.1.4	all	ff592151554f916912481e9856cdcc9f8fd03d2e
io.micronaut	micronaut-runtime-osx	2.2.0		f35a89b65edb576405f294db24c163b9db35a3bb
io.micronaut	micronaut-runtime-osx	2.2.0	all	9cd5a563b767753f1ccd95e239bfea6e55473aed
io.micronaut	micronaut-runtime-osx	2.2.1		aab2221fde7bc78eee26ff203666911e379f9e81
io.micronaut	micronaut-runtime-osx	2.2.1	all	1ea23b7f1dcd16bbf932aa621a2cab61286dcaf7
io.micronaut	micronaut-runtime-osx	2.2.2		2c448bfb493554e8e25bfc7b2dbf947a3a403f8f
io.micronaut	micronaut-runtime-osx	2.2.2	all	cf8fba7a65efcd3ffabc3823cd69642c3c30603a
io.micronaut	micronaut-runtime-osx	2.2.3		1ba4a6e528478e2fb9b001f8ac806664cea62440
io.micronaut	micronaut-runtime-osx	2.2.3	all	ac431dd1ed9a33216300ae61c89459ad4ca9bf0d
io.micronaut	micronaut-runtime-osx	2.3.0		9bb2630c5db0106c7ba648a20976eb14a5027e7e
io.micronaut	micronaut-runtime-osx	2.3.0	all	c308476d5fe80b1fb8611c738f4c7fddfd0d5bcc
io.micronaut	micronaut-runtime-osx	2.3.1		bcce1069867c72dad85e299ff718991ae48bd9e9
io.micronaut	micronaut-runtime-osx	2.3.1	all	bce24f6a057f3f710fe8ef854c45087b79abae1e
io.micronaut	micronaut-runtime-osx	2.3.2		ca028836b14cf9ee096577dd5ea84b54c994b488
io.micronaut	micronaut-runtime-osx	2.3.2	all	4c068568933c6060c35b362c09e37809c986952b
io.micronaut	micronaut-runtime-osx	2.3.3		28c9358ac694e229f2655b7ee056ec295188d247
io.micronaut	micronaut-runtime-osx	2.3.3	all	2690ea4c46ccf3f9f9c4558790fb8f1316aea494
io.micronaut	micronaut-runtime-osx	2.3.4		a52232410934b0c875e8f4cd1c67d4e6f22859e2
io.micronaut	micronaut-runtime-osx	2.3.4	all	3741eceed38e3be154781f501ea64deae6ceb710
io.micronaut	micronaut-runtime-osx	2.4.0		4ee0ece4995ac7a16da9e513ffc0421c7923f7f7
io.micronaut	micronaut-runtime-osx	2.4.0	all	2670c6a6a151fc128201385b600def7ba197a7e7
io.micronaut	micronaut-runtime-osx	2.4.1		82c64a3380392c4d06daeb7396bf9244a05e18ad
io.micronaut	micronaut-runtime-osx	2.4.1	all	6c66b966ab28751ffed9219b90a3751e34c9cf8a
io.micronaut	micronaut-runtime-osx	2.4.2		cec6b166e8d994c110a147390bb443d174f417c6
io.micronaut	micronaut-runtime-osx	2.4.2	all	f6ef89e0f7611a3f8430f3bae703b85c4358f6ec
io.micronaut	micronaut-runtime-osx	2.4.3		2ce34f41408f00218f16faa101ebba602f4ef665
io.micronaut	micronaut-runtime-osx	2.4.3	all	9d0f8c0c4ff5717d288f68b24f886048b780cbc1
io.micronaut	micronaut-runtime-osx	2.4.4		48153daa2fa1fe2bdb170f4ab4edd1e2e52e6166
io.micronaut	micronaut-runtime-osx	2.4.4	all	586884766001170a64cde0005e6e148f353806ba
io.micronaut	micronaut-runtime-osx	2.5.0		aec1ebcbb8bd73eb2c4a906da8dd19b1df4a9e24
io.micronaut	micronaut-runtime-osx	2.5.0	all	6d6665bcdf1c3b11f583aebab8ab2f288c6675e2
io.micronaut	micronaut-runtime-osx	2.5.1		ddbdcad608f6705b9a7cca4c710f99fdbc8336c1
io.micronaut	micronaut-runtime-osx	2.5.1	all	ff4bacac0230bdd5fce8451ba651baa25f63717c
io.micronaut	micronaut-runtime-osx	2.5.10		fdac144ac4161689e0784a29ba279b9210600f3a
io.micronaut	micronaut-runtime-osx	2.5.10	all	0576480f0c1cb839725d9ce98f9f44e30cf14da3
io.micronaut	micronaut-runtime-osx	2.5.11		4fe021233c28ff65f186d70c9567db16f2cb67de
io.micronaut	micronaut-runtime-osx	2.5.11	all	4c76bad31389d191c140c4fe6eb5a3e34b7b76c2
io.micronaut	micronaut-runtime-osx	2.5.12		49ecea20115b65357045507fd3a6881b080bd97e
io.micronaut	micronaut-runtime-osx	2.5.12	all	5ff4dd018439310c4bebb7e2aec102c27a415ea4
io.micronaut	micronaut-runtime-osx	2.5.13		72dc8f84c2ec2bbe8825ec5e663b22f04de2d5cc
io.micronaut	micronaut-runtime-osx	2.5.13	all	4b94af8e04e21e9c634a7a146a8e42ec94d3b21a
io.micronaut	micronaut-runtime-osx	2.5.2		907aeac1689ece5d46875dd45ecde0409d85cd22
io.micronaut	micronaut-runtime-osx	2.5.2	all	3cab0d79cf2e728717ad9d9d80c2c8cb065f6857
io.micronaut	micronaut-runtime-osx	2.5.3		00c7d8225f1d02d5546b187a6b10ea9d89889def
io.micronaut	micronaut-runtime-osx	2.5.3	all	45ff30ebfe39c343bb38cc439ad34f71cd73ad52
io.micronaut	micronaut-runtime-osx	2.5.4		876929d807574c05a055fabb13c20b28ce707eff
io.micronaut	micronaut-runtime-osx	2.5.4	all	63bbc70ce1b128f72fb3ac58827e27f1c696582b
io.micronaut	micronaut-runtime-osx	2.5.5		ae61fe4f1d5eb341c2470e673abc658cce3c13ea
io.micronaut	micronaut-runtime-osx	2.5.5	all	ee63ea74f49117cb1748f1198ec621ae11d888cf
io.micronaut	micronaut-runtime-osx	2.5.6		4673cfb7b2d51f0657ec642f03abaa0883ccf9b1
io.micronaut	micronaut-runtime-osx	2.5.6	all	1034c2919071944adc63ca7434efb6b0d3e06333
io.micronaut	micronaut-runtime-osx	2.5.7		3c7fa9a6ccd7be080a9e4a8c7eedf2e6ed2dfc0c
io.micronaut	micronaut-runtime-osx	2.5.7	all	abaa034bc6a0c28426c106325698c6a50dcbe094
io.micronaut	micronaut-runtime-osx	2.5.8		a0a0f9c11b1782493b4ecdb7a1c77e299673193a
io.micronaut	micronaut-runtime-osx	2.5.8	all	2b71858380418f25ede87fc83f82895167354a98
io.micronaut	micronaut-runtime-osx	2.5.9		8f0a73ec80e702fd6eafb6ea47429d3607b4d06a
io.micronaut	micronaut-runtime-osx	2.5.9	all	0740f419430745a03c5daab593a4e738636b5c87
io.micronaut	micronaut-runtime-osx	3.0.0		f977e2b43ee01aad199933f9485c98b7008f70eb
io.micronaut	micronaut-runtime-osx	3.0.0	all	4cda4b4615b62f0a5dec6621c2eca69c475aadba
io.micronaut	micronaut-runtime-osx	3.0.0-M1		75e26ae9e23ee24e063b43bd72a0f640b427d64c
io.micronaut	micronaut-runtime-osx	3.0.0-M1	all	5bfc7a33e0e40ff45cb92c00767752ae917fd7fd
io.micronaut	micronaut-runtime-osx	3.0.0-M2		52e133e8767474b4eb12789c2892547bd020b3a4
io.micronaut	micronaut-runtime-osx	3.0.0-M2	all	74ae62581fd55836677a5cf3c67b1adbb02a0f93
io.micronaut	micronaut-runtime-osx	3.0.0-M3		c62ce78f5897a638fa0d0116d469b6a9d0ef94cd
