app.softwork	icons	0.1.0		N/A
io.github.pandulapeter.kubriko	plugin-persistence-iosx64	0.0.3	metadata	347b8dd94e0dca1000d4075a9d9640926620fb08
io.github.pandulapeter.kubriko	plugin-persistence-iosx64	unspecified		N/A
io.github.pandulapeter.kubriko	plugin-persistence-iosx64	unspecified	metadata	9dc9c79dd802918786b682689601683ba3ab0fe5
io.github.popularcloud	GS-SDK	1.1.11		N/A
io.github.schneiderlin	cookbook	0.0.5		f8e4ba07bd23cef93ad25f901072ee1c891a5a0c
io.github.schneiderlin	cookbook	0.0.5	jar-with-dependencies	2c90afeef647e3d6fdbcd6d941ae854d527cfd2b
io.github.treebolic	treebolic-lib-swing	4.1-10		91b017a154a1d4d71d6812ff905e2f684e48801e
io.github.treebolic	treebolic-lib-swing	4.1-10	uber	573bd094d2a19913085db9b640b8048a807a0f0f
io.github.treebolic	treebolic-lib-swing	4.1-7		2cfcdee88ad324726d97ac392d449b8a14505152
io.github.treebolic	treebolic-lib-swing	4.1-7	uber	cde7a34f135af7e12995fd1ca14083a71973caad
io.github.treebolic	treebolic-lib-swing	4.1-8		0b43e422912244a9281fda2aa04f147cb954cbe7
io.github.treebolic	treebolic-lib-swing	4.1-8	uber	49f1247f9355bc168bd323141cfa5bc2cf145ed3
io.github.treebolic	treebolic-lib-swing	4.1-9		94d72e85d1d38b8e298b375b7640c37a92645d69
io.github.treebolic	treebolic-lib-swing	4.1-9	uber	c399338b1ef6e789e92ed7744255db055444a216
io.github.treebolic	treebolic-lib-swing	4.2-0		28de85da1c9d9dd7db487db4f986c3f250b23077
io.github.treebolic	treebolic-lib-swing	4.2-0	uber	aa8e77cdbae9815733b54a72701143bf4ce5580a
io.github.truerss	plugins_2.13	1.0.2		a53fd68e03e15a95e6ce1a3a32ffdd86c45a041a
io.github.truerss	plugins_2.13	1.1.1		a4d7fd3b733152ec6767d1579fc78a5c9ad2aab8
io.github.world-wide-development	dynamic-jwks	0.0.0		N/A
io.github.world-wide-development	dynamic-jwks	0.0.0	plain	b9f85831df238b5c7b708f57ef44cb7f784047f8
io.github.world-wide-development	dynamic-jwks	0.0.1		N/A
io.github.world-wide-development	dynamic-jwks	0.0.1	plain	4b563aca42420ab0094cf6b1bc244c869e4c8593
io.github.world-wide-development	dynamic-jwks	0.0.2		N/A
io.github.world-wide-development	dynamic-jwks	0.0.2	plain	a46f8a2000ce3635c41d898530fad7d2160199b8
io.github.world-wide-development	dynamic-jwks	0.0.3		N/A
io.github.world-wide-development	dynamic-jwks	0.0.3	plain	a8165665d02acc5e8186840e9a6280fd5e6649a8
io.github.world-wide-development	dynamic-jwks	0.0.4		N/A
io.github.world-wide-development	dynamic-jwks	0.0.4	plain	e290510021fbe8fee7caa2128c62f14b652cfb89
io.github.world-wide-development	dynamic-jwks	0.0.5		N/A
io.github.world-wide-development	dynamic-jwks	0.0.5	plain	49fe3a304f50e0b838b6be82c310760017a6edf7
io.github.world-wide-development	dynamic-jwks	0.0.6		N/A
io.github.world-wide-development	dynamic-jwks	0.0.6	plain	be437789154c67135fb4bb79cf94d8d084043f8e
io.github.world-wide-development	dynamic-jwks	0.0.7		N/A
io.github.world-wide-development	dynamic-jwks	0.0.7	plain	96bc56c0398b9a69a657ed1f50bf2418e13deb97
io.github.world-wide-development	dynamic-jwks	0.0.8		N/A
io.github.world-wide-development	dynamic-jwks	0.0.8	plain	423f4f2faed94f01807f8c237c78bb44bfc25c78
io.github.world-wide-development	dynamic-jwks	0.0.9		4e72257d91f27775a1cb2db1862bacda620b9d71
io.github.world-wide-development	dynamic-jwks	0.1.0		8064c43be05feb2eefa3e722bb7cfe9dda64e814
io.github.world-wide-development	dynamic-jwks	0.1.1		b3263ecbad5cb25c7a9983437ba5aac70a28fcc5
io.github.world-wide-development	dynamic-jwks	0.1.2		41f9413fe372738651cd497bacbd95a1e8221093
io.github.world-wide-development	dynamic-jwks	0.1.3		90b225410e88ab410ed0ff0fa1e4580e5ae04d64
io.github.world-wide-development	dynamic-jwks	0.1.4		ae868bc356c16783e3bb10583f2aa78fe7be85bc
io.github.world-wide-development	dynamic-jwks	0.1.5		9eb95709f8ae818f816d7c28bf6ad86d415c861d
io.github.world-wide-development	dynamic-jwks	0.1.6		f906b14938f7021109fc1f9c67ab56c06c2c4c4d
io.github.yibird	wuhu-starter-ratelimiter	0.0.2		1a644b33723b4f66777f9ec37a8c9e217dd72ada
io.github.yibird	wuhu-starter-ratelimiter	0.0.3		4651c626b741ba819b387b73be83c0c8830a7814
io.ktor	ktor-client-resources-watchosdevicearm64	2.3.13		5c07accfe4f8fc8463c71715c4c15bd7be1bb33f
io.ktor	ktor-client-resources-watchosdevicearm64	2.3.13	metadata	d941dc9e49e8b826fb93279a13b2045268d14415
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.0		a33ca518d942ee48cbbabf35d73bbd01faf84a4b
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.0	metadata	7a1b2180eea97babcb8d925f368eaab15ec29046
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.0-rc-2		22f6979751d6305559fd88fddc19a5ae4c413f74
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.0-rc-2	metadata	9cea61875371901f680b7915475c346ff798db9b
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.1		4058e1085809279f082a81bdcccda782737f9569
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.1	metadata	d4ffbce4c4d45e3954057e883325246efcdab6d9
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.2		8ebf7cb7bf4b28e57320ada68f9d21b6d16fc2c4
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.2	metadata	2df2f77cef7f5af23de1bdeafdb13a070f133b7e
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.3		7cc8adf376db90163128ae77265073e30faa895c
io.ktor	ktor-client-resources-watchosdevicearm64	3.0.3	metadata	edcaf30708c59a58689c8d4036c0a81618523dba
io.ktor	ktor-client-resources-watchosdevicearm64	3.1.0		c311f629a5c83243563936a33cd3a7105b19034f
io.ktor	ktor-client-resources-watchosdevicearm64	3.1.0	metadata	603557f794ac1ffcab448f14109732db39a0f47c
io.ktor	ktor-client-resources-watchosdevicearm64	3.1.1		046e1b9dd6e13ef4003fb9c00a2530f144706da6
io.ktor	ktor-client-resources-watchosdevicearm64	3.1.1	metadata	b88d12b10639e552964e23acf6add361b4279e29
io.ktor	ktor-client-resources-watchosdevicearm64	3.1.2		5903921754b4af9a0c0052dc7c7a1bc1c9520eb1
io.ktor	ktor-client-resources-watchosdevicearm64	3.1.2	metadata	e442320f563d0f7cff9f8ef1dd98b32bf2afc8f1
io.ktor	ktor-client-resources-watchosdevicearm64	3.1.3		1b1e82b771181786faf6965d9eccd1af2a3deb2f
io.ktor	ktor-client-resources-watchosdevicearm64	3.1.3	metadata	7d072086b1766f98ef1d8e51022f8995ca26c97e
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	0.1.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	0.1.0-beta1		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	0.1.0-beta2		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	0.1.1		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	0.1.2		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	0.1.3		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	0.2.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.0.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.1.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.2.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.2.1		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.3.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.3.1		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.3.2		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.3.3		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.3.4		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.4.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.4.1		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.4.2		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.4.3		N/A
io.matthewnelson.kotlin-components	kmp-tor-manager-common-linuxx64	1.4.4		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.internal.versionless.jaxb-3.0	25.0.0.4		N/A
ir.a2mo	rest-sdk-spring-boot-starter	0.0.4		4360fbf8c0c36d6eaeab5249241cc6102e056755
net.codinux.kotlin	kmp-base-text-macosArm64	1.5.0	metadata	dd9b98d1242cbc6c4fa2fe5db887921856747d91
net.exoego	aws-sdk-scalajs-facade-rekognition-nodejs-v8_sjs0.6_2.13	0.26.1-v2-524.0		e083a5cf0a2e91c4b1be35f055e6130e19b52839
net.exoego	aws-sdk-scalajs-facade-rekognition-nodejs-v8_sjs0.6_2.13	0.26.1-v2.524.0		9b7b675221f05a03802926908095204b0a028579
net.rootdev	java-rdfa	0.1		79511837e999b30c6e67965de82f0d4c93171bea
net.rootdev	java-rdfa	0.1.1		46dd4c23df0bc89dd4e993a0fbbfcd89de80c380
net.rootdev	java-rdfa	0.2		3fa824edb7c75efcd3e6691efb0b8f393d13d80c
net.rootdev	java-rdfa	0.2.1		a4bd092716fa5900e9709c8f44b49a3f6be220a2
net.rootdev	java-rdfa	0.3		e7bfc6a3fcf929d307902c034ede72b2969248bd
net.rootdev	java-rdfa	0.4		f33e6a756f6f68b18fb72d29f5f4deb9228fa0f4
net.rootdev	java-rdfa	0.4.1		59c427256a0ef6ef1f072b3b56eabb586d53bff6
net.rootdev	java-rdfa	0.4.2		83009cabe2029f1e07f564e509634b7c168b7c7a
net.rootdev	java-rdfa	0.4.2-RC1		a73caa3121e013d0e0554e5ee1c8144a1c97b3e8
net.rootdev	java-rdfa	0.4.2-RC2		6d3e693b72d2a75861e8a6467b0cf6b9598e28f1
net.rootdev	java-rdfa	1.0.0-BETA1		7c2be3223200f2cfb07d7aa6a2a7468f3a75600a
org.apache.cassandra	java-driver-parent	4.18.0		N/A
org.apache.cassandra	java-driver-parent	4.18.1		N/A
org.apache.cassandra	java-driver-parent	4.19.0		N/A
org.apache.derby	derby	10.1.1.0		85fff38af9fbaecffaf2b65f11a1a0f40385a08b
org.apache.derby	derby	10.1.2.1		07e111da56d2b084f36d2abbbf0f848608b4c0e0
org.apache.derby	derby	10.1.3.1		abf07fe44229bd270af1482671b75d9df1d8685b
org.apache.derby	derby	10.10.1.1		09f6f910f0373adc1b23c10f9b4bb151b7e7449f
org.apache.derby	derby	10.10.2.0		47eba6736561c377f2132f5e09e2fe8084d899a9
org.apache.derby	derby	10.11.1.1		df4b50061e8e4c348ce243b921f53ee63ba9bbe1
org.apache.derby	derby	10.12.1.1		75070c744a8e52a7d17b8b476468580309d5cd09
org.apache.derby	derby	10.13.1.1		29c42babe5c5463c6eea45487d3cfbfe8348ccd1
org.apache.derby	derby	10.14.1.0		3bcd8b1af3f8cd022d54d331e00064776be04f9c
org.apache.derby	derby	10.14.2.0		7efad40ef52fbb1f08142f07a83b42d29e47d8ce
org.apache.derby	derby	10.15.1.3		79505f952a4f8d6be761413d7b10a64d6405e57a
org.apache.derby	derby	10.15.2.0		b64da6681994f33ba5783ffae55cdb44885b9e70
org.apache.derby	derby	10.16.1.1		f9ca2054b3e33ec3f3f19df4a7490352d82de54a
org.apache.derby	derby	10.17.1.0		e90e61e8ee731614a9bafd3d81155e09fff5e80c
org.apache.derby	derby	10.2.1.6		1271c120efe46eadef582b69e51a8f1612e766a1
org.apache.derby	derby	10.2.2.0		f787c9b484cd7526f866c21d8925c4dace467f8a
org.apache.derby	derby	10.3.1.4		1276b5d62729021149c4a4d5412fb36ace623561
org.apache.derby	derby	10.3.2.1		60052d973739ef84dc479dd350fbc3769aeec417
org.apache.derby	derby	10.4.1.3		01c19aaea2e971203f410c5263214a890f340342
org.apache.derby	derby	10.4.2.0		e785a7c453056a842826d98e6a780724f9b7abf8
org.apache.derby	derby	10.5.3.0		0b0146dd76c2601a5a0632dd2e0b3b85e5b1b713
org.apache.derby	derby	10.5.3.0_1		0b0146dd76c2601a5a0632dd2e0b3b85e5b1b713
org.apache.derby	derby	10.6.1.0		01137cd636b0e3c22f0d273478adb58aa30e984a
org.apache.derby	derby	10.6.2.1		211c06ddbf09cfc9015d2711911f94930c7dcb9c
org.apache.derby	derby	10.7.1.1		291ed81af5e8b3cfa030cd533272d746b2192090
org.apache.derby	derby	10.8.1.2		2f8717d96eafe3eef3de445ba653f142d54ddab1
org.apache.derby	derby	10.8.2.2		5a9efbb610bd0dbf0ea404523319211f0603e4dc
org.apache.derby	derby	10.8.3.0		4013f1afcd5175bf5107c68992679b62902c413c
org.apache.derby	derby	10.9.1.0		4538cf5564ab3c262eec65c55fdb13965625589c
org.aperteworkflow	case-management	3.2-RC1		3c5f61cd9c7f6ad3580466647f1c77e6f9ac21ba
org.danbrough.ktor	ktor-server-call-id-linuxarm64	2.1.1		b2d2b8e0f9179591967a7070d6e0ec0a6f754051
org.danbrough.ktor	ktor-server-call-id-linuxarm64	2.1.1a		c7343d3822dd9a2da044a68a9e6c75f1c9aaa582
org.danbrough.ktor	ktor-server-call-id-linuxarm64	2.2.3		4c750c5f816d3bea708ca7352bf50257fc01202d
org.danbrough.ktor	ktor-server-call-id-linuxarm64	2.2.4		353fb737193789900703f78dced1ffb3ea781873
org.eclipse.uml2.common	edit	1.3.0-v200706251652		f129dbdf092ac8a89ad3e73d9c7bfd7dcd243d98
org.ikasan	ikasan-console-jar	0.7.11		0854526f85f11360d54c111ee1afe02a76fd5ad8
org.jboss.maven.plugins	maven-jboss-retro-plugin	0.9-beta		b54ebc6eea490eda8f55e35ffa9ff11458cbdd7c
org.jboss.maven.plugins	maven-jboss-retro-plugin	0.9-beta-2		b2c6fda91857b7073579cf5f11b74b6cfc9c146a
org.jboss.maven.plugins	maven-jboss-retro-plugin	1.0-beta-1		1381df7bd271144fba4f9e8acbc61d51ea2a2b10
org.jboss.maven.plugins	maven-jboss-retro-plugin	1.0-beta-2		2883882b65675751232c7d7350ebbd2c93fe719e
org.jboss.maven.plugins	maven-jboss-retro-plugin	1.0-beta-3		fb0ef623c30397e2a7f58aeab38f284081e7fc91
org.jvnet.ogc	swecommon-v_2_0_0-schema	1.0.3		1b511ee9fe6929212f7bcae2b179bce1722dbf2c
org.jvnet.ogc	swecommon-v_2_0_0-schema	1.1.0		8e962173d6ad61b8600f2a57fe22d34a00a8827d
org.ldp4j.framework	ldp4j-application-kernel-api	0.1.0		afaf1cd8446ac036529c809508e97d4a36566ac9
org.ldp4j.framework	ldp4j-application-kernel-api	0.2.0		ab891b333b48ed236f4815ffe203f7d02171190b
org.ldp4j.framework	ldp4j-application-kernel-api	0.2.1		91aba62308cb233968ddd9df2d3810ea7ea64a5c
org.ldp4j.framework	ldp4j-application-kernel-api	0.2.2		b4c5ae5e294881f7672740bc6fc8fcd086365a12
org.mdedetrich	akka-http-json_2.11	0.1.0		bfd69d52e174cbb6d199962a0ae8abd2420a0483
org.mdedetrich	akka-http-json_2.11	0.2.0		76169a7d248b76d6768480b08fc704843555df8f
org.mdedetrich	akka-http-json_2.11	0.3.0		f424d115113ec20cfb1f8071de68fe65f6415761
org.mdedetrich	akka-http-json_2.11	0.4.0		be4bcd7e447cb6db6c8cef1c0d959fa968bb7085
org.mdedetrich	akka-http-json_2.11	0.5.0		9e683853a7973f91c53849f35b90e798b2635978
org.microg.gms	play-services-ads-base	0.2.29.233013		N/A
org.microg.gms	play-services-ads-base	0.3.0.233515		N/A
org.microg.gms	play-services-ads-base	0.3.2.240913		N/A
org.microg.gms	play-services-ads-base	0.3.4.240913		N/A
org.microg.gms	play-services-ads-base	0.3.5.240913		N/A
org.microg.gms	play-services-ads-base	0.3.6.244735		N/A
org.mvnpm	tui-editor	1.4.10		7f9efaca2ec55a35042e9580ab2dd2b64aeca7b3
org.onetwo4j	zifish-plugin-web-admin	4.7.2		db76dd0031a6b120b4a650be55da4b2142b01309
org.onetwo4j	zifish-plugin-web-admin	5.2.7		3770b4bb678f69891d39fcd5144e3d0a1fd3976d
org.onetwo4j	zifish-plugin-web-admin	5.2.8		c61f098d21377db8e43011ab3de7e9b5055398b0
org.openbase	bco.app.test	3.1.1		13e742ab990590408fb2601711e917beb215be3c
org.openbase	bco.app.test	3.1.2		f55224c61f046af94fc435af78f149f829e357eb
org.ow2.jasmine.probe	jprobe-collector-constant	1.1.1		ee7ba80a51b4a801d165e4825ad563f357fadd60
org.ow2.jasmine.probe	jprobe-collector-constant	1.2.1		3c08c69386304cf420ccc2b930b2ef167dcc07d1
org.ow2.jasmine.probe	jprobe-collector-constant	1.2.2		44b370f03757a195ea981c12e4067ca122468cb8
org.ow2.jasmine.probe	jprobe-collector-constant	1.2.3		144a591326a814581fde590ad681b34dbc0a3308
org.ow2.jasmine.probe	jprobe-collector-constant	1.2.4		08ccca64850abdea55fbc1d4b547ced64d8cbdac
org.ow2.jasmine.probe	jprobe-collector-constant	1.3.0		7dcaefa6ab24573d8d6138ed1093c0560e27d758
org.restcomm.imscf	imscf-el	1.0.8		N/A
org.restcomm.imscf	imscf-el	1.0.9		N/A
org.s1-platform	s1-tomcat-embedded	2.4.0		ccb2a39c1c614ac36dba88fdebc9cb385db0fe7c
org.s1-platform	s1-tomcat-embedded	2.4.1		35dc5e70eaf283b3c6a9024b12e5bf22f1046b42
org.s1-platform	s1-tomcat-embedded	2.4.2		c8fe41d4c6e660f79124309a8178b093a1d4fb79
org.s1-platform	s1-tomcat-embedded	2.4.3		a15f157c1a9678bb349069ed55748d867b957ba4
org.s1-platform	s1-tomcat-embedded	2.4.4		68397a2727b0be5f61d7f9f85b8a5d59fa4c3b13
org.s1-platform	s1-tomcat-embedded	2.4.5		94f36a56b11442a7443aa118c2014f4efa305151
org.s1-platform	s1-tomcat-embedded	2.4.6		44a4ccec41f26e120d5c2e0b4af745a4d4b50fdf
org.tinygroup	org.tinygroup.easy	2.0.26		5e5509676b4899fa69bb36012ada181d65ca1336
org.tinygroup	org.tinygroup.easy	2.0.27		fbec2b235a3fe8d06297769af281bb1960c6ec75
org.tinygroup	org.tinygroup.easy	2.0.29		815f6040af6fab2dfeebc4bb07d9d5e40118a6d9
org.tinygroup	org.tinygroup.easy	2.0.30		8febdfc1195fdc015be844bab7c388a46a2dc52b
org.tinygroup	org.tinygroup.easy	2.0.31		81464bff01222d11e251bceb75dfcf7da4444294
org.tinygroup	org.tinygroup.easy	2.1.0		89f30b3b45ff17fb9b43a30af33f1306c8f3cbfe
org.tinygroup	org.tinygroup.easy	2.1.1		1c3bb9289153a0e4063401a9584b9e62c93d4d21
org.tinygroup	org.tinygroup.easy	2.2.0		6f88543c94b75475a59d8cf9880840cb83bd4ef5
org.wartremover	wartremover-contrib_3.3.3	2.1.0		36e4e9b698f0c881f3cf0b2cb86f1ccadff4c2e7
org.wartremover	wartremover-contrib_3.3.3	2.1.1		4e0309943f12fad69bd1784c5ecda64e5ce306bd
org.wartremover	wartremover-contrib_3.3.3	2.2.0		da08e72ba01d39b40af86e0d3179945562a2cdb9
org.wartremover	wartremover-contrib_3.3.3	2.2.1		672b016749cc7be81a5c03927ca3b2d9c33227f6
org.wartremover	wartremover-contrib_3.3.3	2.3.0		b97af819fe5cb8860b8b5e6e959206fec0eb4bee
org.webjars	syntaxhighlighter	3.0.83		a3e4b61d2b39f982f05de21d5e573097d0b0abc4
org.webjars.bowergithub.andersonfriaca	jquery-magnetic-card-reader	1.0.1		f210fad92ab7c89e98e2bec44434139eb1fd3f54
org.webjars.bowergithub.andersonfriaca	jquery-magnetic-card-reader	1.0.2		a6f7cf8d7d8bf6c68cf08450778d9a479776ac58
org.webjars.npm	astw	2.0.0		73a06c8e39beb04375aab7298cdcf600467d7c83
org.webjars.npm	astw	2.2.0		984fae5cfd3834e3918bb04433ab5a73fad4de47
org.webjars.npm	babel__plugin-transform-member-expression-literals	7.10.4		fda75cbd897910962a1458b1d78770c25dfe9093
org.webjars.npm	babel__plugin-transform-member-expression-literals	7.12.1		ee5eab5c972f41283b32e58154495bdd0b3faf0b
org.webjars.npm	babel__plugin-transform-member-expression-literals	7.14.5		cc3e27bb68e50a9e7d8e03a84e141e006ef37e65
org.webjars.npm	babel__plugin-transform-member-expression-literals	7.16.7		9b8c6f056c2ffaa853e30aac06da00f8054e17c2
org.webjars.npm	babel__plugin-transform-member-expression-literals	7.18.6		a13307c0fd5ab0bb50a4c080cab3e4a2ce4b93ae
org.webjars.npm	babel__plugin-transform-member-expression-literals	7.2.0		82f9ec8294d8d67e61d514f84a7f0853764c3102
org.webjars.npm	babel__plugin-transform-member-expression-literals	7.8.3		830e79bad2171fa464b7d8135cf9415b7e71b894
org.webjars.npm	babel__plugin-transform-member-expression-literals	8.0.0-alpha.6		00d5468caacd0c79a960d7714723bdf751cb67ab
org.webjars.npm	code-prettify	0.1.0		2df71a9037e023e0d14b29aab36579200f5ab001
org.webjars.npm	github-com-mathiasbynens-String-prototype-includes	1.0.0		d08a0e3daee1d88d1c1fad148504308f6c4e3cb4
org.webjars.npm	logging	3.2.0		38de48f9368deb23d3ab4ff947d11cee2c3dfc60
org.webjars.npm	pixi__filter-old-film	2.6.0		97c622cbeb86f0b2dc4a5f7951455493a068fcf0
org.wildfly	wildfly-channel-tools-core	1.0.0		35fdd1401aca7046d6328fa27d7602b68abf38db
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha1		260adfd412ff911dce8af92cc9569463e55c7e78
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha10		324d174cc3ef46ca560089eab15ead59a3945b69
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha2		a66fb9c42034da6c7a90f5ee31660009ac7578aa
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha3		8f01936b3dbd48a5ae4d32d8dd413812fd724f07
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha4		deedab9576f391561fe32efd65cde28d38064477
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha5		e1be30ada0767bd00eb4e5525c4667f520e77e42
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha6		7b4c0b0102dd46adc05c414dc9c57747b571ef9a
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha7		7e78b00903724b403b87cea44afc8102c4f5a165
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha8		f73e74b66ea2c3bacc07126d1c69f26a286f5c1b
org.wildfly	wildfly-channel-tools-core	1.0.0.Alpha9		2c7fca7940f3adf0d966a3d1631d05ec9c7ac0e7
org.wildfly	wildfly-channel-tools-core	1.0.1		643a2685e7066635f66091e06e232e6df1239b05
org.wildfly	wildfly-channel-tools-core	1.0.10		2bebe5342baee10f6950e8d93eae15495f8f47d2
org.wildfly	wildfly-channel-tools-core	1.0.11		7dbd9ce73d9ffdb35215fada1e93677a3bb22746
org.wildfly	wildfly-channel-tools-core	1.0.12		0d09ecb27e05788a43efbf9fcc5e25c071991aa0
org.wildfly	wildfly-channel-tools-core	1.0.13		f7b29be977ee23288c45b9e01db928662806eb31
org.wildfly	wildfly-channel-tools-core	1.0.14		fd6bd76332ac8cfefea60b69f6aa76815dd03ae7
org.wildfly	wildfly-channel-tools-core	1.0.15		29dfa8bbb51ad585d85ad61c81ed2cd4a4b028cf
org.wildfly	wildfly-channel-tools-core	1.0.16		7bb5195aa4c9983e9f3f8b4626afc0f292b71459
org.wildfly	wildfly-channel-tools-core	1.0.17		e237b55b908b935aeb0f42903cf68652d7c1fc84
org.wildfly	wildfly-channel-tools-core	1.0.18		5474c5aec4dd516529f6bbc878ebae77eebe6d38
org.wildfly	wildfly-channel-tools-core	1.0.19		12817752e19a127fb1d83e476b86fe9fe552f5e7
org.wildfly	wildfly-channel-tools-core	1.0.2		bf45cf8fe42fdf2788c5d1205eaaa6aa6b206ab5
org.wildfly	wildfly-channel-tools-core	1.0.20		a92022ab7c99930d9d6e42a4162e54e7e0c68b62
org.wildfly	wildfly-channel-tools-core	1.0.21		e717dbf5ebbeafd70fcc821a2d7450b373e9e9fa
org.wildfly	wildfly-channel-tools-core	1.0.22		a3e726e504bea62a363e4b38a783e6fc3e8f57c9
org.wildfly	wildfly-channel-tools-core	1.0.23		9f3a2d03cc87de4183393fe6738b62eedb2f310c
org.wildfly	wildfly-channel-tools-core	1.0.24		189ac0ae0183a9c8696f801949ba498a05b36a42
org.wildfly	wildfly-channel-tools-core	1.0.3		14a7526fcef3a16543b9a7fefe39e0ee2a6ac90e
org.wildfly	wildfly-channel-tools-core	1.0.4		08768ab1b55bee947d56c908a65c5d916e70dc74
org.wildfly	wildfly-channel-tools-core	1.0.5		3202e194ef5d2fdb4f4de5a276389c51c725a545
org.wildfly	wildfly-channel-tools-core	1.0.6		6d918a10d893999c70eefc7e5f6dad06697c0222
org.wildfly	wildfly-channel-tools-core	1.0.7		1f1e29b95010a2de3f3c01fcd4a680f5f7aabbb5
org.wildfly	wildfly-channel-tools-core	1.0.8		42d4546f45ddca6343d4aa7c64e5e2721c0fae09
org.wildfly	wildfly-channel-tools-core	1.0.9		d86782e9284ce457548b142dbb1db1dcdeb546a5
org.wildfly.camel	compatibility-patch-karaf	3.0.0.redhat-1		N/A
org.wildfly.camel	compatibility-patch-karaf	3.0.1.redhat-1		N/A
org.wildfly.camel	compatibility-patch-karaf	3.2.0		N/A
org.wildfly.camel	compatibility-patch-karaf	3.3.0		N/A
org.wildfly.camel	compatibility-patch-karaf	4.0.0		N/A
org.wildfly.camel	compatibility-patch-karaf	4.1.0		N/A
org.wildfly.camel	compatibility-patch-karaf	4.1.1		N/A
org.wildfly.camel	compatibility-patch-karaf	4.2.0		N/A
org.wildfly.camel	compatibility-patch-karaf	4.2.1		N/A
org.wildfly.camel	compatibility-patch-karaf	4.3.0		N/A
org.wildfly.camel	compatibility-patch-karaf	4.3.0.redhat-1		N/A
org.wildfly.camel	compatibility-patch-karaf	4.4.0		N/A
org.wildfly.camel	compatibility-patch-karaf	4.5.0		N/A
org.wildfly.camel	compatibility-patch-karaf	4.5.0.redhat-1		N/A
ru.noties	markwon	1.0.0		N/A
ru.noties	markwon	1.0.1		N/A
ru.noties	markwon	1.0.2		N/A
ru.noties	markwon	1.0.3		N/A
ru.noties	markwon	1.0.4		N/A
ru.noties	markwon	1.0.5		N/A
ru.noties	markwon	1.0.6		N/A
ru.noties	markwon	1.1.0		N/A
ru.noties	markwon	1.1.1		N/A
ru.noties	markwon	2.0.0		N/A
ru.noties	markwon	2.0.1		N/A
ru.noties	markwon	2.0.2		N/A
