at.released.cassettes	cassettes-base-androidnativearm64	0.1-alpha01		N/A
io.thorntail	camel-ahc-ws	2.1.0.Final		5c4e6e3d215085b3574be9bedba72ad46644f600
io.thorntail	camel-ahc-ws	2.2.0.Final		1d578d7b857abad8030cd3b617304d95a5fb673d
io.thorntail	camel-ahc-ws	2.2.1.Final		6b47dddfaf3f6c650a61084ebf4f05bab11d2b31
it.agilelab	wasp-core_2.12	2.27.0		93a1cb1b5af93af2f7e34d14ff1e9723f45ed9ff
it.agilelab	wasp-core_2.12	2.27.1		1b889f91031322a8989a630f935835827c723fba
it.agilelab	wasp-core_2.12	2.27.2		93d250e59d39e241c6c089d113b51a1e44fc58af
it.agilelab	wasp-core_2.12	2.28.0		edccbf9402e7493be1ebb6e55e3efa233e6f0a68
it.agilelab	wasp-core_2.12	2.28.0-emr212		8b1afc33f5d11b51969d35ba3a2f03fd9788039e
it.agilelab	wasp-core_2.12	2.28.1		aec0e002d59644e8ea0b7b7f1ea34abdca0c2214
it.agilelab	wasp-core_2.12	2.28.1-emr212		147673f3a80079c5331b16114e54ef61f8cd8136
it.agilelab	wasp-core_2.12	2.29.0		90920404584b392f31bc4bac0958bb1382e8c4c8
it.agilelab	wasp-core_2.12	2.29.0-emr212		6ef0be2183c931e7a0e178e9bd40fc32515fa223
it.agilelab	wasp-core_2.12	2.30.0		b5160042290d15e9af56f1007d3f14b463dcde26
it.agilelab	wasp-core_2.12	2.30.0-emr212		d1cd840043c9b80d4d41c9bbb0cc1117e1c60ba0
it.agilelab	wasp-core_2.12	2.30.1		c237d3240a57426f5abf8ae3006091d478abd7d3
it.agilelab	wasp-core_2.12	2.30.1-emr212		df60620f1ed1a52ae37f78c2c07e4f70d18ca136
it.agilelab	wasp-core_2.12	2.31.0		9a96b35771fe3f97fc81051e2d9fa19a400c53a3
it.agilelab	wasp-core_2.12	2.31.0-emr212		79d913d1e25aef1e073d1655d72a7eb1dd01d056
it.agilelab	wasp-core_2.12	2.31.1		fb02c58c7ff44a70604c394d8b518332f117b3d8
it.agilelab	wasp-core_2.12	2.31.1-emr212		f10bbee845f4f2142a705d524330667871a77a62
it.agilelab	wasp-core_2.12	2.31.2		57b4af5c3072c0a4f3306e96a9efb183bcf24eb7
it.agilelab	wasp-core_2.12	2.31.2-emr212		9b2217bbc4d21df62618c602c4e1ee0db4492120
it.agilelab	wasp-core_2.12	2.32.0		f398d49a6f6075c392d3f674b3543e40d8d57bb9
it.agilelab	wasp-core_2.12	2.32.0-emr212		1dc4ef418436b03c30a1f5677cef2757b3764f52
it.agilelab	wasp-core_2.12	2.32.1		ed16def2bf9744b48fdf7d2b16f49ff134c16abc
it.agilelab	wasp-core_2.12	2.32.1-emr212		01c6dbc55318d7485933ffdad43eef40ca880303
it.agilelab	wasp-core_2.12	2.33.0		83f85d015182f2d75dbef969cc8d62576031bbcf
it.agilelab	wasp-core_2.12	2.33.0-emr212		ec7edc76cfc36f95894cb437224cac37420ee24c
it.agilelab	wasp-core_2.12	2.33.2		80b38d085911bdad3fe6cd6e17b1f1a470b4e76b
it.agilelab	wasp-core_2.12	2.33.2-emr212		cd641faa5b689d95437bbe799a1d998e94999e54
it.agilelab	wasp-core_2.12	2.34.0		3dde304be1bf079c50089e1e9beafb0eaebb8e68
it.agilelab	wasp-core_2.12	2.34.0-emr212		0aeaf73def52bd7a9642de973b16f61c05bfb782
it.agilelab	wasp-core_2.12	2.34.0-emr613		89a7c5880cdf20909d1bfef5c438f4df9a06e2cb
it.agilelab	wasp-core_2.12	2.35.0		8aae3b3319e647db692540c838e03560079ad030
it.agilelab	wasp-core_2.12	2.35.0-emr212		6cc29cbcf2c1288f5166eb45ead805f973184b87
it.agilelab	wasp-core_2.12	2.35.0-emr613		ec0488fb65da79d56b5d9ca5c4d6938a1b9d009d
it.agilelab	wasp-core_2.12	2.36.0		78d6610357cc6d42017c1b5c5f9be777420d353a
it.agilelab	wasp-core_2.12	2.36.0-emr613		376fc7d1f6afaee0f78867bebf4a1b94c8fbd78c
net.guerlab.sms	guerlab-sms-yunpian-starter	1.10.0		e3017564b711e2c8689f6309a70ba8bfa15ad1c0
net.guerlab.sms	guerlab-sms-yunpian-starter	1.11.0		5ab009d0c85fba4af55fb4db6e4b7738c85f330c
net.guerlab.sms	guerlab-sms-yunpian-starter	1.12.0		3c16d61d60cfdd10fcdb6cb7f1eeba353d968ad8
net.guerlab.sms	guerlab-sms-yunpian-starter	1.3.0		5d67a614be701f23a05e183909a51c90b7dd9f5d
net.guerlab.sms	guerlab-sms-yunpian-starter	1.3.1		5774912029ceb5abf4256d79fb21231ca02b8823
net.guerlab.sms	guerlab-sms-yunpian-starter	1.3.2		32e42b2912a167939b9c509fb25aabdbc7f6f0ef
net.guerlab.sms	guerlab-sms-yunpian-starter	1.4.0		581368bfcb8daae8514a9ad71b27b0c7544ac677
net.guerlab.sms	guerlab-sms-yunpian-starter	1.5.0		befb324273ae0f3109fa6caa5373ebd04d3e9025
net.guerlab.sms	guerlab-sms-yunpian-starter	1.6.0		a11bde5e44ea706846e54f508226d8c484dd8d2a
net.guerlab.sms	guerlab-sms-yunpian-starter	1.6.1		49604588fb3df58c8aa3d05ad0d509ff581a87a9
net.guerlab.sms	guerlab-sms-yunpian-starter	1.6.2		21ac9d41d40ce865f8e00ca2f34c74cbd338c515
net.guerlab.sms	guerlab-sms-yunpian-starter	1.7.0		cad49613a6cb191efc1805781d7ec77751ed9760
net.guerlab.sms	guerlab-sms-yunpian-starter	1.7.1		d114c8a25b1b2146870006eb85607dd9ac7a6911
net.guerlab.sms	guerlab-sms-yunpian-starter	1.8.0		efde0740809beee83a3737039085b39e68ea6560
net.guerlab.sms	guerlab-sms-yunpian-starter	1.9.0		55df0112444937dc21f9faf26741f9e9cc52bbe4
net.guerlab.sms	guerlab-sms-yunpian-starter	2.0.0		0f97ee9816935e57cd44f9a00fc60b6473de4721
net.guerlab.sms	guerlab-sms-yunpian-starter	2.0.1		af289f984871b3492727dd8f42e029f788240097
net.guerlab.sms	guerlab-sms-yunpian-starter	2.1.0		fd2fca02064f34ad6f6084b907ea8a8fc4fb5c8c
net.guerlab.sms	guerlab-sms-yunpian-starter	2.2.1		dae49f3603a86a048db8027ca3953ea854503bde
net.guerlab.sms	guerlab-sms-yunpian-starter	2.2.2		410f4bacfacc627917bec1c617bc0cd4350c3a98
net.guerlab.sms	guerlab-sms-yunpian-starter	2.3.0		d38fa5dc7ff90a57f80811d3de64c699591765bf
net.guerlab.sms	guerlab-sms-yunpian-starter	2.4.0		84fe2710c748d5f9e685b3f3f59fe51b6265d52c
net.guerlab.sms	guerlab-sms-yunpian-starter	2.5.0		a71ce500b61958ac0d08411a5f9e98e6f2fdcafb
net.unicon.springframework	springframework-addons	0.1		c68677efd9baff5d6a38b1cc0dbbec8a87774849
net.unicon.springframework	springframework-addons	0.1-pre		6c30ecdb1bdd147e9d4130268bf2c6d4cd237452
net.unit8.sastruts	sastruts-advanced-routes	0.1.0		93d9beeabfd2341c4882a0f3ba7450df777d6cac
net.unit8.sastruts	sastruts-advanced-routes	0.1.1		dae614bac29fb96a0722cd5d0dc5aaebc6775cb0
net.unit8.sastruts	sastruts-advanced-routes	0.1.2		999280f250c5735a8cf5a556d4117c4e9d7d90d6
net.unit8.sastruts	sastruts-advanced-routes	0.1.3		bc65939a7f323dbd9fda161cb5fd47043c4904ab
net.unit8.sastruts	sastruts-advanced-routes	0.1.4		21237b4e4b612d175edd6ab905de7a8becc30937
net.walend.disentangle	Disentangle-Graph_sjs1_3	0.3.0		c940c522057789306b015679d7e2d39f9e0bc81c
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.10.0		3d6916d20c5fea5ae1665bfed6b796bf7e1da5ed
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.11.0		4cd3602871860b3a7cf4b419b5388611aa0260ec
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.12.0		3233727d3eb1b479aabb0e8ff797f687bd324fb5
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.13.0		325a544f276390df603d126f9112dc0fa7aa703d
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.14.0		0ea0786eb67cd65d53c337180a4272b0630d87c5
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.15.0		8d971151b6f674f753f0ec55a1c20dca7693aee2
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.15.1		6bbf84841856ab638ca88a3bf211f5bc4e88f84b
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.15.2		8b7653fce56c3756a1097c3f291fa56054646da8
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.15.3		cf7b6d49ee3110ebcf8e7ebdc3bf7213cb2a7708
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.16.0		c85e360d7f00647aa1328b4d7f08641ab6f73457
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.17.0		2124542c3d4e56d98381912ccd136a6987a23473
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.18.0		05f039fedaa01dce41788ddc85ff1495ddd660ca
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.19.0		bef564fe9eaad005c5ee3351750031f70e37e5ef
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.20.0		6790e4dc00f1dc19cf61cda93cd891f02a7d8ee2
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.22.0		ef01e1bd8b4806e14a35ef4c3edf992867b76368
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.5.0		8b8ab533b2812bf8b486ceb502976757e4086ee9
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.6.0		860571c2a467177296d3c7bcf58ed939dd02be3a
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.7.0		fc7fc78ce1a7a519c6f6dba68af4bbbf88e1efe8
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.8.0		b1f7689fb163434dbc8f8057e62ec797a8436c91
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.8.1		62f044198de5cded9f60c66b6cf477bfc4ab9485
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.8.2		c75310d2403109eac5cf742c851a1919387ad6dd
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.8.3		260867e7a8ad8353ea3e02d6292b27cd6e37810b
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.8.4		890cae7a6f7a8f261005a9576c32645cb05e4780
org.apache.camel.quarkus	camel-quarkus-integration-tests-support-custom-kamelet-resource	3.9.0		4f7e3e1cc8961c5e47eeaab19c28939274b25e17
org.apache.geronimo.applications	geronimo-ldap-demo	1.2-beta		N/A
org.dmfs	jdav	0.1.3		970b2b1ea3e857f4fd187cf643dc3f1dae069758
org.dmfs	jdav	0.1.4		5843174c53cba46772510b9786d71d5a7f15b06b
org.dmfs	jdav	0.1.5		78d2d2fde2614e3c5e649d6f769ffa2702bea9ec
org.dmfs	jdav	0.1.6		e8eeed3b071b14ae60c8836905722a6c992ac88b
org.dmfs	jdav	0.1.6.1		9b5e367ffe9b35f6b713677d757afb4670e377bd
org.dmfs	jdav	0.1.7		d38d6c4a33353006300065a0d155945d251603ff
org.dvare	dvare-rules-rest	1.0		8bc541b5b399c202a22c7fdc79fff410b91bd0b1
org.glassfish.jersey.examples	http-trace	2.0		ab79ef3bdd59660339fc2a91755904198a0ef1e9
org.glassfish.jersey.examples	http-trace	2.0-m01		60d4ace08e40b0b3e3b4ae11e5641c5cb383bb6b
org.glassfish.jersey.examples	http-trace	2.0-m02		d4a76ac3f12b88f1bb75c152ddbd10c502d5b73a
org.glassfish.jersey.examples	http-trace	2.0-m03		c68cd45a083450b8d0ee9894f912346892cb0609
org.glassfish.jersey.examples	http-trace	2.0-m04		ca0ba80ed07295b4cdaacb21531e2a63eef67a81
org.glassfish.jersey.examples	http-trace	2.0-m04-1		5648f93d882f465918262bb56cb47eecbc2bc8f9
org.glassfish.jersey.examples	http-trace	2.0-m04-2		27f5ca29d09e023d77c70a2ae0d7a1f089956b00
org.glassfish.jersey.examples	http-trace	2.0-m05		4d84db495b9711fbc2deeed77c6ff3642c0c83e1
org.glassfish.jersey.examples	http-trace	2.0-m05-1		bbbba6a7a846fc0f4a1adfe3e0b619907e26239d
org.glassfish.jersey.examples	http-trace	2.0-m05-2		45e32bcaae1d753b23819ac44d4ada4ffd58a281
org.glassfish.jersey.examples	http-trace	2.0-m06		30e668d0b4d09c3247babc98c6010fab3724f852
org.glassfish.jersey.examples	http-trace	2.0-m07		89f9e33f74852a3811db6d1cc3770242c03570aa
org.glassfish.jersey.examples	http-trace	2.0-m07-1		b9c854a0c09e8f76fac41d3180afe04ba39ddc3a
org.glassfish.jersey.examples	http-trace	2.0-m08		f986e6cc10a781ba2238cb42676e295394725918
org.glassfish.jersey.examples	http-trace	2.0-m08-1		c6824dd6419d20fdccb21ea85067a21a7417155c
org.glassfish.jersey.examples	http-trace	2.0-m09		ee2eb2c94d38b3b556d20b9903697323842d0ae9
org.glassfish.jersey.examples	http-trace	2.0-m09-1		ae97f914299d769234b6754b808e583cffaf3e5b
org.glassfish.jersey.examples	http-trace	2.0-m10		200dcd5be57c0c5adf2fe6cfa87e6ae55d2eedad
org.glassfish.jersey.examples	http-trace	2.0-m11		e6d2bcee71e4e225af87b4f8389456e58eebbe20
org.glassfish.jersey.examples	http-trace	2.0-m12		2aec0ae653e9688817adb68fd7b461f84f2d0b53
org.glassfish.jersey.examples	http-trace	2.0-m12-1		d79c5bbd6bf60e72b18f35e090df380c6ca7656a
org.glassfish.jersey.examples	http-trace	2.0-m13		5ec6ca12384d77291387ce583629c17f62154696
org.glassfish.jersey.examples	http-trace	2.0-m13-1		caa8c5be5fd30281bba0107c32bf9837d95a61a0
org.glassfish.jersey.examples	http-trace	2.0-m13-2		9d74da523223140a5e0f0a3c44d69f001504f455
org.glassfish.jersey.examples	http-trace	2.0-m13-3		7c6cee5c3815f7f3ed39fd5065be643677c139ad
org.glassfish.jersey.examples	http-trace	2.0-rc1		8a5b0926d3d2f616fcd80a3ac2cc5c365767949a
org.glassfish.jersey.examples	http-trace	2.0.1		9baa7573ab349229871a55df116bce71ef0ad7b9
org.glassfish.jersey.examples	http-trace	2.1		42f36646b1faa1e78b5796c4dfe9651e7312d9c0
org.glassfish.jersey.examples	http-trace	2.10		60e83de099a174bc56ffe0cfea5c6b3b491167bd
org.glassfish.jersey.examples	http-trace	2.10.1		c0139549f314e6ab6a9b4a47372560136cde1116
org.glassfish.jersey.examples	http-trace	2.10.2		89adce2a9858a44eb67b559a446128c123879546
org.glassfish.jersey.examples	http-trace	2.10.3		a7a3f6da901e45f17a9a983ec618f92cef2b4c1d
org.glassfish.jersey.examples	http-trace	2.10.4		ad0f2e5e91844559e288593e43c9bd4f5d440a8f
org.glassfish.jersey.examples	http-trace	2.11		c7e95c6a4b19d13197bc25face3ece0ad1e4f6f2
org.glassfish.jersey.examples	http-trace	2.12		93435af079ab2294ae89327cc7d67035bb4a5b49
org.glassfish.jersey.examples	http-trace	2.13		ebb3a72d3c595edfeb8909e211eb9308207ca236
org.glassfish.jersey.examples	http-trace	2.14		5cda101eab50aa3ffa8ac091492610c230582ecc
org.glassfish.jersey.examples	http-trace	2.15		dd27f49fd7927c91e45d1efec2ffdbd59a89b6df
org.glassfish.jersey.examples	http-trace	2.16		0a1fe64e26298d5b5eca6f1176376c467b7108ae
org.glassfish.jersey.examples	http-trace	2.17		fb7cd9d0526abe849af7051f4f0e6a53e05b0350
org.glassfish.jersey.examples	http-trace	2.18		b962b26168d82f0a31a62fecda2d0582573a59de
org.glassfish.jersey.examples	http-trace	2.19		59476e5d9cb38836efd11fb9c2a3bc0510139ff6
org.glassfish.jersey.examples	http-trace	2.2		f0a6b1839ab1615f274d676051ceedea3b7cc258
org.glassfish.jersey.examples	http-trace	2.20		6279ae4e43fd56f063c156e2b46ce8d8aff72091
org.glassfish.jersey.examples	http-trace	2.21		98826a811e0fd372f748d9b2b5e3321a5ee43a00
org.glassfish.jersey.examples	http-trace	2.21.1		7035bfa3a36cf64a0851155967302507022f0979
org.glassfish.jersey.examples	http-trace	2.22		5668119a789461fcfe7433dea9a2d2d509f837e5
org.glassfish.jersey.examples	http-trace	2.22.1		5162727e3c29159e561604e0d591e1c7fc78d6a6
org.glassfish.jersey.examples	http-trace	2.22.2		61aa72fa0ac121baef152e2fc74423e291b8bc9e
org.glassfish.jersey.examples	http-trace	2.22.3		4f49a1ad8bb6fcad18836e97e58f3092f561eed8
org.glassfish.jersey.examples	http-trace	2.22.4		5cf0ca7decb0943cc14ddc6798b0c91ae19bcfb2
org.glassfish.jersey.examples	http-trace	2.23		01b53154a9a1e2499e12c9cb1755411ddb7eb462
org.glassfish.jersey.examples	http-trace	2.23.1		61d650686c9a909fe472d6e9e5bc6f54a6f98ae9
org.glassfish.jersey.examples	http-trace	2.23.2		7f12cf7276ac2fb01d6813adcf0ed88809d577d0
org.glassfish.jersey.examples	http-trace	2.24		f84e6d7aa8a88305191e736f9341815aa2c2feab
org.glassfish.jersey.examples	http-trace	2.24.1		382fc720b0d3219293143d5d2f2ee8174fac1ea4
org.glassfish.jersey.examples	http-trace	2.25		5aa673be2764028e1e3bd15daad872adb4314a08
org.glassfish.jersey.examples	http-trace	2.25.1		4781da848c40f66559e812d83c206e54385ad033
org.glassfish.jersey.examples	http-trace	2.26		a7a1d6d3a172673a4fd4620209d2407c3a0dd671
org.glassfish.jersey.examples	http-trace	2.26-b01		ddb336fa4d0be5f838312efc0cac5c7a95908c3b
org.glassfish.jersey.examples	http-trace	2.26-b02		6f16860d64a42d6afb7c71b0b80676755e061632
org.glassfish.jersey.examples	http-trace	2.26-b03		95eff37b9866891a5e364e6d0150a5a7f1f891af
org.glassfish.jersey.examples	http-trace	2.26-b04		665ec95eb6fba054ea653b628694a6580772ba63
org.glassfish.jersey.examples	http-trace	2.26-b05		1639d05d03ea454df43f2fe2c3839c9fb2b68c4c
org.glassfish.jersey.examples	http-trace	2.26-b06		85cb486349262017f39c7d92195beaec364444e8
org.glassfish.jersey.examples	http-trace	2.26-b07		0a31d1b766f4a2108285f2d2f4d55c00acea1030
org.glassfish.jersey.examples	http-trace	2.26-b08		018e86d219598358eaf24f10e536f445104cda32
org.glassfish.jersey.examples	http-trace	2.26-b09		427516ee3a0a6106cdf454b2f085826271bb5bd6
org.glassfish.jersey.examples	http-trace	2.27		831a33c50be0634d355626dc859ae869bc7d0549
org.glassfish.jersey.examples	http-trace	2.28		0c9412e286a375847ebafe6d0fe65cef625321a0
org.glassfish.jersey.examples	http-trace	2.28-RC4		85cc4e9542944a8270be432e9e07cf05888a10da
org.glassfish.jersey.examples	http-trace	2.29		1a5aaaf6645817fc25765777230058bcc0e2d946
org.glassfish.jersey.examples	http-trace	2.29.1		9f9ba257f9933c293be0545efb6957c3e594863e
org.glassfish.jersey.examples	http-trace	2.3		79c2c81d699df68ccfc3afc1677b83138f390452
org.glassfish.jersey.examples	http-trace	2.3.1		b718651432be7758f96d9edeadaa45d7681e7efb
org.glassfish.jersey.examples	http-trace	2.30		4d3dfa54a4812bc8aaae00b546205946ffe065af
org.glassfish.jersey.examples	http-trace	2.30.1		3271dd98e123b71f5a7893ec8dacdabb92dd5f96
org.glassfish.jersey.examples	http-trace	2.31		ce6fcbc47463d2da42016f02bb0aa9afa784f943
org.glassfish.jersey.examples	http-trace	2.32		c072440f8f85687f351c5fb344fbd0b731c34055
org.glassfish.jersey.examples	http-trace	2.33		554862619be80d6c3e41257882c6594138522c04
org.glassfish.jersey.examples	http-trace	2.34		5b31d65e116c4f7361e69ae04484125755a711c6
org.glassfish.jersey.examples	http-trace	2.35		45feaecd3ac7f8633853191618de1b8e235c5efa
org.glassfish.jersey.examples	http-trace	2.36		8bab42fe7c5626079a7183ca5bc97bd0be144432
org.glassfish.jersey.examples	http-trace	2.37		779a358c0601d82a687944054ea40d1d47db3db5
org.glassfish.jersey.examples	http-trace	2.38		902ae46c55f586ec433d803b2c89df4f49b8e60a
org.glassfish.jersey.examples	http-trace	2.39		549dbaf37308040420859f285a2529232880a1ba
org.glassfish.jersey.examples	http-trace	2.39.1		b7fc84afa38274d3c2ef16aa43e7e186c164831e
org.glassfish.jersey.examples	http-trace	2.4		c78890a7264240a4db8260d9144773786e6ea349
org.glassfish.jersey.examples	http-trace	2.4.1		0f2f99e288cc3fa04facb8b12150f6edf087cd30
org.glassfish.jersey.examples	http-trace	2.40		4efb0a3aa8afe0419648993e5064f2fad4ce6b93
org.glassfish.jersey.examples	http-trace	2.41		df7c4164f8fc3b1b64a5179c3efdab256e5f1b43
org.glassfish.jersey.examples	http-trace	2.42		67ebe6ba7c9b6cad38cf5c8d9eeeb1da294f4a3b
org.glassfish.jersey.examples	http-trace	2.43		9a6b60c315feac6e99d76c9fd2a56f5e457cab26
org.glassfish.jersey.examples	http-trace	2.44		9c63af66548f867cf82dce933f3a8351a55aa262
org.glassfish.jersey.examples	http-trace	2.45		c56f5dd0d5df7b138eb7935b5de98731900e9112
org.glassfish.jersey.examples	http-trace	2.46		a90f69691ef81cfaac86c870d56e543abbe22ed7
org.glassfish.jersey.examples	http-trace	2.5		0d746659c3f4783e603621a39fc39c7e960aa72b
org.glassfish.jersey.examples	http-trace	2.5.1		e84e6c9cc4df6d3c27fd33ac70a5d3cdb26e8a3f
org.glassfish.jersey.examples	http-trace	2.5.2		36eec6c310846f487064c1cb98a421506320122e
org.glassfish.jersey.examples	http-trace	2.6		1d14568a6f4fc3943347ec808083deda48245165
org.glassfish.jersey.examples	http-trace	2.7		2afc661915e3aef02380327e738cf4eea1122293
org.glassfish.jersey.examples	http-trace	2.8		2b2c33abd30ef96fd9c0baf1e22d1c6609c5f7e5
org.glassfish.jersey.examples	http-trace	2.9		cf1da409669a92da4ee0bf1ababc3045a51f9e66
org.glassfish.jersey.examples	http-trace	2.9.1		a17257c6f3ba96238db3e3728f203f3508c1ec7e
org.glassfish.jersey.examples	http-trace	3.0.0		593b43005010266d8fa591b4972beb439eb8b658
org.glassfish.jersey.examples	http-trace	3.0.0-M1		1f2bedf013f35bade0e2f019d89595a4f9a4a186
org.glassfish.jersey.examples	http-trace	3.0.0-M6		bec5cf5836c53d4aca70e1f2f8148d9945285cca
org.glassfish.jersey.examples	http-trace	3.0.0-RC2		db9e7772bfc530b65f8e5b62015efe84dfc34587
org.glassfish.jersey.examples	http-trace	3.0.1		77b09e4a79311970f8988ba3c02d385583314090
org.glassfish.jersey.examples	http-trace	3.0.10		97295c306d748db656459111c27df791b0ea33d0
org.glassfish.jersey.examples	http-trace	3.0.11		fce5e625d1526028edef32feb5c11ae7bae06d80
org.glassfish.jersey.examples	http-trace	3.0.12		ec460b68ab1700c96e3b3e4f98250bd5ba8c83c6
org.glassfish.jersey.examples	http-trace	3.0.13		470883dc2d290c2e56a7cbf898b74f58fc21709d
org.glassfish.jersey.examples	http-trace	3.0.14		0b19dcda28ba523b06f5244a2a6f86a52595c495
org.glassfish.jersey.examples	http-trace	3.0.15		7325268d680e6ba73bb4510cc576c077ac9b4e33
org.glassfish.jersey.examples	http-trace	3.0.16		6711c84d2800725aff83bda97493420028718791
org.glassfish.jersey.examples	http-trace	3.0.17		c94cdfb23236f4b824886f4b4a5ba6a9740364a5
org.glassfish.jersey.examples	http-trace	3.0.2		c6d7712d6ffe2796edb6734af02588c8b7da3bf7
org.glassfish.jersey.examples	http-trace	3.0.3		60143a7f0575a4f83314f756f9c8a3f7a08c508a
org.glassfish.jersey.examples	http-trace	3.0.4		3eb7cbe31d6c338d29bf3452d79b8af795344de2
org.glassfish.jersey.examples	http-trace	3.0.5		5902ef486cb16e5831ea2b3e970736b931401dd8
org.glassfish.jersey.examples	http-trace	3.0.6		33365a2ca006f43e87192ebc1f0d694c6fc64534
org.glassfish.jersey.examples	http-trace	3.0.7		141f9d0b5231fac6c0fc2796160fcd1721007071
org.glassfish.jersey.examples	http-trace	3.0.8		1efd23ffb1c7a973299e684f927f46e967ea46a5
org.glassfish.jersey.examples	http-trace	3.0.9		9f1315e7740012dafc997f8eb5465c56383b3666
org.glassfish.jersey.examples	http-trace	3.1.0		8e27ff87dec5404fc54fdc29eda18f379967f280
org.glassfish.jersey.examples	http-trace	3.1.0-M1		88c4c1ce5a5a3ceddde68aec43f8a01415742a34
org.glassfish.jersey.examples	http-trace	3.1.0-M2		6da3a8ec25802ff5700693e1986a2010958b7daf
org.glassfish.jersey.examples	http-trace	3.1.0-M3		f1cb460056d4ece1b35eacd55b4fd716483acc80
org.glassfish.jersey.examples	http-trace	3.1.0-M7		1a2f4ed462a784a62582afad9d862edc67459fdc
org.glassfish.jersey.examples	http-trace	3.1.0-M8		58e6c4f0985e95aafb96db2cad1e58d0362cf854
org.glassfish.jersey.examples	http-trace	3.1.1		60c8fb56dcaa527c8671d8b7b08ec8a113f29326
org.glassfish.jersey.examples	http-trace	3.1.10		2f9bf2337110fdb33296a72fbd6a2cbfe5157fd2
org.glassfish.jersey.examples	http-trace	3.1.2		9fe99a395be4e03ef6303d7f20c4ca5c301ca405
org.glassfish.jersey.examples	http-trace	3.1.3		19e9db1710ce6fd17a49314b031982c08bcd48a8
org.glassfish.jersey.examples	http-trace	3.1.4		2cec1cac0b8b59a568658e938480e01848260a1e
org.glassfish.jersey.examples	http-trace	3.1.5		ad652d545f14c3d8a197e16ad87b2f383d4fb3e8
org.glassfish.jersey.examples	http-trace	3.1.6		e99eeaffbb197efaf1fd46951f6ddeb1d053b014
org.glassfish.jersey.examples	http-trace	3.1.7		a3cdfd98796578fa1de5dbeebf73c783213ea230
org.glassfish.jersey.examples	http-trace	3.1.8		298c1fb2c538b9a2b3ffebaf57166134a2a783b2
org.glassfish.jersey.examples	http-trace	3.1.9		6a78c24e7bab7cc460e9dbc53ce02a840e528310
org.glassfish.jersey.examples	http-trace	4.0.0-M1		799ff54088309dcf092553fa0cf46673817e4ecf
org.glassfish.jersey.examples	http-trace	4.0.0-M2		991499f9ecdc243bb157df75efdb0c8251d82cf3
org.herddb	herddb-cli	0.27.0		b7db2156ae78d465a1838f3a920936ad712c56e9
org.herddb	herddb-cli	0.28.0		38e5901cc624e084969ae437cad3c940aa9c4baf
org.herddb	herddb-cli	0.29.0		b84a070c608292c5a171377de5f2aeca105ccaf4
org.jboss.forge	maven	2.0.0.Alpha1		ee0aade7d9758a7e56026132276e8edfa1f906a2
org.jboss.forge	maven	2.0.0.Alpha1	forge-addon	63c666c80b9511f5004dc0e4d62fc9210472827c
org.jboss.forge	maven	2.0.0.Alpha2		4eac67a4a7b0989edd9eb39c9cfad0c76209d967
org.jboss.forge	maven	2.0.0.Alpha2	forge-addon	4a600242ea261523b3d75135d44da535b065f404
org.jboss.forge	maven	2.0.0.Alpha3		926ce237061957cf0a451766b3609b0cbd54a4d0
org.jboss.forge	maven	2.0.0.Alpha3	forge-addon	facdf6023502925732c41439145f27af69b6a7f7
org.jboss.forge	maven	2.0.0.Alpha4		b636590043bed7b25547b78a4753c50687f3c9e5
org.jboss.forge	maven	2.0.0.Alpha4	forge-addon	fb2d156affbf84fc4912af807a44ad8a4f31d603
