cn.fxbin.bubble	bubble-fireworks-starter-data-redis	2022.0.1		64cfd5b8ce05c521502581a25fb9a41dbce122e3
dev.inmo	micro_utils.repos.common	0.20.23		0c813aa912bec3ec02d259c20e62d247cad23394
dev.inmo	micro_utils.repos.common	0.20.24		0c813aa912bec3ec02d259c20e62d247cad23394
dev.inmo	micro_utils.repos.common	0.20.25		0c813aa912bec3ec02d259c20e62d247cad23394
dev.inmo	micro_utils.repos.common	0.20.26		0c813aa912bec3ec02d259c20e62d247cad23394
dev.inmo	micro_utils.repos.common	0.20.27		3dc006a6377f5f0a408e6bc38fb291de9fedc854
dev.inmo	micro_utils.repos.common	0.20.28		0c813aa912bec3ec02d259c20e62d247cad23394
dev.inmo	micro_utils.repos.common	0.20.29		3dc006a6377f5f0a408e6bc38fb291de9fedc854
dev.inmo	micro_utils.repos.common	0.20.3		a5c99973998b2ce37c82cf7111707b9a4f7066fe
dev.inmo	micro_utils.repos.common	0.20.30		3dc006a6377f5f0a408e6bc38fb291de9fedc854
dev.inmo	micro_utils.repos.common	0.20.31		3dc006a6377f5f0a408e6bc38fb291de9fedc854
dev.inmo	micro_utils.repos.common	0.20.32		3dc006a6377f5f0a408e6bc38fb291de9fedc854
dev.inmo	micro_utils.repos.common	0.20.33		3dc006a6377f5f0a408e6bc38fb291de9fedc854
dev.inmo	micro_utils.repos.common	0.20.34		5e72c9238483e3e7bb8ffb48ef68135f855a01af
dev.inmo	micro_utils.repos.common	0.20.35		5e72c9238483e3e7bb8ffb48ef68135f855a01af
dev.inmo	micro_utils.repos.common	0.20.36		5e72c9238483e3e7bb8ffb48ef68135f855a01af
dev.inmo	micro_utils.repos.common	0.20.37		5e72c9238483e3e7bb8ffb48ef68135f855a01af
dev.inmo	micro_utils.repos.common	0.20.38		5e72c9238483e3e7bb8ffb48ef68135f855a01af
dev.inmo	micro_utils.repos.common	0.20.39		fd540187dd082b345f281c1306c3692e6e8afb70
dev.inmo	micro_utils.repos.common	0.20.4		13bb63866ae98159c141213d0ad2aa4d869bc1be
dev.inmo	micro_utils.repos.common	0.20.40		fd540187dd082b345f281c1306c3692e6e8afb70
dev.inmo	micro_utils.repos.common	0.20.41		fd540187dd082b345f281c1306c3692e6e8afb70
dev.inmo	micro_utils.repos.common	0.20.43		fd540187dd082b345f281c1306c3692e6e8afb70
dev.inmo	micro_utils.repos.common	0.20.45		fd540187dd082b345f281c1306c3692e6e8afb70
dev.inmo	micro_utils.repos.common	0.20.46		fd540187dd082b345f281c1306c3692e6e8afb70
dev.inmo	micro_utils.repos.common	0.20.47		fd540187dd082b345f281c1306c3692e6e8afb70
dev.inmo	micro_utils.repos.common	0.20.48		fd540187dd082b345f281c1306c3692e6e8afb70
dev.inmo	micro_utils.repos.common	0.20.50		39fdfa5a92e489e9819dd62f13317307560a32a2
dev.inmo	micro_utils.repos.common	0.20.51		39fdfa5a92e489e9819dd62f13317307560a32a2
dev.inmo	micro_utils.repos.common	0.20.6		13bb63866ae98159c141213d0ad2aa4d869bc1be
dev.inmo	micro_utils.repos.common	0.20.7		e95d617039257a9d3cc45797ac645b9952cd632a
dev.inmo	micro_utils.repos.common	0.20.8		e30612d076177bc35d7787c3fdd27767acb54dac
dev.inmo	micro_utils.repos.common	0.20.9		10b821f7d420f3a57d20627ea20cd176c7758a4a
dev.inmo	micro_utils.repos.common	0.21.0		39fdfa5a92e489e9819dd62f13317307560a32a2
dev.inmo	micro_utils.repos.common	0.21.1		39fdfa5a92e489e9819dd62f13317307560a32a2
dev.inmo	micro_utils.repos.common	0.21.2		39fdfa5a92e489e9819dd62f13317307560a32a2
dev.inmo	micro_utils.repos.common	0.21.3		39fdfa5a92e489e9819dd62f13317307560a32a2
dev.inmo	micro_utils.repos.common	0.21.4		39fdfa5a92e489e9819dd62f13317307560a32a2
dev.inmo	micro_utils.repos.common	0.21.5		39fdfa5a92e489e9819dd62f13317307560a32a2
dev.inmo	micro_utils.repos.common	0.22.0		d4bbbaa9fe200c2f58f118a4685b488dc8419b39
dev.inmo	micro_utils.repos.common	0.22.1		e26461b11e2ce2ce4b947817472af467414151ed
dev.inmo	micro_utils.repos.common	0.22.2		e26461b11e2ce2ce4b947817472af467414151ed
dev.inmo	micro_utils.repos.common	0.22.3		e26461b11e2ce2ce4b947817472af467414151ed
dev.inmo	micro_utils.repos.common	0.22.4		e26461b11e2ce2ce4b947817472af467414151ed
dev.inmo	micro_utils.repos.common	0.22.5		e26461b11e2ce2ce4b947817472af467414151ed
dev.inmo	micro_utils.repos.common	0.22.6		e26461b11e2ce2ce4b947817472af467414151ed
dev.inmo	micro_utils.repos.common	0.22.7		7162567f0f5d0b4d47cd243e97da511326359743
dev.inmo	micro_utils.repos.common	0.22.8		7162567f0f5d0b4d47cd243e97da511326359743
dev.inmo	micro_utils.repos.common	0.22.9		7162567f0f5d0b4d47cd243e97da511326359743
dev.inmo	micro_utils.repos.common	0.23.0		7162567f0f5d0b4d47cd243e97da511326359743
dev.inmo	micro_utils.repos.common	0.23.1		7162567f0f5d0b4d47cd243e97da511326359743
dev.inmo	micro_utils.repos.common	0.23.2		8fd74be45eaa71d545277c1f24fcf9f4e92962f5
dev.inmo	micro_utils.repos.common	0.24.0		8fd74be45eaa71d545277c1f24fcf9f4e92962f5
dev.inmo	micro_utils.repos.common	0.24.1		8fd74be45eaa71d545277c1f24fcf9f4e92962f5
dev.inmo	micro_utils.repos.common	0.24.2		8fd74be45eaa71d545277c1f24fcf9f4e92962f5
dev.inmo	micro_utils.repos.common	0.24.3		8fd74be45eaa71d545277c1f24fcf9f4e92962f5
dev.inmo	micro_utils.repos.common	0.24.4		8fd74be45eaa71d545277c1f24fcf9f4e92962f5
dev.inmo	micro_utils.repos.common	0.24.5		5009f4216e33a3809e48de979df22138beb97ef9
dev.inmo	micro_utils.repos.common	0.24.6		5009f4216e33a3809e48de979df22138beb97ef9
dev.inmo	micro_utils.repos.common	0.24.7		5009f4216e33a3809e48de979df22138beb97ef9
dev.inmo	micro_utils.repos.common	0.24.8		5009f4216e33a3809e48de979df22138beb97ef9
dev.inmo	micro_utils.repos.common	0.24.9		5009f4216e33a3809e48de979df22138beb97ef9
dev.inmo	micro_utils.repos.common	0.25.0		5009f4216e33a3809e48de979df22138beb97ef9
dev.inmo	micro_utils.repos.common	0.25.1		5009f4216e33a3809e48de979df22138beb97ef9
dev.inmo	micro_utils.repos.common	0.25.2		5009f4216e33a3809e48de979df22138beb97ef9
dev.inmo	micro_utils.repos.common	0.25.3		cb037a4ae9ec8aea59969436c91cde7476b4c93f
dev.inmo	micro_utils.repos.common	0.25.4		cb037a4ae9ec8aea59969436c91cde7476b4c93f
dev.inmo	micro_utils.repos.common	0.25.5		950256fbdcb76e46c7c3b7343cdad72e566aa167
dev.inmo	micro_utils.repos.common	0.4.24		e8d615a89117cdbdc7b650ac0e62205cf9164c7f
dev.inmo	micro_utils.repos.common	0.4.25		4398d33b889d595f60864484bb4313b3315e4e67
dev.inmo	micro_utils.repos.common	0.4.26		79ee45ea0625083db8cfe84f91fd26f6980e36ef
dev.inmo	micro_utils.repos.common	0.4.27		6103b7e7adda77b30662b8eac85d410492eb8f4e
dev.inmo	micro_utils.repos.common	0.4.28		2f297a557c731f4321b65bd9c8601d675589ba25
dev.inmo	micro_utils.repos.common	0.4.29		59874504abee1d7632e5447ae91bf13815835384
dev.inmo	micro_utils.repos.common	0.4.30		6a2b31a390dc1d0ffa5adcd1a98cc9a42e17c84b
dev.inmo	micro_utils.repos.common	0.4.31		46e7a3fd6ad5dca4d44c38f6f9e71c9a8ee68306
dev.inmo	micro_utils.repos.common	0.4.32		efb24301310f4b66454313024da0c80705a30c4d
dev.inmo	micro_utils.repos.common	0.4.33		90323ffbf8eb1053a411156bb3157855ad4796ba
dev.inmo	micro_utils.repos.common	0.4.34		66b6949dc97d9f1895c827e5176b8753f6da166b
dev.inmo	micro_utils.repos.common	0.4.35		1273ab66c5f10f911f3ba15e3b501820ce018c74
dev.inmo	micro_utils.repos.common	0.4.36		2f3a48c1f691ae123ab4374ce9dde75ab38f6781
dev.inmo	micro_utils.repos.common	0.5.0		10580ab31605c7c9ee8dc759a9044f6a7107b16b
dev.inmo	micro_utils.repos.common	0.5.1		7a846e9213dbf496dd79471e657349658e53ae31
dev.inmo	micro_utils.repos.common	0.5.10		ea28eca2e3685fa977b9efbbda8fddfc39a20c76
dev.inmo	micro_utils.repos.common	0.5.11		54fe5e873500d6b426f497a0f34578197c363b99
dev.inmo	micro_utils.repos.common	0.5.12		6d7dedcc1e44e89b2238adde24b891ace7f5cd36
dev.inmo	micro_utils.repos.common	0.5.13		bbe71ae3b05c1480b8dcd51c18401c9fbe81ca8d
dev.inmo	micro_utils.repos.common	0.5.14		b3c385d8c0337a718811266feb22008fc8e26feb
dev.inmo	micro_utils.repos.common	0.5.15		3d6d9b57b438bac5647cd29f5718b9bbc78444b0
dev.inmo	micro_utils.repos.common	0.5.16		8255a6454cdcf33277f601baf7ed69cd92946195
dev.inmo	micro_utils.repos.common	0.5.17		bd69d65f78f9cfff0b41f787f0125360243180bb
dev.inmo	micro_utils.repos.common	0.5.18		bd266c349f786bc8135662c9cf9fff3c97f22422
dev.inmo	micro_utils.repos.common	0.5.19		e7c97e856fa6e5ed89337d0d36303063270b552d
dev.inmo	micro_utils.repos.common	0.5.2		f5949d30248248d194977d6a659648345e08cdc5
dev.inmo	micro_utils.repos.common	0.5.20		5d422717a29bde475d0e04cdaaa2f89ca16dcea0
dev.inmo	micro_utils.repos.common	0.5.21		117491a4e55156779f56fc050d3dc90a0b84c957
dev.inmo	micro_utils.repos.common	0.5.22		0402989f015411e8e146299931d21a0bcec3071a
dev.inmo	micro_utils.repos.common	0.5.23		79a5553bbacb7c7be6862e1563586f22b5a84528
dev.inmo	micro_utils.repos.common	0.5.24		c039248ebfe50eec059f8f62c6496af1ff02eb75
dev.inmo	micro_utils.repos.common	0.5.25		3a0bcdd1705efbceb2dc2c33dc2ed759739b0db7
dev.inmo	micro_utils.repos.common	0.5.26		429f18203638dcd194dc570744042b31ccc4af3c
dev.inmo	micro_utils.repos.common	0.5.27		8cc11cae8a05eeda69fbdf0e4fee2235ef44857e
dev.inmo	micro_utils.repos.common	0.5.28		e9eee718a20b58b1cee20d9a250d84bf760d336d
dev.inmo	micro_utils.repos.common	0.5.29		197e7602dcdcb991132477be16e2eb0815cd9b73
dev.inmo	micro_utils.repos.common	0.5.3		9d0f6842b425ff709656d05817acfecf14378bac
dev.inmo	micro_utils.repos.common	0.5.30		4afc970041df3872a935b977f467156335c03631
dev.inmo	micro_utils.repos.common	0.5.31		9c645962bac13e3b811d80ce4bf5d571c3789079
dev.inmo	micro_utils.repos.common	0.5.4		57e63030dc58964b066f18c20dd525e901e5c2da
dev.inmo	micro_utils.repos.common	0.5.5		2fddf9f0d44f6be8f1dbe8afd5b530c0213e3560
dev.inmo	micro_utils.repos.common	0.5.6		a1fd7b6333a2be1b73f18cac6d0f6caaf5a1d836
dev.inmo	micro_utils.repos.common	0.5.7		26aea2437732114ad5ad292b4845e18c56fc8e53
dev.inmo	micro_utils.repos.common	0.5.8		afe40cd6e07b4b27653fdfff494dbb4034087507
dev.inmo	micro_utils.repos.common	0.5.9		c8751ac30d644df0aa176e7a94b1ab8cb661f038
dev.inmo	micro_utils.repos.common	0.6.0		29a4bd08ca7d401f96ea8d7f2e31899df4fbd21e
dev.inmo	micro_utils.repos.common	0.7.0		dff397baf0d5bfc581cf5077cf059a7fcf452931
dev.inmo	micro_utils.repos.common	0.7.1		f025f4d34b2018da01790f9b66fda36507b17efc
dev.inmo	micro_utils.repos.common	0.7.2		8bde8dedca3b2442ee5bd723f8b5d4d1b27ab243
dev.inmo	micro_utils.repos.common	0.7.3		4e785f8b1e32ba6826f8064093b31247cf8ce49b
dev.inmo	micro_utils.repos.common	0.7.4		d27a3d8e0f5b76a03bb1c1573a325167721824bf
dev.inmo	micro_utils.repos.common	0.8.0		870d72d1d3b262321c35ede13e4bcaccea44bd74
dev.inmo	micro_utils.repos.common	0.8.1		a9fcec838961869d6aeb111ead61b7190d9b87e5
dev.inmo	micro_utils.repos.common	0.8.2		08d8294a96d7134f85bd2d1a705783490944a0c3
dev.inmo	micro_utils.repos.common	0.8.4		5855dc4a53ad0b1f32bde285d2ee1719a1031964
dev.inmo	micro_utils.repos.common	0.8.5		00cd190932529534819e84751ad4d5cc74d7231d
dev.inmo	micro_utils.repos.common	0.8.6		d82889235a75368cd802888d7e526fbf5f04119b
dev.inmo	micro_utils.repos.common	0.8.7		2ffe9fc9c5d40142b6fc2ad6b8e855bc380308ae
dev.inmo	micro_utils.repos.common	0.8.8		32f73af51049649ced8cf5f89d42d57c7a8c774f
dev.inmo	micro_utils.repos.common	0.8.9		3b5a77a5c37730f4ec035b9a35313695615a7969
dev.inmo	micro_utils.repos.common	0.9.0		5d21ec1835bc449f7cf75acb5de87183827383ab
dev.inmo	micro_utils.repos.common	0.9.1		eb61432f7aca0827604b8fce61614649464d4183
dev.inmo	micro_utils.repos.common	0.9.10		1c16e4a850f9aea6caa71738d97709c1593faa9b
dev.inmo	micro_utils.repos.common	0.9.11		e11509d5b3bf03487ec334649ff702a24b365405
dev.inmo	micro_utils.repos.common	0.9.12		360e404aec1350a3ec3ead4e20aa0ce59a85317d
dev.inmo	micro_utils.repos.common	0.9.13		1fe7c96a11532ba3f481c08a7f5402f3428b3b96
dev.inmo	micro_utils.repos.common	0.9.14		6404fc538e1e1bb27116572346b6d766253514a2
dev.inmo	micro_utils.repos.common	0.9.15		06a25bd0965e1a809c2b14266e47df2872645044
dev.inmo	micro_utils.repos.common	0.9.16		c6e70e5b2ebbc538f1890cbd2a12e82831ac1996
dev.inmo	micro_utils.repos.common	0.9.17		816190819ff3b5ddafab10062ef8bf17be686ac1
dev.inmo	micro_utils.repos.common	0.9.18		290967d126c89662b903350271400f1a9d38de2b
dev.inmo	micro_utils.repos.common	0.9.19		5bc4747fecc16d2f78d36536a35fdde747d95219
dev.inmo	micro_utils.repos.common	0.9.2		119278554322c8dde176f1b68b787f5f1108abc0
dev.inmo	micro_utils.repos.common	0.9.20		2f7acdd15041e16ccdfbbba5dfcae771955ff72b
dev.inmo	micro_utils.repos.common	0.9.21		b397a8b84e08e2a007467aca111dbfc01ab205be
dev.inmo	micro_utils.repos.common	0.9.22		dd8eedb643f0b3b61585b433a4d92a8d6ecaf690
dev.inmo	micro_utils.repos.common	0.9.23		84f464f1c29cb71ac277fcbe7b8e322417238a07
dev.inmo	micro_utils.repos.common	0.9.24		be89a7e6b528a803dee5050bb8d479290b884a36
dev.inmo	micro_utils.repos.common	0.9.3		4b8998a6c85abcb0c683207560c8c0bdeaf96c0d
dev.inmo	micro_utils.repos.common	0.9.4		a989ac071e52ad7614d5bd12472dcfc2d8293e99
dev.inmo	micro_utils.repos.common	0.9.5		057dce5d2af78a05df7def6ffdb53a0d68698ee2
dev.inmo	micro_utils.repos.common	0.9.6		8aa294971002c8fbd5d659692cfca5ebe993ae85
dev.inmo	micro_utils.repos.common	0.9.7		2469a2a7206969fa1ab3a940a30ae7de12f23455
dev.inmo	micro_utils.repos.common	0.9.8		5695c1204f69dd1c88cfa13cb9f72e89f0b3bf36
dev.inmo	micro_utils.repos.common	0.9.9		bf46c6709a22d0cf43fe0112c05bc2730735125e
dev.jordond.compass	compass-geolocation	0.1.0		01d0d4d1f90f9256ddfebf221d737e01803cf19b
dev.jordond.compass	compass-geolocation	0.1.1		01d0d4d1f90f9256ddfebf221d737e01803cf19b
dev.jordond.compass	compass-geolocation	0.1.3		1f2e15cb534063000f3e9e57267d6080d07d42c0
dev.jordond.compass	compass-geolocation	0.1.4		3efa14a179f7339dc1b02958ad7a3f1832f623e8
dev.jordond.compass	compass-geolocation	0.1.5		53ae79b2a51fb981dce161e5249b5aa0998cf793
dev.jordond.compass	compass-geolocation	0.1.6		53ae79b2a51fb981dce161e5249b5aa0998cf793
dev.jordond.compass	compass-geolocation	0.1.7		53ae79b2a51fb981dce161e5249b5aa0998cf793
dev.jordond.compass	compass-geolocation	0.1.8		53ae79b2a51fb981dce161e5249b5aa0998cf793
dev.jordond.compass	compass-geolocation	0.1.9		53ae79b2a51fb981dce161e5249b5aa0998cf793
dev.jordond.compass	compass-geolocation	1.6.7		53ae79b2a51fb981dce161e5249b5aa0998cf793
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	1.5.0		N/A
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	1.5.0	metadata	4901f7a81123e24651ee66d0414b4a3507f4558f
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	1.5.0-rc.1		N/A
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	1.5.0-rc.1	metadata	d68cdd41b6f3782074071595dafb28567bc5319d
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	1.5.1		N/A
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	1.5.1	metadata	899cc94fb928a4652a8fba2e4c21c8f456a8d6fb
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	1.5.2		N/A
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	1.5.2	metadata	4feb33ac34792afb3584c66e427541eda894fbd8
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	2.0.0		N/A
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	2.0.0	metadata	705c60053a4a335b44d756b581bcaf9f33e4f94b
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	2.0.0-alpha.1		N/A
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	2.0.0-alpha.1	metadata	dfb20e812f8d7905e1e70809abd194235b3460e4
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	2.0.0-alpha.2		N/A
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	2.0.0-alpha.2	metadata	d2d26f5d2491fd3264c0d7f775b0d4cd4ecd3cfa
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	2.0.0-rc.1		N/A
dev.opensavvy.prepared	compat-arrow-tvossimulatorarm64	2.0.0-rc.1	metadata	2d23f656252ebcda5185b3d38c2c5b37b1d342fa
dev.scottpierce	kinject-iosarm64	0.1.0		N/A
dev.scottpierce	kinject-iosarm64	0.1.0	metadata	b796165fff5ab3202cd42cdfb500676fd1d0965c
dev.scottpierce	kinject-iosarm64	0.1.1		N/A
dev.scottpierce	kinject-iosarm64	0.1.1	metadata	70e2eafa030bc51dc782307cd4cc805a204ff8f2
dev.scottpierce	kinject-iosarm64	0.1.2		N/A
dev.scottpierce	kinject-iosarm64	0.1.2	metadata	47fcef01390c11b49e15c682f77046dbe2eae0e0
edu.utdallas.hltri	inquire	0.1.0		05562617a2a18ef37f1ca4e987befea598013965
fm.feed.android	player-sdk-exo281	5.1.17		N/A
fm.feed.android	player-sdk-exo281	5.2.0		N/A
fm.feed.android	player-sdk-exo281	5.2.1		N/A
fm.feed.android	player-sdk-exo281	5.2.2		N/A
fm.feed.android	player-sdk-exo281	5.2.3		N/A
fm.feed.android	player-sdk-exo281	5.2.4		N/A
fm.feed.android	player-sdk-exo281	5.2.5		N/A
fm.feed.android	player-sdk-exo281	5.2.6		N/A
fm.feed.android	player-sdk-exo281	5.2.7		N/A
fm.feed.android	player-sdk-exo281	5.2.8		N/A
fm.feed.android	player-sdk-exo281	5.2.9		N/A
fm.feed.android	player-sdk-exo281	5.3.0		N/A
fm.feed.android	player-sdk-exo281	5.3.1		N/A
fm.feed.android	player-sdk-exo281	5.3.2		N/A
fm.feed.android	player-sdk-exo281	5.3.3		N/A
fm.feed.android	player-sdk-exo281	5.3.4		N/A
fm.feed.android	player-sdk-exo281	5.3.5		N/A
fm.feed.android	player-sdk-exo281	6.0.0		N/A
fm.feed.android	player-sdk-exo281	6.0.0-beta		N/A
fm.feed.android	player-sdk-exo281	6.0.1		N/A
fm.feed.android	player-sdk-exo281	6.0.2		N/A
fm.feed.android	player-sdk-exo281	6.0.3		N/A
fm.feed.android	player-sdk-exo281	6.0.4		N/A
fm.feed.android	player-sdk-exo281	6.0.5		N/A
fm.feed.android	player-sdk-exo281	6.0.6		N/A
fm.feed.android	player-sdk-exo281	6.0.7		N/A
fm.feed.android	player-sdk-exo281	6.0.8		N/A
fm.feed.android	player-sdk-exo281	6.0.9		N/A
host.bytedance	kni-api-jvm	0.0.2-beta		09f1a34fcbc6d6d184e73ebaec94c6cf743bb413
host.bytedance	kni-api-jvm	0.0.3-beta		4cadfbfb355ebc679f5cb6187586b6ad290667de
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.0		d637e8687e22bbf0020cc4f2ad983574efcbb715
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.0.M5		726deb784c657b585fce8a537a7a0bcbf0774c03
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.1		5060c2c63d21d5e9af8841f1eb5b32b88c253fe2
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.2		4e18980e7580121d2941a6d05b6b927d59746ec0
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.3		0488ba2302414a666279faa36733a14067811bc0
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.4		adeb86296b94cb6ac921c993640dd944ba34edfe
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.5		599104cb57761c106b228b7d87191be5453da7c2
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.6		6a25600cb0d91cd56d5c016b1ab66e33bb249aa1
io.apicurio	apicurio-registry-serde-common-protobuf	3.0.7		034aa3604660e549c60c5dd96b9968d7526e2ae6
io.buoyant	grpc-gen_2.11	0.8.5		c65418610012973860138dce6586bd9e1646cc9d
io.buoyant	grpc-gen_2.11	0.8.6		514e9beb7f3683cf5c10d05f63405f241819dbd9
io.buoyant	grpc-gen_2.11	0.9.0		58b3ca849d4e25cb71c71cb5612b70af6404a653
io.buoyant	grpc-gen_2.11	0.9.1		bba9db2821a410010ac5c1038359c161235f35d8
io.buoyant	grpc-gen_2.11	1.0.0		5730733c3bebac625f0a851c7af06d0fe7860109
io.buoyant	grpc-gen_2.11	1.0.2		b967e662a72ea9c539750cae68e21f78cb53e4eb
io.buoyant	grpc-gen_2.11	1.1.0		f7803cef48820bb0c1fa625abfa409a55eff3f2c
io.buoyant	grpc-gen_2.11	1.1.1		d8caad4dd3b83bb82c328c5c1a35a834956e1d91
io.buoyant	grpc-gen_2.11	1.1.2		3b6dd1c118adc677d666a0e42d092819da44043f
io.buoyant	grpc-gen_2.11	1.1.3		dc1a9e2f804e2258976ee7f5e0dc527364f8dea5
io.buoyant	grpc-gen_2.11	1.3.2		5ca78090e7e70f192cdc5e082f0b8805176bb363
io.circe	circe-extras_sjs1_2.12	0.14.0		8e71042469b67b1ca1f67967f6bb52e033e873bc
io.circe	circe-extras_sjs1_2.12	0.14.0-M1		de5e0bbf6ac872c4a07e47918356271382cc89b1
io.circe	circe-extras_sjs1_2.12	0.14.0-M2		bc6e3c8d96369776496bd78a48bfd824ac93a0a4
io.circe	circe-extras_sjs1_2.12	0.14.0-M3		b2b92a38750acd307db3d9efbdb2e157f79ef6a9
io.circe	circe-extras_sjs1_2.12	0.14.0-M4		104605955fe38b33b7a7ce27e683100699e43224
io.circe	circe-extras_sjs1_2.12	0.14.0-M5		149d59cf5ca31799da5634fc2dd8b1a0292f5100
io.circe	circe-extras_sjs1_2.12	0.14.0-M6		d2fa332d5c6280dffe4512d794db15714cec891e
io.circe	circe-extras_sjs1_2.12	0.14.0-M7		d5c1346a3fb7f34ab3278d79140ce957db350dc1
io.circe	circe-extras_sjs1_2.12	0.14.1		23160e0c5d8662331f4b18fcc44cbe7b935dfaf9
io.circe	circe-extras_sjs1_2.12	0.15.0-M1		7de1a17146d347a33e16727f45b1b49f3e3f5725
io.gitee.ordinarykai	spring-boot-starter-mybatis-plus	1.0.0		bf407f1468022c41a864dd08b5195c6f78546ab9
io.gitee.ordinarykai	spring-boot-starter-mybatis-plus	2.0.0		7a545d333c4797dc8955a32b7042ef58b4cb0cac
io.github.bonede	tree-sitter-hcl	1.1.0		250ba2c4a39878b2a9572d85c2f5deb902abc676
io.github.bonede	tree-sitter-hcl	1.1.0a		01df4ade145dad2a8742fcc3010090502624c3a7
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	0.6.0		N/A
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	0.6.0	metadata	575a22350310966e38388ac2dd4d5f0298e44c5f
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	0.6.1		N/A
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	0.6.1	metadata	fcc64580adc7869651c15cb7115a0a83ce0ea9c6
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	0.8.0		N/A
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	0.8.0	metadata	c8b6c73f1f6fb578587280cac335b0cb4434fedb
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	0.8.1		N/A
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	0.8.1	metadata	ea2b0905630912266aea926c6284109e598588b8
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	1.0.0		N/A
io.github.edmondantes	simple-kotlinx-serialization-utils-watchosarm64	1.0.0	metadata	693a065c06b4317d66379b30da081a98b6ea8c07
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.10		54776cbc7da5f9e1821a707005c4b537828be957
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.11		fdd73515656034c110eb4e8ae7f4271bddbbee69
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.13		99c0510f26ff1413226f509c17ab2c24b72a23cc
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.14		4d97bc8c2cd663357f95caaaf08c4240726deb0f
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.15		d6039f3df0f5ea80a9a44fb64e122e8d1012d877
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.16		30a2638b981924ebdec733f25e179f34912a6648
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.17		df5c4f9aa319b051dcd9762c1c34de04c5150929
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.18		b57259f0f22a986899e900be3e1cc651f3c77a2e
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.19		836745bc984f762490d938c69166b1a3dc3a864b
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.20		ad956b6d473ff941d0f5b3d4b91f401f2e36caf3
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.21		f67bebe4bec207bdf7fe6d940f62229db3993b0e
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.22		7bf03c57eadaa43cc75aa5ddea5871289f2db77b
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.23		db6461d5e12ee7d940923d437bcc5c472adf0941
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.24		a83ce8f164e5219c2fffcd63c31b8f68d89682d4
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.25		f518d34fe1d59d08143a50ec2071dc327ba7e9d1
io.github.etspaceman	kinesis4cats-smithy4s-client-logging-circe_native0.4_3	0.0.26		aaba63ec1ae28ae24a633449ce4d6eee96e3332a
