ai.dragonfly	democrossy-docs_3	0.1		e51011baa32489279c6447f687504f0c0f097ed9
com.oracle.oci.sdk	oci-java-sdk-certificates	3.11.0		0c96eaf73e0f7c93b34c0ce4ca7ef67ad94c6e8b
com.oracle.oci.sdk	oci-java-sdk-certificates	3.12.0		bda86892cf8a93720492bbc5d5ee883ef5021c8e
com.oracle.oci.sdk	oci-java-sdk-certificates	3.12.1		c43e32699dd2d863d794521ef820b28ca5991744
com.oracle.oci.sdk	oci-java-sdk-certificates	3.13.0		62a95b009c426dffc5a0cdc1f2adc8125a32861f
com.oracle.oci.sdk	oci-java-sdk-certificates	3.13.1		b50f8e14086b5067a4dc67cc0ba89b4ac13aaa8c
com.oracle.oci.sdk	oci-java-sdk-certificates	3.14.0		976daf843e4531e81245060cd2c866e266e61153
com.oracle.oci.sdk	oci-java-sdk-certificates	3.15.0		e67075574843d7b45044b9ba114f6dfae65725f5
com.oracle.oci.sdk	oci-java-sdk-certificates	3.16.0		febc7c447367fb9c972487e131bd68e824256245
com.oracle.oci.sdk	oci-java-sdk-certificates	3.16.1		2833f7710aa430fe632b9a9c4df33f310f152027
com.oracle.oci.sdk	oci-java-sdk-certificates	3.17.0		9b303b6e73839ac8ca514f8268b9a831641462b2
com.oracle.oci.sdk	oci-java-sdk-certificates	3.17.1		83803ed5a3ace02e10e1338e5f898f644ada7864
com.oracle.oci.sdk	oci-java-sdk-certificates	3.18.0		d7bb948644ece512c2964bd5b06564218cf57b1d
com.oracle.oci.sdk	oci-java-sdk-certificates	3.19.0		6fc522f24ed6eb092e57eb20dd3bd98c7dffa042
com.oracle.oci.sdk	oci-java-sdk-certificates	3.2.0		eb132df0576ad08f746c3e1ca7947066d999b48d
com.oracle.oci.sdk	oci-java-sdk-certificates	3.2.1		d16627728e443102aa423cb90374d371fed8d615
com.oracle.oci.sdk	oci-java-sdk-certificates	3.2.2		4456c95dd96ae118e89d29f067fd32975584edc7
com.oracle.oci.sdk	oci-java-sdk-certificates	3.2.3		5f8931c29a3c90d603ad5f8de75739293665eb1e
com.oracle.oci.sdk	oci-java-sdk-certificates	3.20.0		631430afd99b07899921aa4328419462cb27a921
com.oracle.oci.sdk	oci-java-sdk-certificates	3.21.0		b977e4a42151de3dc27958c4ea6e6f2152ecda66
com.oracle.oci.sdk	oci-java-sdk-certificates	3.22.0		2a862044d12a4df92970a26f6c54b39dedaa580b
com.oracle.oci.sdk	oci-java-sdk-certificates	3.23.0		f59bace3a9d69795e0e3884a6f17fb42ea27617a
com.oracle.oci.sdk	oci-java-sdk-certificates	3.23.1		60922594c660be6c96837a5f4d699d9c703d2f8f
com.oracle.oci.sdk	oci-java-sdk-certificates	3.23.2		2eae8aedfb124669833ea845be117fa403db1303
com.oracle.oci.sdk	oci-java-sdk-certificates	3.24.0		dd568f8cbfcd17ba8fc9b9f28e6d6a5a2da626f8
com.oracle.oci.sdk	oci-java-sdk-certificates	3.25.0		d101a44774f25a38f269eb359519df338792b9dd
com.oracle.oci.sdk	oci-java-sdk-certificates	3.25.1		c74202d4f25e1c2e8a287ed9673881eb5392efd6
com.oracle.oci.sdk	oci-java-sdk-certificates	3.25.2		b3d22603366e554a66b2099593cbc7d7bc87bbc8
com.oracle.oci.sdk	oci-java-sdk-certificates	3.25.3		ecc40abf048880836a163f9e0647d42aba2b3a8f
com.oracle.oci.sdk	oci-java-sdk-certificates	3.25.4		f25dc3b8d99d5d4c68a81039625ea86a75b0105b
com.oracle.oci.sdk	oci-java-sdk-certificates	3.26.0		80677086c4c584dd0b55f9eaf112720b249e6e8d
com.oracle.oci.sdk	oci-java-sdk-certificates	3.27.0		6a50d80117d4d77a8e1904a26820b7cc6d971315
com.oracle.oci.sdk	oci-java-sdk-certificates	3.28.0		460564251618021e14bcc90de1a5cd192a16594f
com.oracle.oci.sdk	oci-java-sdk-certificates	3.28.1		69be0a82273142c1e5b7ad3f17ceec1493f38a99
com.oracle.oci.sdk	oci-java-sdk-certificates	3.29.0		8dcd6507b663da970fcd0a3f702e6aca7d35ef0b
com.oracle.oci.sdk	oci-java-sdk-certificates	3.3.0		e326a7183fdc10e80956dd9c9c29aaec37dbe8a6
com.oracle.oci.sdk	oci-java-sdk-certificates	3.30.0		b9eb22a096ed40e1d8efeeb1f3fbfeaaf022dc2b
com.oracle.oci.sdk	oci-java-sdk-certificates	3.31.0		86a50b802afca409a563ee1e0b76b9003cfbb6a5
com.oracle.oci.sdk	oci-java-sdk-certificates	3.31.1		eabbb765c2811e193889acb9aea1b5289c844991
com.oracle.oci.sdk	oci-java-sdk-certificates	3.32.0		094915bcb32cc410c21578e7a839a840d836592d
com.oracle.oci.sdk	oci-java-sdk-certificates	3.32.1		acbd67490a3aabe208615ab3442a953057781d1d
com.oracle.oci.sdk	oci-java-sdk-certificates	3.33.0		d453c71c00019cd4642f90c0e014b77f1684be0a
com.oracle.oci.sdk	oci-java-sdk-certificates	3.34.0		cde27468ed96fd7538464209863ac8498417755d
com.oracle.oci.sdk	oci-java-sdk-certificates	3.34.1		e90dd641057bc88f0c8444be485e130c818bf45c
com.oracle.oci.sdk	oci-java-sdk-certificates	3.35.0		0698ce6759931811611f616ce551c92eae9aeb12
com.oracle.oci.sdk	oci-java-sdk-certificates	3.36.0		b691546cf7d6825d7f523b221ffc75da4e35bed8
com.oracle.oci.sdk	oci-java-sdk-certificates	3.37.0		d3a939690e40e39e47037bbba837e438f35a0324
com.oracle.oci.sdk	oci-java-sdk-certificates	3.37.1		cd783d92ca1bb2d4be0d890f3ceac4176241eb88
com.oracle.oci.sdk	oci-java-sdk-certificates	3.37.2		84b7642441b302d15fe5fbfe38b1ba76bd3f34dc
com.oracle.oci.sdk	oci-java-sdk-certificates	3.38.0		143ee85731841ae05d12d7cb75966ac021d0a989
com.oracle.oci.sdk	oci-java-sdk-certificates	3.39.0		da4ac97c310a8ed7996ee183ca0a614326338f65
com.oracle.oci.sdk	oci-java-sdk-certificates	3.39.1		4170557c62e044624e98e37146b3066c02213292
com.oracle.oci.sdk	oci-java-sdk-certificates	3.39.2		e3a59e3bd70821b0162c13278c37af5929e1bf45
com.oracle.oci.sdk	oci-java-sdk-certificates	3.4.0		2193c0d2eab6367b107ea776b6ef934df79838e8
com.oracle.oci.sdk	oci-java-sdk-certificates	3.40.0		17662b7963c934194f4a2ec0668339e021e72987
com.oracle.oci.sdk	oci-java-sdk-certificates	3.41.0		291dbf6b4c507eaa7405fc2f923391ea0fb8dba1
com.oracle.oci.sdk	oci-java-sdk-certificates	3.41.1		ff9adcaece79157f88ca43cd132915a680a09fa1
com.oracle.oci.sdk	oci-java-sdk-certificates	3.41.2		2afdd430f2bf2b9c68ccacca80cb3cc7619e3ede
com.oracle.oci.sdk	oci-java-sdk-certificates	3.41.3		9316bb8383148df19f41603071b592baee45d416
com.oracle.oci.sdk	oci-java-sdk-certificates	3.42.0		e9f78b4a3d0b4d5d90e22294f34e413726bf861c
com.oracle.oci.sdk	oci-java-sdk-certificates	3.43.0		c400379bfcbe59607b4edffea5cb62695a639bdf
com.oracle.oci.sdk	oci-java-sdk-certificates	3.43.1		d9a2b42251c36f7a640e2dd91b78127e0f477caf
com.oracle.oci.sdk	oci-java-sdk-certificates	3.43.2		b6c061c0922dd075c5afb282cd7a604a09fb63fe
com.oracle.oci.sdk	oci-java-sdk-certificates	3.44.0		97eb6d0199dcaba2906ce7e530c70a84d0bd2b52
com.oracle.oci.sdk	oci-java-sdk-certificates	3.44.1		c0503e02d4a157cbb48ddef1f3aabe427d9cc03b
com.oracle.oci.sdk	oci-java-sdk-certificates	3.44.2		c923bcd3ac5d41a0f4a8c2ca54a23d64e2687278
com.oracle.oci.sdk	oci-java-sdk-certificates	3.44.3		620e9c28486cea36587c33c046dd8981239e1d66
com.oracle.oci.sdk	oci-java-sdk-certificates	3.44.4		e94b00cbefeda781b6ed34828cdea793488795e7
com.oracle.oci.sdk	oci-java-sdk-certificates	3.45.0		412d5ba3041eb2b6d273888b61dde1138821c7b1
com.oracle.oci.sdk	oci-java-sdk-certificates	3.46.0		d58623cead3a76a58bf591bf7c04def383221527
com.oracle.oci.sdk	oci-java-sdk-certificates	3.46.1		144f9da46850bfd7860b5906c66cd2adfbba2856
com.oracle.oci.sdk	oci-java-sdk-certificates	3.47.0		0f368e84afef791fa8a3d7b21f81b63f1c9c2c27
com.oracle.oci.sdk	oci-java-sdk-certificates	3.48.0		d7bc496b4992af3221f838cdda0aeabca289a23a
com.oracle.oci.sdk	oci-java-sdk-certificates	3.49.0		59afd7bd8d8a61e1989f455a2641e21916df235f
com.oracle.oci.sdk	oci-java-sdk-certificates	3.5.0		0550c6003e07dd6128915bbd5cfffa2b953dd69a
com.oracle.oci.sdk	oci-java-sdk-certificates	3.50.0		587b4e69fe6f0a9005a1ecc76da4d8204d4b6b9e
com.oracle.oci.sdk	oci-java-sdk-certificates	3.50.1		6ed99c5a6c681466db155f736003dd046cdfb422
com.oracle.oci.sdk	oci-java-sdk-certificates	3.50.2		f5585bf4bd654cb483e76841dd0cd90b8bac8c17
com.oracle.oci.sdk	oci-java-sdk-certificates	3.51.0		ffdc82e60f48033ab6654a074a8e167e2dc063f6
com.oracle.oci.sdk	oci-java-sdk-certificates	3.52.0		5c6a00a6d0e77059b8fa23d96f800a35da23d64d
com.oracle.oci.sdk	oci-java-sdk-certificates	3.52.1		8a7a5fe4a380e9677b53f9714280a493987048a1
com.oracle.oci.sdk	oci-java-sdk-certificates	3.53.0		e480c5d20cdd579f0f99f5ec5944106c44506225
com.oracle.oci.sdk	oci-java-sdk-certificates	3.53.1		ac5e111a8ec360ae2301894435d40366acc6b555
com.oracle.oci.sdk	oci-java-sdk-certificates	3.54.0		8495209cdc4a6f6db10d492c18997a68172f4cda
com.oracle.oci.sdk	oci-java-sdk-certificates	3.55.0		babaa7760e8cf3442e98ea5cc099d3dcd638638e
com.oracle.oci.sdk	oci-java-sdk-certificates	3.55.1		397ce7c961fe72a52710e243af318fcae57cd129
com.oracle.oci.sdk	oci-java-sdk-certificates	3.55.2		bf7bac4cbfcfb2dbc651ec2efa250bb292c59cf9
com.oracle.oci.sdk	oci-java-sdk-certificates	3.55.3		bdfbe7b36d43385f72cef67fc55f9cc4c7716164
com.oracle.oci.sdk	oci-java-sdk-certificates	3.56.0		ca60e250001232033f5d7e815d0e9148f347e96b
com.oracle.oci.sdk	oci-java-sdk-certificates	3.57.0		d133dd08fd9c9f412123e1dd159891db5cf92d80
com.oracle.oci.sdk	oci-java-sdk-certificates	3.57.1		5e0ef7a90d60a833fa1ac2bf130cd6ff114cf3ab
com.oracle.oci.sdk	oci-java-sdk-certificates	3.57.2		35261cd6497e9425dd442fbe16fbff45cab67c34
com.oracle.oci.sdk	oci-java-sdk-certificates	3.58.0		19a6c40ab95b35923bfd0a5928a409cb12f231a9
com.oracle.oci.sdk	oci-java-sdk-certificates	3.59.0		886f7c5a4dde2131a40e4d07af64aef85f596dde
com.oracle.oci.sdk	oci-java-sdk-certificates	3.6.0		e958e6b55d88bdb649949a81c4284844278ff01e
com.oracle.oci.sdk	oci-java-sdk-certificates	3.60.0		d58911c67c0d4407a9e539a9ff281718043adf63
com.oracle.oci.sdk	oci-java-sdk-certificates	3.61.0		c07b3e995f68f3ae7da15a54b3e935f4eec5832e
com.oracle.oci.sdk	oci-java-sdk-certificates	3.62.0		85d2060116d914ac4c2ea07db9962028ea0375bb
com.oracle.oci.sdk	oci-java-sdk-certificates	3.62.1		bce90df4c749590f52f25a6c71000f5e07e5b088
com.oracle.oci.sdk	oci-java-sdk-certificates	3.63.0		aa4a393eb73637cf5db304c51ce2b5aa4fc124d3
com.oracle.oci.sdk	oci-java-sdk-certificates	3.63.1		27db3c774569aadd74739858e367d728d9f47166
com.oracle.oci.sdk	oci-java-sdk-certificates	3.63.2		c6e4407faab45110db9b9cab4aeda6674a9a427d
com.oracle.oci.sdk	oci-java-sdk-certificates	3.63.3		88b73fc330aa0886c755da2d00b6a2db351c9601
com.oracle.oci.sdk	oci-java-sdk-certificates	3.7.0		d38d5834f247b531c63408dd163651e00c095bd3
com.oracle.oci.sdk	oci-java-sdk-certificates	3.8.0		64657c9a045e29203ad8d43adabbaa7106e78245
com.oracle.oci.sdk	oci-java-sdk-certificates	3.9.0		d2aefd755cc47fe17aa1834ed1f7c0c6f84c4715
com.oracle.oci.sdk	oci-java-sdk-certificates	3.9.1		3d56e4f8fffdca0f6e7c419da0488608cdeb0908
com.pro-crafting.mc	common	0.2.1		9ad93a2da09620504bcc0d0b10280ffb1def2c21
com.pro-crafting.mc	common	0.3.0		0b87ea7d3922644edcf1f0c431b07f7e1bb3a1fd
com.soywiz	korlibs-compression-lzo-wasm	6.0.0-alpha1		N/A
com.soywiz	korlibs-math-interpolation-jvm	6.0.0-alpha2		cfebb38f6173c1e3a2e3e590ca1182438fb0e49a
com.sshtools	sequins	0.0.2		78e4b736733e9ba57aa8f375f22867911e6ae7ba
com.sshtools	sequins	0.0.3		8bb409f14a59a621830aee4de87ec211c6d57551
com.sshtools	sequins	0.0.4		5705d2700f4e17d8a2b5b89c6c11bee0d68cbcfe
com.sshtools	sequins	0.2.0		8db1c05632fdf9054ff8ddc4fe7187907a470173
com.sshtools	sequins	0.2.1		6f41323737d7e3d869fa8f4768e4436d5b82bda6
com.thesamet.scalapb	protobuf-runtime-scala_native0.4_2.13	0.8.10		b6c189ea5ff738da8630dbab4bc68e1502c1ca71
com.thesamet.scalapb	protobuf-runtime-scala_native0.4_2.13	0.8.11		81d88d8fc35566be8425a717fcedbf5a17ba9b65
com.thesamet.scalapb	protobuf-runtime-scala_native0.4_2.13	0.8.12		ce192f3fe152a090627a204ee55e513e1de5ea2c
com.thesamet.scalapb	protobuf-runtime-scala_native0.4_2.13	0.8.13		207e498329ce778012a8f0d7ec37b2d54c277a5d
com.thesamet.scalapb	protobuf-runtime-scala_native0.4_2.13	0.8.14		845ad282ab1cd4cf1cac801c0f569c221ef26f0c
com.thesamet.scalapb	protobuf-runtime-scala_native0.4_2.13	0.8.7		d0e6e9423ed9c6b273f256690c3f3231de06777a
com.thesamet.scalapb	protobuf-runtime-scala_native0.4_2.13	0.8.8		d2d62dde225f0f55cefa23e60bc40665bbc70bfd
com.thesamet.scalapb	protobuf-runtime-scala_native0.4_2.13	0.8.9		992b264ac4d0c86137de9c590911b69076dc2670
com.tocea.scertify.maven	maven-scertify-plugin	1.10.0.1		e26bab9fcff5de79b35636eef5082cc781fd8c5e
com.tocea.scertify.maven	maven-scertify-plugin	1.10.2.1		696d120ca8d9e1f60613bdb3b5a91fd465186e28
com.tocea.scertify.maven	maven-scertify-plugin	1.10.2.2		fb116f01ba9fa7065a6658f1f9b01bae36dc16f0
dev.datlag.tooling	tooling-async-androidnativex64	1.0.0		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.1.0		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.1.1		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.2.0		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.2.1		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.3.0		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.3.1		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.3.2		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.4.0		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.5.0		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.5.1		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.5.2		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.6.0		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.6.1		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.6.2		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.6.3		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.6.4		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.6.5		N/A
dev.datlag.tooling	tooling-async-androidnativex64	1.7.0		N/A
hu.kazocsaba.geom3d	mesh	1.0.0		37f2917907cf7a4ce6a32427aced520c83efca47
hu.kazocsaba.geom3d	mesh	1.0.1		111bfcfeab2e58d834b04e9b44c702fd679161ef
io.codegen.wi.suwiml	wi-suwiml-proto-bvvherzieneberekeningbeslaglegger-v0100	0.0.5		69528734572e7b1837494928ef40a9030e8d473c
io.codegen.wi.suwiml	wi-suwiml-proto-bvvherzieneberekeningbeslaglegger-v0100	0.0.6		bc39680db343276ad59f708f7814f48df649ec56
io.druid.extensions	druid-kafka-indexing-service	0.10.0		dc4ccf865cbbf62137564af590c6159e17320c80
io.druid.extensions	druid-kafka-indexing-service	0.10.1		54aa9caae32780be670ba249018b6db6863fa117
io.druid.extensions	druid-kafka-indexing-service	0.11.0		2fe8c67cf1c1eb2eaad110ea20e77cc9e7e9c00a
io.druid.extensions	druid-kafka-indexing-service	0.12.0		6c7117616f712d67eb5f176d0d77f09a9a1ac55e
io.druid.extensions	druid-kafka-indexing-service	0.12.1		e53c028007801319b84c16cf3f45b48c811161a9
io.druid.extensions	druid-kafka-indexing-service	0.12.2		7f8c82bfd70d8193985443169847d7e95e24bcc9
io.druid.extensions	druid-kafka-indexing-service	0.12.3		a57f57e40163e7909bb29240fbf6bcc7f62fb099
io.druid.extensions	druid-kafka-indexing-service	0.9.1		e8164847b19a14aa2a19ad3bef76ddde0484508e
io.druid.extensions	druid-kafka-indexing-service	0.9.1.1		0bf0519be6614cf989bf0791b36b10f1f49ad9ed
io.druid.extensions	druid-kafka-indexing-service	0.9.2		94f1758f928ab34d6640970d2aef3f920e365589
io.dyte	proto-entities-iosarm64	2.100.0		N/A
io.dyte	proto-entities-iosarm64	2.100.0	metadata	1888a4acf575b2b0361e04222792625b130c9b2c
io.dyte	proto-entities-iosarm64	2.100.1		N/A
io.dyte	proto-entities-iosarm64	2.100.1	metadata	1e472163338a98db39df363968ed00a42ac867cd
io.dyte	proto-entities-iosarm64	2.101.0		N/A
io.dyte	proto-entities-iosarm64	2.101.0	metadata	77e5b15a9674287d6cfb3d1f366cdac7d120eb59
io.dyte	proto-entities-iosarm64	2.102.0		N/A
io.dyte	proto-entities-iosarm64	2.102.0	metadata	2f4e4c02dde6dca0cff2a8d86324bffa7698d73b
io.dyte	proto-entities-iosarm64	2.103.0		N/A
io.dyte	proto-entities-iosarm64	2.103.0	metadata	917459b22189c3f2d07465b27e50f05cd4c61966
io.dyte	proto-entities-iosarm64	2.104.0		N/A
io.dyte	proto-entities-iosarm64	2.104.0	metadata	ff08c2dbc5a6ceb706b9b423de8c9a1b3479c661
io.dyte	proto-entities-iosarm64	2.105.0		N/A
io.dyte	proto-entities-iosarm64	2.105.0	metadata	c450c4f013025725e20ce2badc48bd944ec7489f
io.dyte	proto-entities-iosarm64	2.106.0		N/A
io.dyte	proto-entities-iosarm64	2.106.0	metadata	8a414b8ff76c1886b53794fe3e2457efeea0b32f
io.dyte	proto-entities-iosarm64	2.107.0		N/A
io.dyte	proto-entities-iosarm64	2.107.0	metadata	d1f32acfc673bb39b32aa664566b82941e8638ca
io.dyte	proto-entities-iosarm64	2.107.1		N/A
io.dyte	proto-entities-iosarm64	2.107.1	metadata	585b02f286495c44b730c6ae2405d2dfe44e7e3b
io.dyte	proto-entities-iosarm64	2.108.0		N/A
io.dyte	proto-entities-iosarm64	2.108.0	metadata	c56ac8444345d7eef4a70dc288b20a6f04946e51
io.dyte	proto-entities-iosarm64	2.48.2		N/A
io.dyte	proto-entities-iosarm64	2.48.2	metadata	4bc14622fd815c57a9e160adfc198d887f038197
io.dyte	proto-entities-iosarm64	2.49.0		N/A
io.dyte	proto-entities-iosarm64	2.49.0	metadata	e20381cdf524f6b41c59376772b85eab7b3d55c4
io.dyte	proto-entities-iosarm64	2.49.1		N/A
io.dyte	proto-entities-iosarm64	2.49.1	metadata	dfbb3761c1e813d1301d5f510d122c9dbb088971
io.dyte	proto-entities-iosarm64	2.51.0		N/A
io.dyte	proto-entities-iosarm64	2.51.0	metadata	64524388aefe15c455fe67c258f97bf229fb2191
io.dyte	proto-entities-iosarm64	2.52.0		N/A
io.dyte	proto-entities-iosarm64	2.52.0	metadata	a333cd0a2a1bd5cf7648d137a0711e8ca091094f
io.dyte	proto-entities-iosarm64	2.53.0		N/A
io.dyte	proto-entities-iosarm64	2.53.0	metadata	a300130bcf382e58aff38123a5baa2f5d784b096
io.dyte	proto-entities-iosarm64	2.53.1		N/A
io.dyte	proto-entities-iosarm64	2.53.1	metadata	20c3c6a02313e31115ed94828259d0b90b008423
io.dyte	proto-entities-iosarm64	2.53.2		N/A
io.dyte	proto-entities-iosarm64	2.53.2	metadata	fb5def1b61dfcc6d73180a980a21d846150288e5
io.dyte	proto-entities-iosarm64	2.53.3		N/A
io.dyte	proto-entities-iosarm64	2.53.3	metadata	32f0d925e30782f82c7889d7cd85039e856aaa03
io.dyte	proto-entities-iosarm64	2.53.4		N/A
io.dyte	proto-entities-iosarm64	2.53.4	metadata	5532b5746934425fa7cac4f262b4df14a79bd1fb
io.dyte	proto-entities-iosarm64	2.54.0		N/A
io.dyte	proto-entities-iosarm64	2.54.0	metadata	21a37f8c47a1f6936e677fd315f4b31df660a87f
io.dyte	proto-entities-iosarm64	2.55.0		N/A
io.dyte	proto-entities-iosarm64	2.55.0	metadata	06b9d30fd9b3ac66442f1ff3bb0a9305f73b5a44
io.dyte	proto-entities-iosarm64	2.55.1		N/A
io.dyte	proto-entities-iosarm64	2.55.1	metadata	a3499e74e4c6b6fbeb08eefb6024d502864628b7
io.dyte	proto-entities-iosarm64	2.56.0		N/A
io.dyte	proto-entities-iosarm64	2.56.0	metadata	a2497319601b407cae6610a0e3acf480dcb02b51
io.dyte	proto-entities-iosarm64	2.57.0		N/A
io.dyte	proto-entities-iosarm64	2.57.0	metadata	6679b0930cc0c55e92cf8ec5a35c12cb968f3348
io.dyte	proto-entities-iosarm64	2.57.1		N/A
io.dyte	proto-entities-iosarm64	2.57.1	metadata	c03deed299ad641c65201dbb398fc4e7a7974b32
io.dyte	proto-entities-iosarm64	2.58.0		N/A
io.dyte	proto-entities-iosarm64	2.58.0	metadata	dc2a37eea7d830ad1d02c3a768684bf3a213ae13
io.dyte	proto-entities-iosarm64	2.59.0		N/A
io.dyte	proto-entities-iosarm64	2.59.0	metadata	c367bcaafddfc9c1c42e5009b26e025c02220e35
io.dyte	proto-entities-iosarm64	2.60.0		N/A
io.dyte	proto-entities-iosarm64	2.60.0	metadata	5fedde67e52640e499f2cb8fc2786a7b5f1bfc03
io.dyte	proto-entities-iosarm64	2.61.0		N/A
io.dyte	proto-entities-iosarm64	2.61.0	metadata	77ab25bce3472758181cff163e8dc45964a3daf4
io.dyte	proto-entities-iosarm64	2.61.1		N/A
io.dyte	proto-entities-iosarm64	2.61.1	metadata	e9ab9ffc10ec69dfbe27c2dd5f6bbd7c683403f0
io.dyte	proto-entities-iosarm64	2.61.2		N/A
io.dyte	proto-entities-iosarm64	2.61.2	metadata	ebda90de7db9d088943a123ecc7ad26276fa5d29
io.dyte	proto-entities-iosarm64	2.61.3		N/A
io.dyte	proto-entities-iosarm64	2.61.3	metadata	1ca9c968f09ba32bd92c61da3436eb7157105ee1
io.dyte	proto-entities-iosarm64	2.62.0		N/A
io.dyte	proto-entities-iosarm64	2.62.0	metadata	f8c90d20ad39d50ad07ea4ac2baaadf73ce3bb8b
io.dyte	proto-entities-iosarm64	2.63.0		N/A
io.dyte	proto-entities-iosarm64	2.63.0	metadata	d2fbe1f4ff0425ce1e0a7948a5d5cbdb5ed03cd8
io.dyte	proto-entities-iosarm64	2.64.0		N/A
io.dyte	proto-entities-iosarm64	2.64.0	metadata	8ee8d88f6acaeb04e535318409177bf05433f2e9
io.dyte	proto-entities-iosarm64	2.64.1		N/A
io.dyte	proto-entities-iosarm64	2.64.1	metadata	f80c8f7eaf3e73a12cb214eef704505c71d929f0
io.dyte	proto-entities-iosarm64	2.65.0		N/A
io.dyte	proto-entities-iosarm64	2.65.0	metadata	6f11d16aac8b9a3be5f1ce21e51ed6c5b45c779b
io.dyte	proto-entities-iosarm64	2.66.0		N/A
io.dyte	proto-entities-iosarm64	2.66.0	metadata	63f7f0f38ff5a428ab74f75cf9203966bf25ccdc
io.dyte	proto-entities-iosarm64	2.67.0		N/A
io.dyte	proto-entities-iosarm64	2.67.0	metadata	fc0adf07acac76b7f4b1cd12534d885f5e35f846
io.dyte	proto-entities-iosarm64	2.68.0		N/A
io.dyte	proto-entities-iosarm64	2.68.0	metadata	0839ad02455290af29001562df58d07dcd2ab3b2
io.dyte	proto-entities-iosarm64	2.69.0		N/A
io.dyte	proto-entities-iosarm64	2.69.0	metadata	133e307d3ede3e777c1a4ee068e6b93614e23d0c
io.dyte	proto-entities-iosarm64	2.69.1		N/A
io.dyte	proto-entities-iosarm64	2.69.1	metadata	683b74c5eb314685d59ae666149f2b6952c77673
io.dyte	proto-entities-iosarm64	2.69.4		N/A
io.dyte	proto-entities-iosarm64	2.69.4	metadata	9ce4838a5949406c9da8d8ea7ec5f0be0fadf234
io.dyte	proto-entities-iosarm64	2.70.1		N/A
io.dyte	proto-entities-iosarm64	2.70.1	metadata	a7ecf1b9fe330769072c18a78a06ce0b502c0939
io.dyte	proto-entities-iosarm64	2.70.2		N/A
io.dyte	proto-entities-iosarm64	2.70.2	metadata	a82ae934984aa6b64e20217edad06e176b49f47a
io.dyte	proto-entities-iosarm64	2.70.3		N/A
io.dyte	proto-entities-iosarm64	2.70.3	metadata	60f158595cac9671fa75155df28df58e4e8aeb3c
io.dyte	proto-entities-iosarm64	2.71.0		N/A
io.dyte	proto-entities-iosarm64	2.71.0	metadata	bc5abcb63ab32490e5c2b2195deb6dd3d54422d6
io.dyte	proto-entities-iosarm64	2.71.1		N/A
io.dyte	proto-entities-iosarm64	2.71.1	metadata	3bec4113aac7c3b0e6f9bfde7f87a0caed97d352
io.dyte	proto-entities-iosarm64	2.71.2		N/A
io.dyte	proto-entities-iosarm64	2.71.2	metadata	6b3135b993c9c700a03c0d3306fbfa519a0ab7d0
io.dyte	proto-entities-iosarm64	2.72.0		N/A
io.dyte	proto-entities-iosarm64	2.72.0	metadata	e939c308d246d5c8dc1629e71c4751e0d28b9d52
io.dyte	proto-entities-iosarm64	2.72.1		N/A
io.dyte	proto-entities-iosarm64	2.72.1	metadata	6006dac37aee25cd3c64fe9a70490cadcc2c47f0
io.dyte	proto-entities-iosarm64	2.72.2		N/A
io.dyte	proto-entities-iosarm64	2.72.2	metadata	2536070312bb5a91cbcdb69188e804192dcc8cfb
io.dyte	proto-entities-iosarm64	2.73.0		N/A
io.dyte	proto-entities-iosarm64	2.73.0	metadata	dd907d0ec9d4433ba8c4e8f1f6c9eac4dfb3f2bb
io.dyte	proto-entities-iosarm64	2.74.0		N/A
io.dyte	proto-entities-iosarm64	2.74.0	metadata	fee916b4e5a6fc3d95c6f276ebd4e02a2b272c90
io.dyte	proto-entities-iosarm64	2.75.0		N/A
io.dyte	proto-entities-iosarm64	2.75.0	metadata	635f4283fb46f8c9bd4e94428b9f35a66c98457d
io.dyte	proto-entities-iosarm64	2.75.1		N/A
io.dyte	proto-entities-iosarm64	2.75.1	metadata	b2066857b1eba7d0e8962b26d216ab57a3948695
io.dyte	proto-entities-iosarm64	2.76.0		N/A
io.dyte	proto-entities-iosarm64	2.76.0	metadata	7d27ab1e9561b876f0a6473189fcbf554880b0c7
io.dyte	proto-entities-iosarm64	2.76.1		N/A
io.dyte	proto-entities-iosarm64	2.76.1	metadata	0b61cbeb5057c51c7cd11dcbb3c77bc0ddd0213c
io.dyte	proto-entities-iosarm64	2.77.0		N/A
io.dyte	proto-entities-iosarm64	2.77.0	metadata	9e34ef31b65d2ecfbe9f987fd06ec557514db958
