app.gebeta	android-plugin-offline-v9	3.0.2		N/A
io.burkard	aws-cdk-scala-ram_2.13	0.3.0		d7ed902d6c8cfae9b1b2ca3bcc3fc24e4c7067db
io.burkard	aws-cdk-scala-ram_2.13	0.4.0		2d1ba25852e99678e5e98eeee061bb85d17321c2
io.burkard	aws-cdk-scala-ram_2.13	0.4.1		184f40fecb5993f9b991b54962a921e404443991
io.burkard	aws-cdk-scala-ram_2.13	0.5.0		01e0127736cce34847a9142e2306f06a13d1fd46
io.github.ermadmi78	kobby-gradle-plugin	1.0.0		5b944890af2883df0557685fc2d91e64f12f86d5
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-alpha.03		04741cbbe4976507845bd64197b5aa689be4a1bc
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-alpha.04		1321fc51bf5339aa9406ee667da34868663ff60e
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-alpha.05		4aa04d0dbb1579e8aadcda652f3793789c4a591f
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-alpha.06		7b3097363240cf31caee9a0b1fa53e0a31bacb16
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-alpha.07		f05e98d3259dcebfda0307acc0544382f2221f99
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-alpha.08		b1dbc16a40d18d815c9d931862b0ee35c0ff7191
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-alpha.09		13cee4e5b7945428ba3cd0fc5fe18dc61148fb9c
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.01		37a7e462a71211406e2ee79ee78cff75cdcf4dc3
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.02		55ca762a4428687af030dc208417389cac57e13b
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.03		3f103abc13a539b49a7952e64f52065b98d09499
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.04		ae909e220605aea8ae5f03cc10afceac4fcd83dd
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.05		effbb2bea3ce245584c73387051c05a9ace089d7
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.06		ba5758bfb91c7c1b147ca913cc3313d923f1549b
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.07		bc43ce420f949e81e2368e75a8ba0f79abada778
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.08		446d10bbad4d52cf34c5383132e5779f54092574
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.09		2d60f3b05f50895528a062823785f6843ce88de9
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.10		0474d5eec1a7b3dd49eebb999f659f62f871c9f9
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.11		eb66410b27225418e9dc1b9bb75bc1d00c396917
io.github.ermadmi78	kobby-gradle-plugin	1.0.0-beta.12		5ef29343d86f4c598411f661be29d3eb4bf2ca2a
io.github.ermadmi78	kobby-gradle-plugin	1.1.0		4c19acb07fe1abd3725ac9d28ce5349bac27f16a
io.github.ermadmi78	kobby-gradle-plugin	1.2.0		27e570dc61eb2e632e12d73fe207ff1496ac141e
io.github.ermadmi78	kobby-gradle-plugin	1.3.0		a027d11503b630d178b31639de7c63e7bf2e07ed
io.github.ermadmi78	kobby-gradle-plugin	1.3.1		47bcec1e062836cb4cbf9c53a4fb513f38372333
io.github.ermadmi78	kobby-gradle-plugin	1.4.0		f0dc8b3a70c55425f06867ed2a62765821c6e719
io.github.ermadmi78	kobby-gradle-plugin	1.4.1		455ca46006db23f66de84c4c43809b57e89442a7
io.github.ermadmi78	kobby-gradle-plugin	1.5.0		1cee2dc7bb72643c025231cd42ae9d208553fc9b
io.github.ermadmi78	kobby-gradle-plugin	1.5.1		3312c1823ea36a36fb20785cc04e8dbeae429cce
io.github.ermadmi78	kobby-gradle-plugin	1.5.1-alpha.0		5bbe8e813c0f66b2c6e13313efe0d0851533518b
io.github.ermadmi78	kobby-gradle-plugin	1.6.0		2b77ba9c9cf023e2448b615583b15db9dd9c0314
io.github.ermadmi78	kobby-gradle-plugin	2.0.0		fdd2e30c54223540416491995f755008a225087c
io.github.ermadmi78	kobby-gradle-plugin	2.0.0-beta.01		c43f755ddc96bbdd4ede8cec345484378550d1a7
io.github.ermadmi78	kobby-gradle-plugin	2.1.0		c57351223f9034e0ee6bd5623f3665e77f475bd6
io.github.ermadmi78	kobby-gradle-plugin	2.1.1		b1c474453247545ec424e213ca2e74a39e3eb2ec
io.github.ermadmi78	kobby-gradle-plugin	3.0.0		2ed667d5f9f360675195f2c86ceb1ab4f22a5771
io.github.ermadmi78	kobby-gradle-plugin	3.0.0-beta.01		84cb44accf9eb1ac087d88ccaa82ded744264d0d
io.github.ermadmi78	kobby-gradle-plugin	3.0.2		69118bba41e3aad7e25b550c7c75c31ce524099b
io.github.ermadmi78	kobby-gradle-plugin	3.0.2-alpha.08		8072caa7a214ac92e397bfdcdefdda051870618e
io.github.ermadmi78	kobby-gradle-plugin	3.0.2-alpha.12		2e05d7242e8bc3ae7949e76e159de0cfda2aed8b
io.github.ermadmi78	kobby-gradle-plugin	3.1.0		deb8ef17f70e72d0312de43cadb2b17df9e4ec9e
io.github.ermadmi78	kobby-gradle-plugin	4.0.0		239b2c058ab7eb1f4b5eec1a6cd9efbac946a24e
io.github.ermadmi78	kobby-gradle-plugin	4.0.0-alpha.01		b3236e261c2528f0e307c7fa7f6d47d3b46c47e5
io.github.ermadmi78	kobby-gradle-plugin	4.0.1		2574a72ac78ed65012ca932b2c6b6c4819fe0496
io.github.ermadmi78	kobby-gradle-plugin	4.0.3		0b245dfd5fcb69a629997fa82c2799ad9d71171c
io.github.ermadmi78	kobby-gradle-plugin	4.0.3-beta.03		3c7b535d8af8d02fbc7ed808cb8d925f863a7f34
io.github.ermadmi78	kobby-gradle-plugin	4.1.0		38e93cf84a3457c55c237c31aa9dab490af9987b
io.github.ermadmi78	kobby-gradle-plugin	4.1.0-beta.01		c7fb181ae5a33cc7d05f5d9298ece27e8240f00c
io.github.ermadmi78	kobby-gradle-plugin	4.1.1		f2959021b5ecc4bb5a83a9039056ed5e66b001d4
io.github.ermadmi78	kobby-gradle-plugin	5.0.0-beta.01		851a9415fedfe94289cc851ad43ceb4ef75547eb
io.github.handofgod94	jacoco-cov-badge-maven-plugin	1.0.0		35bbfc68f82cd3062df7e2554b7659b0b995a76c
io.github.handofgod94	jacoco-cov-badge-maven-plugin	1.0.1		20bf87978ea0ed7dba43ece9be2d5e65745a19d2
io.github.handofgod94	jacoco-cov-badge-maven-plugin	1.1.0		166458fb409001fc47fd349d4ad20e0aa349d837
io.github.hugomario	jakarta-fileupload	1.0.0		87adabf149840f42deb47164a6b45ab61d245ac4
io.github.lyxnx.coreutils	testing-jvm	1.8.0		3159d6f79b4d8e55cd2c725f68d5e7bd5699e54f
io.github.marsianer	martian-framework-jaxb	21.04.00.00		79b6391d5b32eeb96ba5d2f674c183415279e12a
io.github.marsianer	martian-framework-jaxb	21.04.00.00	jar-with-dependencies	c1400b75523bb69d7f8ff0a0bd5d5e400c018bf7
io.github.mavenreposs	component-phpserialized-reader	1.0.0		7ccd354fe207230a9ababca40d617a07fff2e9a7
io.github.microvibe.dependencies	microvibe-dependencies	1.0		N/A
io.github.microvibe.dependencies	microvibe-dependencies	1.0.1		N/A
io.github.smart-cloud	smart-cloud-starter-monitor-admin	1.0.6		fc1d29ce810def3f2b4c60b3d6a72279ce8f4bd6
io.github.torand	jsonschema2java	0.0.1		f25cda9ef603e42b4e37b209438e49f8cc5a28e2
io.github.torand	jsonschema2java	0.0.2		ef42c519ebce5038b908f9baad24eca9d31496c9
io.github.torand	jsonschema2java	0.0.3		447b0d8a09e868cdd0ee366771dd7436fd7cd6e6
io.github.torand	jsonschema2java	0.0.4		7777675e48964ff3011615d391858f37316a01d7
io.github.torand	jsonschema2java	0.0.5		37dc1a8e9c53fbe8b7a675856b7a2660ab37c18c
io.github.torand	jsonschema2java	0.0.6		fd390aabe5df10eea73a375880a01290c3a7a2b9
io.github.torand	jsonschema2java	0.0.7		e836b7cd22b177f93ef0cb9794f6445487e39b4c
io.github.torand	jsonschema2java	0.0.8		86d9babefebd29af0c869563dc21337bbabab571
io.github.torand	jsonschema2java	1.0.0		6e7490d239210c75fcd8c7f62a998f08cadd38e6
io.github.torand	jsonschema2java	1.1.0		db53ef5e862b77693921aa50ac9069017a38c7bd
io.github.torand	jsonschema2java	1.1.1		50e4167cd5731fb4943f38cfff34e2945e58e8ba
io.github.vigoo	zio-aws-apprunner_2.13	3.16.100.1		ff3c6c096ce3864013d635971906bb7504a3c307
io.github.vigoo	zio-aws-apprunner_2.13	3.16.101.1		6e05219dc88623b829e908cdf4c78672d40ece9f
io.github.vigoo	zio-aws-apprunner_2.13	3.16.102.1		204517abcf86f763c803d202de721a10d23ab9e8
io.github.vigoo	zio-aws-apprunner_2.13	3.16.102.2		b5ed98ea4cd144cadd4248ae9b02578166ac6235
io.github.vigoo	zio-aws-apprunner_2.13	3.16.104.1		13621d9f6d246325bb35e984991379f50b0943cd
io.github.vigoo	zio-aws-apprunner_2.13	3.16.78.3		c99780c4c1849f1368be81aa78b90db4f3eaad99
io.github.vigoo	zio-aws-apprunner_2.13	3.16.78.4		cfa5156f3c71a69c4936fc2e3c905b5f28e11afa
io.github.vigoo	zio-aws-apprunner_2.13	3.16.78.5		72bf1cbc223e372147a9e3d4a1711ac3cdc047d6
io.github.vigoo	zio-aws-apprunner_2.13	3.16.78.6		f44539f65df09da167802ac6ee0d9d9e74593eb4
io.github.vigoo	zio-aws-apprunner_2.13	3.16.79.1		606239629b5cfddd34452496909b6e51470fa82c
io.github.vigoo	zio-aws-apprunner_2.13	3.16.79.2		09f9cfb687df12df788b042bd4186f077cfc6385
io.github.vigoo	zio-aws-apprunner_2.13	3.16.79.3		3073563f306caf4ea25d4003dc4e4dd89412d2ce
io.github.vigoo	zio-aws-apprunner_2.13	3.16.87.1		9a0d8eefd41ba4a3a947ff99b24bc22a0a332e37
io.github.vigoo	zio-aws-apprunner_2.13	3.16.88.1		1f23453805ff71c12aad23c7adfa9962f063f1c7
io.github.vigoo	zio-aws-apprunner_2.13	3.16.89.1		3cd6565903e3bf0c6459db0c5941f440193a012f
io.github.vigoo	zio-aws-apprunner_2.13	3.16.90.1		f92cfc1478df79c72f05cefa68b0275c150e4b35
io.github.vigoo	zio-aws-apprunner_2.13	3.16.91.1		185194bad6244399da5ffcb77e190a12701aafc6
io.github.vigoo	zio-aws-apprunner_2.13	3.16.92.1		775166082f5ec9798b9b3c63d51247efe179626e
io.github.vigoo	zio-aws-apprunner_2.13	3.16.92.2		34231abed794ac9b58e85243ea345a33ff02156b
io.github.vigoo	zio-aws-apprunner_2.13	3.16.94.1		c4a3272fb950851b846ff1cc60a95c361d1e5255
io.github.vigoo	zio-aws-apprunner_2.13	3.16.95.1		11f63afec3894a8cdab2fd8f310e77b6483027b9
io.github.vigoo	zio-aws-apprunner_2.13	3.16.95.2		a3791789ee04b193584d514131d712db4658dc72
io.github.vigoo	zio-aws-apprunner_2.13	3.16.96.1		16e870dbcfd25fb32c7f5925c1351a0187239b15
io.github.vigoo	zio-aws-apprunner_2.13	3.16.97.1		d9089106cba778758490d2e8754e5696867ff73a
io.github.vigoo	zio-aws-apprunner_2.13	3.16.97.2		2a84294a7b6c2c67a1692eb76547dbf3249f02a0
io.github.vigoo	zio-aws-apprunner_2.13	3.16.97.3		d95bb4e9ede34e9174eec04ac9e38c14153744e1
io.github.vigoo	zio-aws-apprunner_2.13	3.16.99.1		e7f431e670f761dd7ad7e911ff56ac0e39a93afc
io.github.vigoo	zio-aws-apprunner_2.13	3.17.1.1		5eb3361646589f7883db5a2639a1e09241988adc
io.github.vigoo	zio-aws-apprunner_2.13	3.17.100.1		ece1aa4569c200b5c808701af752c9de9c5af4d6
io.github.vigoo	zio-aws-apprunner_2.13	3.17.100.3		4989cd59023271fa111db51cb8f6d0a106e006f6
io.github.vigoo	zio-aws-apprunner_2.13	3.17.101.1		afe86dcbf80889b32efbdc2e57b2862fb9b4ce51
io.github.vigoo	zio-aws-apprunner_2.13	3.17.102.4		ff4308c8de33d1b6f09e8be75425134af05b8bf0
io.github.vigoo	zio-aws-apprunner_2.13	3.17.102.5		9b523dacf7e2011f6ac1fb4eeae57e7b02bf147e
io.github.vigoo	zio-aws-apprunner_2.13	3.17.102.6		f8d01101549c63b8a4e4ca80bfe4578257ed64d7
io.github.vigoo	zio-aws-apprunner_2.13	3.17.103.1		1c16146c8e9dc4b03f4f6f494904356078ba7b66
io.github.vigoo	zio-aws-apprunner_2.13	3.17.104.1		51e73a753c80a14541578dd3ae76e5a99230a8de
io.github.vigoo	zio-aws-apprunner_2.13	3.17.104.2		ba035d3b81f6f01a04e386824e97a7b04d86c0c0
io.github.vigoo	zio-aws-apprunner_2.13	3.17.104.3		e5b5fa3b3d96b9f1316293f9029cec1fb9216ee6
io.github.vigoo	zio-aws-apprunner_2.13	3.17.104.4		0d22309a527c21a95b4bd757d7e9091f1452fd1b
io.github.vigoo	zio-aws-apprunner_2.13	3.17.104.5		9d094fdecf92ad1e97b005eee1a2d3a76d1e06ed
io.github.vigoo	zio-aws-apprunner_2.13	3.17.104.7		21222cd57e9866e105dce065a76578607e876217
io.github.vigoo	zio-aws-apprunner_2.13	3.17.11.1		798de4f0842a75ae3ca99a9dda9633e14b61df65
io.github.vigoo	zio-aws-apprunner_2.13	3.17.12.1		76ebeea7e5e7721ee3b9ba4ad49afd73c3c760c3
io.github.vigoo	zio-aws-apprunner_2.13	3.17.12.2		4deabdf74bb19e4ca3ab74dc542363d1ff7112e8
io.github.vigoo	zio-aws-apprunner_2.13	3.17.12.3		4addac2963690a0de06197e27a6caea0c839395d
io.github.vigoo	zio-aws-apprunner_2.13	3.17.19.1		3b17da5d6ac8956f0a9f82e914bd41b75b0818f6
io.github.vigoo	zio-aws-apprunner_2.13	3.17.2.1		adae982a06073e9808e8a2a9a2523cc98324b8cd
io.github.vigoo	zio-aws-apprunner_2.13	3.17.20.1		ce54ecab48db7fcf435953107b53cf2b9a8fe936
io.github.vigoo	zio-aws-apprunner_2.13	3.17.21.1		4469745f73f05665e42d40d225b71336ecfdb17b
io.github.vigoo	zio-aws-apprunner_2.13	3.17.21.2		a2163453467d5457c853c43313932c29892a4b0f
io.github.vigoo	zio-aws-apprunner_2.13	3.17.22.1		7a104e28872e293098a8e41136cf1285e0857781
io.github.vigoo	zio-aws-apprunner_2.13	3.17.23.1		e568df38364ac65fe76b88f6bc4e88d041ebceed
io.github.vigoo	zio-aws-apprunner_2.13	3.17.24.1		2603e68d838cc7e64461cebf90fb6d9a2f9f743e
io.github.vigoo	zio-aws-apprunner_2.13	3.17.24.2		edb7c3d6a23049b449024af782b1ea5a4bdbc88a
io.github.vigoo	zio-aws-apprunner_2.13	3.17.25.1		4583725be1237d46297780745f7622af15b33a58
io.github.vigoo	zio-aws-apprunner_2.13	3.17.26.1		20c6d65fc01b24595a0d6cecaaf47ec62d6724c4
io.github.vigoo	zio-aws-apprunner_2.13	3.17.26.2		eb0788f413945d5258a3b8c4b649145bb80d96a7
io.github.vigoo	zio-aws-apprunner_2.13	3.17.27.1		31a3709a10ca93f27117825f3fb9b3c9a40b8c15
io.github.vigoo	zio-aws-apprunner_2.13	3.17.27.2		1a35d2f1835b12d32bd07300b1302c01338cdfcc
io.github.vigoo	zio-aws-apprunner_2.13	3.17.29.1		d584c2560fdbb518e0cb132ef305a89599c162ff
io.github.vigoo	zio-aws-apprunner_2.13	3.17.30.1		e17456e44c9e43e426b9de90c4d5df99ddc9e7c7
io.github.vigoo	zio-aws-apprunner_2.13	3.17.31.1		683f5cded6357b8313437421764a525278ad9611
io.github.vigoo	zio-aws-apprunner_2.13	3.17.31.2		d3c80173ac7dd2cedf554421f37317449d6e3845
io.github.vigoo	zio-aws-apprunner_2.13	3.17.33.1		81e386fa6694b1b5a4eabbfdfc9c9e3a93263487
io.github.vigoo	zio-aws-apprunner_2.13	3.17.34.1		1d91ac4f050ea0e9343a1622e4bf895493860153
io.github.vigoo	zio-aws-apprunner_2.13	3.17.35.1		c837e2087c67116833c53d0f7b11e221698bb692
io.github.vigoo	zio-aws-apprunner_2.13	3.17.36.1		84144c984b32dc8a4a17105caecffb722850c6ad
io.github.vigoo	zio-aws-apprunner_2.13	3.17.37.1		4e3fec8f442948bd38ac19bb18736e34f4479d1a
io.github.vigoo	zio-aws-apprunner_2.13	3.17.38.1		2f06b50311e7e8d46b0f012e2411a401b1a41c44
io.github.vigoo	zio-aws-apprunner_2.13	3.17.39.1		5616813859f6cccff60d0e9504724cbd98148865
io.github.vigoo	zio-aws-apprunner_2.13	3.17.40.1		25e28971300ee5e6df3717a68dfa9fc913bb956f
io.github.vigoo	zio-aws-apprunner_2.13	3.17.41.1		8a533fc17269ae53f98d2afd7a6756e306bb9f02
io.github.vigoo	zio-aws-apprunner_2.13	3.17.41.2		e5d6b4919f4666fd50296bdbee135498599465e8
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.1		23fe1e720357dc461995dfc8704aa06bc0c8d7be
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.2		819440ffe75126b0ed3238f297fcb1098402199f
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.3		b96264edbd3ec39f0e453a503ea0de7759992a31
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.4		4752bce25069c00d1fa3f62c61c164337db08325
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.5		c58f791131401e37893dfb2caafdbf8a9be00010
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.6		02811770ddbdbbf6c057a4501468a116ed585e66
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.7		8bb8e654e841136c2311e60c618f1a67f5c905e2
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.8		a16cd1a413bb30921ef30dba73ae8c0ada3ba608
io.github.vigoo	zio-aws-apprunner_2.13	3.17.42.9		6f3c61edcbdbd68c0044a69a190c28479cc04946
io.github.vigoo	zio-aws-apprunner_2.13	3.17.5.1		6324fdd886a80911415f7843941a864c458a9a74
io.github.vigoo	zio-aws-apprunner_2.13	3.17.56.1		6efe5883252bcb459f62c77fe9a2a60e051fca24
io.github.vigoo	zio-aws-apprunner_2.13	3.17.57.1		7b0a2b9aa2f48e0daa799a188eb1456723b4084e
io.github.vigoo	zio-aws-apprunner_2.13	3.17.57.2		f40a2f58b582b72f0e85c70475f7e72719f84916
io.github.vigoo	zio-aws-apprunner_2.13	3.17.58.1		5841f0542ce423d5911dc166684876cd9a0adfe7
io.github.vigoo	zio-aws-apprunner_2.13	3.17.59.1		4bf4875e2051de017339e8da70967487a3390ca6
io.github.vigoo	zio-aws-apprunner_2.13	3.17.61.1		bdcecf97e272354d80fc955fb7ce1392be91f939
io.github.vigoo	zio-aws-apprunner_2.13	3.17.61.2		5e9eb6108b48848bc2cf5aa53e71cba076f27d27
io.github.vigoo	zio-aws-apprunner_2.13	3.17.62.1		f26314714a62460d1239a7b0bfe596b4c0d742e1
io.github.vigoo	zio-aws-apprunner_2.13	3.17.63.1		2831d4db5bf7808b47ef5ea895efd21aecb0bb2e
io.github.vigoo	zio-aws-apprunner_2.13	3.17.63.2		5650b3cf290671a883a499f8a73826435d73f9f7
io.github.vigoo	zio-aws-apprunner_2.13	3.17.64.1		889e70aa0e0b0ad6d804007c680b58bb9d259fcf
io.github.vigoo	zio-aws-apprunner_2.13	3.17.65.1		482dff856b6c0cc68235f020d960d7cf93ede2bb
io.github.vigoo	zio-aws-apprunner_2.13	3.17.68.1		f927acf23d37407311b38a447dd0da998550174c
io.github.vigoo	zio-aws-apprunner_2.13	3.17.70.1		f9a41600c48fb3b88f220439843a3345917e5213
io.github.vigoo	zio-aws-apprunner_2.13	3.17.71.1		f4d712b63e266306b6363e9e1e614805c0b3c1b0
io.github.vigoo	zio-aws-apprunner_2.13	3.17.71.2		4f6196a4fd04ea8d8bd23d3b99cf7a20baa7cd80
io.github.vigoo	zio-aws-apprunner_2.13	3.17.71.3		612588c67742c03c69329c462e7d98daaba73ea4
io.github.vigoo	zio-aws-apprunner_2.13	3.17.74.1		5048f64200c2dfe7ee282a784522ae8fbd1a6042
io.github.vigoo	zio-aws-apprunner_2.13	3.17.75.1		30a00da002bc68aa9b8ef0b3e35a8beab3032a2c
io.github.vigoo	zio-aws-apprunner_2.13	3.17.76.1		778352c060a58216419cd7d250f14679a76d66cc
io.github.vigoo	zio-aws-apprunner_2.13	3.17.77.1		2ce10986d4206161e30b02aade993e7d3c0a4516
io.github.vigoo	zio-aws-apprunner_2.13	3.17.78.1		1f2e3ed021ab5bd3d857136b315d1e87acc8a54a
io.github.vigoo	zio-aws-apprunner_2.13	3.17.79.1		6f8b55fe5076301a8df50600909aeab8a5562aec
io.github.vigoo	zio-aws-apprunner_2.13	3.17.8.1		3aefb2c80d687be2adf747fb3c2bc05534b8406c
io.github.vigoo	zio-aws-apprunner_2.13	3.17.8.2		f7772a5c4b267a1300de2a491233f52298fbdf06
io.github.vigoo	zio-aws-apprunner_2.13	3.17.8.3		ceadfab8601bed4bae1ecf85733a1df5ca9875a9
io.github.vigoo	zio-aws-apprunner_2.13	3.17.8.4		d19a607c108d5dafada6e45feb41611eb494ef52
io.github.vigoo	zio-aws-apprunner_2.13	3.17.8.5		609cbf3cf33b727bb13cdd456c04f72092a708db
io.github.vigoo	zio-aws-apprunner_2.13	3.17.80.1		4af00f2646bbf7a91e1fafaa953e505d383dbb63
io.github.vigoo	zio-aws-apprunner_2.13	3.17.81.1		8d17ce38a29a0fbdaf724ed0dac1adcfb25b8ce1
io.github.vigoo	zio-aws-apprunner_2.13	3.17.87.2		72df0b33115df7b56ad4682adbdfd67422c712cd
io.github.vigoo	zio-aws-apprunner_2.13	3.17.88.1		c6fe4b6dae7ab7d93d100a48089abe86abf374f7
io.github.vigoo	zio-aws-apprunner_2.13	3.17.9.1		48d4b119a12fa7758fbe71304ea9ccfc191932f6
io.github.vigoo	zio-aws-apprunner_2.13	3.17.90.1		1a73ec3ee8b35734d0f4cd373878c29aacd02907
io.github.vigoo	zio-aws-apprunner_2.13	3.17.94.1		ec84988a1c4b85cfc57327aa12a8660c8d5164ae
io.github.vigoo	zio-aws-apprunner_2.13	3.17.94.2		1dc2ef5a6d4b97237908e9f98c948233efb4ff46
io.github.vigoo	zio-aws-apprunner_2.13	3.17.97.1		b6b3da3ee048d7e8c1bb42e5845295dbeb1bf698
io.github.vigoo	zio-aws-apprunner_2.13	3.17.98.1		86db3a70eb15b21bcfd7110b1f10dd780ec8cd44
io.github.vigoo	zio-aws-apprunner_2.13	3.17.99.1		7ee528625b5bbad5a06c848068da42a2b6cc0c05
io.github.vigoo	zio-aws-apprunner_2.13	4.0.2		4825709613e38b3d7f8a50a956a40acf1eb72c6d
io.github.vigoo	zio-aws-apprunner_2.13	4.0.4		d560e39592d238cf80aa89d58875ebd2c9b611de
io.github.vigoo	zio-aws-apprunner_2.13	4.0.5		6ba2898c81299ab7f21a3ea233de7de7064b7b02
io.github.vigoo	zio-aws-apprunner_2.13	4.17.104.1		638a71da2fc8efb5557e97b7787ae34fc1ca8a6d
io.github.vigoo	zio-aws-apprunner_2.13	4.17.104.2		65bc235624d548137172e52bf5301d75e833fa3e
io.github.vigoo	zio-aws-apprunner_2.13	4.17.280.4		ecfffdaada7ba35e9b8fb6f278ade9ea1af5da39
io.github.wjf510	kermit-watchosx86	2.0.0-RC4-1.6.21		N/A
io.github.wjf510	kermit-watchosx86	2.0.0-RC4-1.6.21	metadata	469d75c88b233ca777652d4d77015b183d4f0922
io.github.wjf510	kermit-watchosx86	2.0.0.1-RC4-1.6.21		N/A
io.github.wjf510	kermit-watchosx86	2.0.0.1-RC4-1.6.21	metadata	abf9ed44a3a27ce7af2ba5aff33f7f7338dcb102
io.github.woody230	ktx-intent-jvm	4.0.1		180f8f9edb960d223a488bc720e5b0d2b7186a86
io.github.zj565061763.kmp	mutator-iosx64	1.0.0		N/A
io.github.zj565061763.kmp	mutator-iosx64	1.0.0	metadata	2ae9fcd5f2501f6b130626b579e14b5c84f76e1d
io.github.zj565061763.kmp	mutator-iosx64	1.0.1		N/A
io.github.zj565061763.kmp	mutator-iosx64	1.0.1	metadata	2ae9fcd5f2501f6b130626b579e14b5c84f76e1d
io.github.zj565061763.kmp	mutator-iosx64	1.1.0		N/A
io.github.zj565061763.kmp	mutator-iosx64	1.1.0	metadata	cf6cbe81de689ef07b2eb6f28977d0d1072047d0
io.github.zj565061763.kmp	mutator-iosx64	1.1.1		N/A
io.github.zj565061763.kmp	mutator-iosx64	1.1.1	metadata	cf6cbe81de689ef07b2eb6f28977d0d1072047d0
io.github.zj565061763.kmp	mutator-iosx64	1.1.2		N/A
io.github.zj565061763.kmp	mutator-iosx64	1.1.2	metadata	cf6cbe81de689ef07b2eb6f28977d0d1072047d0
io.gitlab.simpay-artefactory.kyc	ms-kyc-client	1.0.0		e57f71d5033169779f2a7ee1c2110f26280d87ad
io.gitlab.simpay-artefactory.kyc	ms-kyc-client	1.0.1		9e49bef2168067a45ea8d41e863d500d265b934e
io.gitlab.simpay-artefactory.kyc	ms-kyc-client	1.0.2		6264f3562eddfbe40b38b4a3b88770089cf44cc7
io.gitlab.simpay-artefactory.kyc	ms-kyc-client	1.0.3		86866d7e4e636ba63b2f694ef8e0fe6a8c26890f
io.gitlab.simpay-artefactory.kyc	ms-kyc-client	1.0.4		448295aa48ea19553914edd21b40c1be8fbb3af1
io.gitlab.simpay-artefactory.kyc	ms-kyc-client	1.0.5		0a810c33724c17155e3c8790826849e4228e3fa8
io.gitlab.simpay-artefactory.kyc	ms-kyc-client	1.0.6		ae81d27f0400ee8f30c530c2a02c6a53a02d988a
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.1		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.1	metadata	a91537ac84b9035b77efe91b6c5f330fe8443177
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.2		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.2	metadata	52f1ef3c15dbb7b1b357e0a866a4202a22a05351
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.3		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.3	metadata	4100f1624e9c2483e9af5e0795b6717d195b696f
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.4		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.4	metadata	5e00d51f0fc444c49013393eb99cde9af9943adf
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.5		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.5	metadata	311742189ba0d9def67c70d2195995e7be277967
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.6		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.2.6	metadata	406c3c02e3e7e8d95956935767c0006b9d9ef53a
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.3.0		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.3.0	metadata	44e6cd86eed0495bfad2b61b8a000a03f89ce928
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.3.1		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.3.1	metadata	91863277184c69d8c4e438c1260212ad7aaf77e1
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.3.2		N/A
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.3.2	metadata	a15c829fd0adccb7012283be876beb711f9654d3
io.kotest	kotest-assertions-kotlinx-time-watchosarm64	4.4.0		N/A
